,기사요약
10,"지난 3일 부산시노인종합복지관에서 '노인들의 수다'가 열렸다왼쪽부터 문승숙, 권흥순, 류충근, 황창수, 이영애, 류정근, 이수귀 씨니 늙어 봤나, 나는 젊어도 봤다"" 궁금했다지난 3일 부산시노인종합복지관 2층 회의실에서 '노인들의 수다'가 열렸다""소변 참기 힘든데 공중화장실 적어 급정거 잦고 승·하차 위험한 버스 제발 노인들 좀 배려해 줬으면…"" ""먹고살기 바빴던 게 우리 노인들 소통 기술 배우고 몸 관리 잘 해서 이제 '노인 짓' 아닌 '어른 짓' 해야""이날 권흥순(72·여), 류정근(72), 류충근(67), 문승숙(81·여), 황창수(68) 씨와 노인 관련 활동을 활발하게 펼치는 이수귀(63·여), 이영애(59·여) 씨가 수다에 참석했다-젊은 세대와 소통하기 위해 뭐가 필요한가황창수=지하철 경로석을 없애야지좌석 중간에 경로석 만들면 젊은 애들과 편하게 얘기할 수 있잖아류충근=경로석 없애는 데 찬성!이영애=노인이 신체·정신적·사회적으로 건강해야 합니다노인이 같은 노인은 물론 아이들도 배려해야 존경받아요나이 든 사람이 먼저 나서야 해노인들이 고집이 있고 남의 말을 잘 안 듣지이수귀=노인들도 젊은이들의 눈높이에 맞춰 대화해야 합니다그런데 공중화장실이 부족해노인들이 젊은 시절 서서 일하는 경우 많아서 하지정맥류를 많이 앓고 있어그런데 건강보험 적용이 안돼 치료비가 수백만 원에 달해버스가 인도와 많이 떨어져서 정차하면 노인들이 힘들어합니다노인들이 급하게 내리다 다치는 경우가 있어요이수귀=버스 기사들이 급정거하는 경우가 많아요물론 시간에 쫓기는 것을 알지만, 노인을 위해 좀 더 부드럽게 운전해줬으면 해요황창수=지하철 무료 연령을 70세로 올리는 것은 괜찮아지하철 돈 받으면 노인들 발 묶는 거야노인들이 여기저기 다니면 건강해져권흥순=노인들 지하철 유료는 나도 반대야노인을 이해하지 못하는 사람들에게 해주고 싶은 말이 있어나는 젊어도 봤다잘 몰라서 복지 혜택을 못 받는 사람이 많더라고복지사들 일손이 부족하니까 이 일을 노인들에게 맡긴다면 일자리 창출이지노인 일자리 수행기관 지정을 받으려고 하는데 잘 안되네"
11,"부산시에 장애인 정책요구안 전달[오마이뉴스 정민규 기자] ▲  장애인들의 권리 실현을 위한 장애인차별철폐 부산공동투쟁실천단이 20일 오후 부산시청 광장에서 출범 기자회견을 열었다ⓒ 정민규""언제까지 기다려야 합니까""20일 오후 봄비가 내리는 부산시청 광장에서 김호상 '420장애인차별철폐 부산공동투쟁실천단'(아래 실천단) 공동대표가 사람들에게 물었다장애인의 날인 이날은 장애인단체를 중심으로 시민사회단체들이 결성한 실천단의 출범 기자회견이 열린 날이기도 했다실천단은 장애인의 날이란 이름 속엔 자신들을 권리의 주체로 보지 않고 시혜와 동정의 대상으로 보는 시선이 깔렸다고 생각하고 있다당당한 주체로 살겠다는 실천단의 요구는 그동안 몇몇 변화를 이끌어 냈다그들의 요구로 활동지원에 대한 부산시의 추가 지원을 얻어냈고, 자립생활센터를 확대하는 성과를 거두었다올해도 실천단은 부산시에 자신들의 요구를 전달했다지난해와 크게 달라진 것 없는 요구안을 다시 전달하며 실천단은 변화를 염원했다실천단은 ""현실을 변화시키기 위한 노력은 올해도 지속할 것""이라며 ""더 다양한 방법으로 장애인이 권리의 주체로, 지역사회의 시민으로 살 수 있는 세상을 만들기 위한 노력들을 펼칠 것""이라 다짐했다"
12,"30일 부산지역 한 좌석버스에서 승객이 앞 좌석에 무릎이 닿은 채로 앉아 있다대부분 버스 좌석 앞뒤 간격이 워낙 좁다 보니 무릎이 앞좌석 등받이에 닿아 다리를 벌리지 않고는 앉을 수 없기 때문이다장 씨는 ""최근 제조된 저상버스의 경우 그나마 사정이 나은 편이지만, 대다수 버스가 성인 남성이 앉기에는 좌석 간격이 지나치게 좁아서 장시간 버스를 타면 다리가 저리고 허리까지 쑤신다""며 ""일부 버스는 앉는 것조차 버거워서 억지로 몸을 욱여넣거나, 아예 멀쩡한 빈자리를 놔두고 서서 가는 경우도 있다""고 말했다본보 취재진이 부산지역 시내버스 10대를 임의로 선정해 좌석 간격을 측정해본 결과, 일부 구형 버스의 경우 앞뒤 좌석 간격이 50여㎝에 불과했다반면, 최근 생산된 저상버스의 경우 좌석 간격이 넓게는 70㎝에 달할 만큼 버스 간 편차가 컸다한 버스 제조업체 관계자는 ""통상 좌석 개수와 크기 등은 버스 회사와 협의해 조정하고 있다""며 ""연식이 조금 오래된 버스의 경우 최근 출시되는 신형 버스보다 좌석 간격이 좁게 느껴질 수 있을 것""이라고 말했다승차 불편을 호소하는 승객들의 민원이 잇따르면서 산업통상부 산하 국가기술표준원은 지난해 11월 버스 좌석에 대한 국가표준을 새로 만들어 좌석 간격을 추가로 넓히는 방안을 검토하겠다고 밝혔다"
13,"서울시 대중교통 요금이 이르면 6월부터 최대 300원 오를 예정이다7일 서울시 도시교통본부는 시내버스 요금을 150원~200원, 지하철 요금을 200원~300원 인상하는 방안을 다음 주 발표, 시의회에 제출할 계획이다7/뉴스1 © News1 유승관 기자서울시의회에 의견청취안 제출…물가委 등 거쳐 6월말 인상 예정(서울=뉴스1) 차윤주 기자,고유선 기자,정혜아 기자 = 서울시가 지하철과 버스요금을 각각 250원, 150원 인상하는 방안을 추진한다서울시는 16일 이런 내용을 담은 '대중교통 요금조정을 위한 의견청취안'을 서울시의회에 제출했다고 밝혔다안건이 시의회 본회의와 버스정책시민위원회·물가대책심의위원회를 거쳐 확정되면 대중교통 요금은 6월말부터 각각 1300원과 1200원으로 인상된다서울 대중교통 요금은 현행 1050원으로 부산(1200원), 대구·대전·광주(1100원) 보다 낮다서울 지하철 요금은 외국과 소득수준(GDP)을 비교해도 런던(약 3560원), 뉴욕(약 2729원) 보다 1시는 요금조정 요인을 분석해 우선 지하철 250원, 버스 150원을 상향하는 첫번째 안을 추진하겠다고 밝혔다시의회 등과 조율을 거쳐 지하철, 버스를 각각 200원, 150원을 인상하는 두 번째 안이 채택될 수도 있다서울 지하철 요금은 2007년 이후 버스와 동일한 요금 수준을 유지해왔다또한 지하철 거리 추가운임을 현재 40㎞ 초과 시 10㎞당 100원에서 50㎞ 초과 시 8㎞당 100원으로 조정하기로 했다시는 현실적으로 안전·서비스분야를 개선하고 원가를 보전하며 누적적자를 해소하기 위해서는 지하철은 508원, 버스는 296원의 요금 인상이 필요하나 시민 부담을 최소화하기 위해 현재 74% 수준인 원가보전율(운송원가 대비 요금 수준)을 85%으로 개선하는 선에서 조정안을 확정지었다고 설명했다수도권 지하철과 서울 버스, 경기 광역버스에 우선 시행하고 경기·인천 버스 등으로 조조할인제도를 확대하는 방안을 검토하고 있다시는 운송기관의 자구노력으로 원가를 절감하고 2018년까지 총 4015억원을 투입해 전체 지하철 역사에 엘리베이터, 화장실을 확충하는 등 대중교통 서비스를 향상시키겠다고 밝혔다"
14,"""승차 보조 리프트 시설 없어 전동휠체어는 아예 불가능 35명 탑승 체험 5명만 겨우 타지난 25일 부산 동구 부산역 앞 부산시티투어버스 정류장에는 휠체어를 이용하는 장애인 35명이 모였다전동 휠체어를 타는 장애인들은 버스 탑승이 불가능했기 때문이다부산시티투어버스는 일반 관광버스처럼 양쪽에 좌석이 두 개씩 있어 전동 휠체어가 들어갈 공간이 없었다결국 접을 수 있는 수동 휠체어를 이용하는 장애인 5명만이 투어에 도전했다하지만 저상버스에 있는 리프트가 부산시티투어 버스에는 없어 탑승할 수가 없었다장애인을 먼저 들어 옮기고 휠체어는 접어서 따로 들고 가는 방법밖에 없었다비장애인 승객들이 좌석에 앉아 주변 풍경를 보며 부산의 정취에 흠뻑 빠진 반면, 서민희(34·여) 씨 같은 장애인 승객들은 주변 풍경을 즐기지 못한 채 계속 불안해했다그는 ""휠체어를 사용하는 장애인들은 익숙하지 않은 공간에서 휠체어와 분리될 때 심한 불안감을 느낀다""고 말했다부산관광공사에 따르면 부산시티투어버스 12대 중 리프트 설비를 갖춘 버스는 한 대도 없다"
15,"부산진역 앞 건널목에서 신호등이 바뀌는 바람에 미처 길을 다 건너지 못한 한 노인이 도로 중간에 서서 다음 신호를 애타게 기다리고 있다이재찬 기자 chan@    ""아프니까 노인인데… 난폭운전에 화나고 건널목은 무섭다"" 오늘도 시청 등대 광장에 출근 도장(?)을 찍었다난폭운전에 급정거까지…노인의 걸음걸이는 젊은 사람보다 느리다그렇다 보니 건널목을 중간 정도 건널 때면, 이미 파란불이 깜빡거린다때론 신호가 바뀌어도 건널목을 다 못 건널 때도 있다걷는 게 불편한 노인의 맘을 알기나 할까?김 노인의 고백을 통해 알 수 있듯이 노인이 웃는 도시, 노인이 살기 좋은 도시의 한가운데에 바로 교통이 있다청각·시각 떨어지는 노인들 ""타고 내리는 것도 위험하고 길 건너기도 전에 신호 바뀌어 낙상 사고 골절 사고 다반사 약자 위한 교통 정책 펼쳐야""교통은 노인들의 발이다■교통 편의 환경 너무 열악대중교통이 없다면, 노인들의 발이 묶인 것과 같다그만큼 노인들은 버스나 지하철(도시철도)을 자주 이용한다하지만, 노인들의 대중교통 이용 환경은 너무나 열악하다노인이 되면, 특히 청각이나 시각 기능이 현저히 저하되기 때문에 서로 보완 작용을 할 수 있는 안내가 이루어져야 한다현재 부산지역 시내버스의 경우 노선 안내 방송은 비교적 잘 이루어지고 있으나, 전자문자를 통한 안내는 이루어지지 않고 있는 실정이다부산시 교통국 관계자는 ""운행 중인 시내버스 2천517대 중 버스 내부 전자문자 안내는 시범 운영을 제외하곤 현재 시행되지 않고 있는 실정이다지하철 역시 위험하거나 불편한 게 한둘이 아니다잔여 시간 표시가 없는 건널목 신호등도 노인의 통행을 불안하게 하는 요인이다2010년부터 2014년까지 부산지역에서 교통사고로 사망한 노인의 수는 매년 70명 안팎이다■'어르신' 위한 교통 정책 어떤 게2010년 기준 부산시의 교통 약자는 81만여 명으로 전체 부산시 인구의 22하지만 노인, 장애인, 어린이 등 교통 약자를 위한 부산시의 교통 정책은 너무나 미흡한 실정이다나아가 초 원장은 ""노인이 집에 있으면 오히려 국가적으로 요양비 부담이 늘어난다백(74) 모 씨는 ""승객이 내리고 타기 무섭게 곧바로 버스가 출발하기 때문이다행동이 느린 노인들의 마음은 심리적으로 불안해지고 더 조급할 수밖에 없다""고 말했다부산시 교통국 관계자는 ""노인을 위한 운전과 안전 교육을 강화하고, 시민 점검단을 구성해 노인 등 시민이 만족하는 교통수단이 되도록 유도해 나가겠다""고 말했다"
16,"장애를 가진 아이도 부모보다 오래 살 권리가 있다보건복지부가 발표한 2014년 장애인 실태조사에 따르면 우리나라 거주 장애인은 약 273만 명이다6%를 차지하는 장애인 인구에 비해 장애인에 대한 관심과 인식의 수준은 현저히 낮다장애인의 필요로 만들어졌을 텐데 사용되지 않는 이유는 무엇일까?실제로 전국 교통약자 인구 중 단 1%만이 저상버스를 이용한다고 답했다장애인 자체를 좋지 않은 시선으로 보기도 하고, 평균 10분이 걸리는 휠체어 승하차 시간을 기다리지 못해 승객들이 불만을 표하는 경우가 많다고 한다제도적·시설적 요인과 사회 분위기적 요인이 복합되어 장애인은 저상버스를 이용하는 것뿐만 아니라 이동하는 것 그 자체가 어렵다지적 장애인이 교육을 받을 기회 자체가 많지 않지만, 운이 좋아 특수교육을 시행하는 학교에 다니게 되어도 발달수준이나 장애의 종류를 고려하지 않은 채 천편일률적으로 진행되는 경우가 대부분이라 교육의 성과를 얻기 어렵다이렇듯 비장애인의 시선으로 보면 아무렇지 않아 보이지만, 장애를 가진 사람의 입장에서 보면 가장 기본적인 권리조차 보장받지 못하는 경우가 많다장애인을 '우리의 친구'라고 부르는 데에는 이미 비장애인을 '우리'라고 여기고, 장애인을 그 '우리'가 그저 도와주어야 할 대상으로 전락시키는 것에서 시작된 발상이기 때문이다장애를 둔 부모의 소원은 아이보다 하루 더 사는 것이 소원이라고 말한다하지만 발달장애 1급인 아들을 둔 이진섭 씨는 '우리 균도'라는 책에서 장애를 가진 아이도 부모보다 오래 살 권리가 있다고 말한다이러한 염원을 담아 장애인의 날 서울에서 집회를 연 장애인 단체들은 장애인의 권리 보장을 외쳤다장애인과 장애인 가족이 이 세상에 요청하는 바는 살기 위한 절박한 외침이다보건복지부가 19일 발표한 자료에 따르면 장애인 5명 중 1명 이상은 우울감과 경제적 어려움으로 자살을 생각한다고 한다장애인과 비장애인을 똑같은 방법으로 대하는 것이 아니라, 똑같은 상황에 놓일 수 있도록 하는 시도가 필요하다이윤영 공익법인 정세청세 사무국장↓함께 읽어봅시다■우리 균도-느리게 자라는 아이(이진섭/ 후마니타스)발달장애 1급의 자폐아 아들 '균도'의 아버지 이진섭 씨가 아들과 함께 발달장애인도 인간답게 살 수 있는 사회를 위한 법 제정을 위해 부산에서 서울까지 국토대장정을 한 기록이다장애를 가진 사람과 그 가족이 겪는 어려움이 장애 그 자체보다 사회적 시선과 제도로 인한 것이 많음을 세세하게 말해준다장애는 늘 극복하고 뛰어넘어야 할 것이라 여겨지지만, 우리가 진짜 뛰어넘어 도달해야 할 것은 장애를 가지고서도 인간답고 행복하게 살 수 있는 세상일 것이다사회를 구성하는 모두가 자신의 이름을 잃지 않고 가치 있는 인간으로 살아가기 위해 필요한 시선을 발견할 수 있는 소설이다↓함께 토론해 봅시다-장애가 있거나 주변에 장애를 가진 사람이 있나요?-장애인을 포함하여 우리 사회에서 차별받고 있는 사람들은 누가 있을까요?"
17,"전국장애인차별철폐연대 회원들이 24일 오후 서울 서초구 반포동 서울고속버스터미널에서 장애인들의 시외 이동권 보장 촉구 기자회견을 하고 있다24/뉴스1 © News1 박정호 기자전국장애인차별철폐연대, 강남고속터미널서 기자회견(서울=뉴스1) 김일창 기자 = 추석을 앞두고 장애인 단체는 ""교통약자는 시외고속 버스를 단 한 대도 탈 수 없다""며 장애인들의 시외 이동권 보장을 촉구했다전국장애인차별철폐연대(이하 전장연)는 24일 오후 서울 서초구 반포동 강남고속버스터미널에서 기자회견을 열고 ""장애인과 임산부도 고향에 함께 가기 위해서는 시외저상버스 도입이 시급하다""며 이같이 밝혔다이들은 ""지난 7월10일 '교통약자'들이 시외버스, 고속버스에 저상버스를 도입하는 등 교통편의를 제공해달라는 소송에서 일부승소했다""며 ""장애인의 시외 이동권이라는 정당한 권리 보장을 위해 계속 노력하겠다""고 밝혔다"
18,"com【의정부=뉴시스】이종구 기자 = 경기도가 2층 저상버스 1호차를 9일 공개했다국내 기준에 맞게 스웨덴 볼보社에서 별도로 제작된 차량으로, 차량의 제원은 높이 4【의정부=뉴시스】이종구 기자 = 경기도가 9일 2층 버스 1호차를 공개했다【의정부=뉴시스】이종구 기자 = 경기도가 9일 2층 버스 1호차를 공개했다이 버스는 국내 기준에 맞게 스웨덴 볼보사에서 별도 제작된 차량으로, 높이 4이 버스는 국내 기준에 맞게 스웨덴 볼보사에서 별도 제작된 차량으로, 높이 4(사진=경기도 제공)   leejg@newsis(사진=경기도 제공)   leejg@newsisleejg@newsis"
19,"내년까지 총 55대 전기버스와 배터리 자동교환형 충전 설비를 일반 버스노선에 구축·운영하게 된다포항시가 지난해 구축해 시범운행 중인 전기버스 자동 배터리 교환형 충전소에서 전기버스가 배터리를 교환하고 있다포항시 민간투자심의위원회는 17일 심의위를 열어 내년까지 25대 전기버스를 운행하는 포항 배터리 자동교환형 전기버스 사업 우선협상자로 피엠그로우 컨소시엄을 선정, 의결했다올 연말까지 저상 전기버스 15대와 배터리 자동교환 충전시설(EV 스테이션) 두 곳을 시내 버스노선에 투입해 운영하게 된다포항 사업에서 피엠그로우는 배터리 팩(50㎾h급)을 포함해 충전인프라 구축 등 사업 총괄을 맡는다노선 종점과 정류장에는 전기버스 두 대와 배터리 자동교환형 충전시설 두 개소가 운영 중이다포항시 관계자는 “지난해 시범운행을 통해 배터리 자동교환형 전기버스에 대한 신뢰성을 검증했다”며 “내년까지 25대를 투입해 일반 노선에 전기버스를 투입하고, 2019년까지 총 55대 전기버스를 운행할 계획”이라고 말했다박재홍 피엠그로우 사장은 “지난달 주관사인 SK텔레콤과 함께 김포 전기버스 사업자로 선정된데 이어 포항에도 전기버스를 공급함으로써 두 사업 간 시너지를 높여 서비스 질을 향상시킬 것”이라고 말했다"
20,"부산 서구에 노면전차(무가선 저상트램)와 해상 관광버스 등 새로운 교통 수단 도입이 검토되고 있다18일 부산발전연구원이 서구청의 용역을 받아 진행 중인 서구 2030 비전 전략에 따르면 부산도시철도 중앙역과 송도해수욕장을 잇는 4환경친화적 대중교통 수단으로 도시 미관을 돋보이게 하는 새로운 관광자원으로 주목받고 있다부발연은 향후 송도해수욕장 중심의 관광벨트가 형성되면 대중교통 확충 차원의 노면전차 도입이 필요하다고 보고 있다중앙역~송도 우선 설치 검토 친환경 교통수단 관광자원화부발연은 노면전차를 중앙역과 송도해수욕장 연결구간에 이어 보수사거리~구덕운동장, 송도해수욕장~암남공원, 한진매립지~괴정역 등의 구간으로 늘려간다는 구상을 갖고 있다"
21,"장애인들의 이동(편의)·문화여가 및 정보접근 수준은 어느 정도일까한국장애인단체총연맹(한국장총)은 12일 전국 시·도별 장애인 복지·교육 비교 가운데 이동(편의)·문화여가 및 정보접근 영역을 발표했다지난해와 동일한 8개 지표로 평가한 이동(편의)·문화여가 및 정보접근 영역의 전국 평균은 48그 외 시·도의 경우 올해를 기점으로 상승함에 따라 전국 평균에 이어 상승세로 가는 중요한 기점인 만큼 각 지방자치단체의 관심과 노력이 요구된다이동(편의)·문화여가·정보접근 분야를 세부적으로 살펴보면 먼저 이동과 관련하여 장애인들의 이동권을 보장하기 위해 각 시·도는 장애인 특별운송수단과 저상버스 도입을 실시하고 있다장애인 특별운송수단의 경우 전국 평균 13007대로 조사되었으나 아직 턱 없이 부족한 것으로 나타났다보고서는 “제주의 경우 최하위 지역임에도 불구하고 전년 대비 향상이 없어 올해도 최하위를 기록하면서 장애인 이동권 보장을 위한 제주의 관심과 노력이 요구된다”고 지적했다그러나 보고서는 “전남과 전북은 전년 대비 90%이상 하락하며 1인당 1000∼3000원으로 나타났다”면서 “이 금액은 문화·여가를 즐기기도, 체육활동을 하기에도 턱없이 부족한 금액으로 전북과 전남은 장애인의 문화 여가를 위한 예산 증액이 요구된다”고 강조했다장애인의 이동(편의)·문화여가·정보접근 영역은 전년 대비 약 0최하위 지역 점수 역시 10점 이상 더 낮은 것으로 나타났다"
22,㈜티지엠은 4일 세계최초 무인자동 배터리 교환식 친환경 전기버스 출고식을 가졌다(함양군제공)© News1(부산ㆍ경남=뉴스1) 이경구 기자 = 경남 함양군소재 ㈜티지엠에서 생산된 친환경 전기버스가 제주도에서 첫 선을 보인다4일 함양일반산업단지 내 ㈜티지엠에서 세계최초 무인자동 배터리 교환식 친환경 전기버스 출고식이 있었다㈜티지엠은 함양일반산업단지 내에 입주한 외국인 투자기업으로 친환경 전기버스와 CNG 저상버스를 생산하고 있다㈜티지엠은 지난해 10월 회사 출범이후 최초로 배터리 교환식 전기버스 23대를 제주도 동서교통과 계약했다핵심 동력원인 배터리는 국내에서 제작된 리튬이온 폴리머 배터리로 용량은 100kwh급이며 주행거리는 약 85km다이 차량의 특징은 배터리 방전 시 미리 충전된 배터리로 교환하는 시스템이다
23,"""    부산공공교통네트워크는 16일 부산참여연대 강당에서 부산지역 5대 대중교통공약을 발표하고 4·13 총선 출마자와 정당 등이 추진해줄 것을 촉구했다또 서울시 버스전용중앙차로(2066%에 그치는 버스전용중앙차로(39"
24,"올해는 교통약자가 버스에 쉽게 오르내릴 수 있도록 저상버스 운전자를 대상으로 휠체어 승·하차 실습교육도 집중 실시할 예정이다또 부산을 찾는 관광객 응대 및 친절교육과 택시에 두고 내린 물품을 승객에게 반드시 돌려 줄 수 있도록 분실물 센터를 이용해 분실물 찾아주기, 운전자 자질향상 교육 등을 실시해 시민 만족도를 높이고 관광객에 대한 부산 이미지를 개선할 계획이다여객 운수종사자는 매년 보수교육을 받았으나 무사고 경력 5년 이상이 되면 격년제로 교육을 받는다화물 운수종사자는 올해 짝수년도 출생자가 교육을 받는다부산시 관계자는 “앞으로도 운전종사자를 대상으로 시대흐름에 맞는 맞춤교육을 실시해 운전종사자의 선진교통문화 의식 수준을 높이고 서비스 개선을 통해 시민에게 더욱 친절하고 안전한 대중교통이 되도록 노력할 계획”이라고 밝혔다"
25,"(부산=연합뉴스) 부산시는 어린이와 청소년들에게 생태환경에 대한 이해와 올바른 가치관을 형성하고자 4월부터 11월까지 초읍동 어린이대공원 숲체험학습센터에서 '숲생태체험교실'을 운영한다고 11일 밝혔다시립박물관, 드림드림박물관교실 운영    (부산=연합뉴스) 시립박물관은 남구 지역아동센터 12곳과 함께 '드림드림박물관교실'을 운영한다여객 및 화물 운수종사자 교육    (부산=연합뉴스) 부산시는 운수종사자 전문교육기관인 교통문화연수원과 함께 버스·택시·화물운수종사자 3만6천820명을 대상으로 2016년 운수종사자 교육을 한다신규교육은 택시와 버스운전을 시작하려는 운전자를 대상으로 도로교통·운수사업법 교육과 친절교육 등으로 이뤄진다여객 운수종사자는 매년 보수교육을 받았으나 무사고 경력 5년 이상이 되면 격년제로 교육을 실시한다"
26,"부산시는 최근 자동차 배출가스로 인한 미세먼지 발생 등 대기오염문제가 심각하게 거론되고 있는 상황에서 오는 11월부터 시내버스 62번 노선에 전기버스를 시범운행하겠다고 18일 밝혔다또 포항과 제주에서는 일부 배터리교환형이, 경북 구미에서는 무선충전식) 등이 있으나 충전방식의 전기버스가 정식 시내버스 노선에 투입되는 것은 이번이 처음이다부산시 제공이번 투입되는 전기버스는 163kwh의 밧데리 용량을 갖춘 차량으로 밧데리 1회 충전으로 최대 180km(평균 100km)를 운행할 수 있다부산버스운송사업조합과 62번 노선을 운영하는 오성여객은 전기버스 제조업체들로부터 제안서를 받아 지난 7일 우선협상대상자를 선정했으며, 세부 사양 협상을 진행해 오는 11월쯤 시내버스 운행을 개시할 계획이다부산시는 이어 10대가 성공적으로 운행할 경우 내년 말까지 20대를 추가로 다른 시내버스 노선에 투입해 운행할 계획이다시는 오는 2027년까지 부산시내 전체 시내버스 2511대를 모두 전기차로 바꾼다는 계획이다부산지역 시내버스는 전체차량 중 CNG 천연가스버스가 96%, 경유차가 4% 정도 운행 중이다"
27,"부산시는 오는 11월부터 수영구 민락동에서 신라대를 운행하는 62번 시내버스 노선에 처음으로 충전식(플러그인) 전기버스 5대를 투입한다고 24일 밝혔다62번 노선을 운영하는 오성여객은 우선 5대의 전기버스를 발주해 운행에 들어가 성능시험을 한 뒤 내년 상반기 5대를 추가하고, 내년 말까지 모두 30대의 전기버스를 운행할 예정이다1010번 버스를 운행하는 세진여객도 10월부터 부산 기장군 정관에서 시청을 거쳐 서면까지 노선에 처음으로 2층 버스를 투입해 시범 운행한다부산시는 또 현재 부산디자인센터에서 하는 시내버스 디자인 개선 용역의 결과가 나오는 10월부터 새로 교체되는 시내버스에 새 디자인을 적용한다시는 연말까지 교체되는 200여 대에 먼저 새 디자인을 적용해 시민들의 반응을 평가할 예정이다"
