,기사요약
1145,"부산 남구에 들어설 오륙도선(부산 남구청 제공)© 뉴스1(부산=뉴스1) 박채오 기자,이유진 기자 = 부산 남구는 오륙도, 이기대 등 천혜의 자연환경과 UN기념공원 등 문화·관광적 인프라를 갖춘 곳으로 지역 발전을 이끌 요소들이 많다하지만 7부두 등 항만시설로 인해 교통이 불편하고 우암·감만·용당 지역과 대연·문현·용호동 간의 불균형 문제도 풀어야할 숙제다이런 상황에서 국내 1호 무가선 저상트램인 '오륙도선'이 남구의 신성장 동력으로 떠오르고 있다◇남구 신성장 동력, 용호·우암~감만 잇는 ‘오륙도선’9만여명의 인구가 상주하는 용호동 일원은 인구유입에 비해 도로망이 제대로 갖춰지지 않아 않아 극심한 교통체증을 겪고 있다아울러 항만을 끼고 있는 우암·감만지역은 대형 화물차량들로 인해 교통체증과 더불어 안전상의 문제도 제기됐다하지만 최근 대연동 용소삼거리(경성대·부경대역)에서 용호동 이기대어귀 삼거리까지 19km(정거장 5개소)의 트램이 추진되면서 주민들의 기대감이 커지고 있다남구는 올해 하반기 실시설계용역을 끝내고 착공에 들어가 내년 중 실증노선 공사를 마무리하고 운영에 들어갈 계획이다실증노선 사업이 마무리되면 2024년 하반기 중으로 이기대어귀 삼거리에서 용호동 오륙도SK뷰 아파트까지 3전용선로를 주행하는 도시철도와 도로를 주행하는 BRT(간선급행버스)의 특성과 장점을 두루 갖춘 트램이 들어서면 관내의 극심한 교통체증이 일부 해소될 것으로 기대된다국내 1호 트램인 '오륙도선'은 지난 1월25일 부산환경공단 남부사업소에서 차량기지 건설에 따른 대체주차장 착공식을 열면서 사업이 본격화됐다부산 지역에서 교통의 오지로 꼽히는 남구 오륙도에 거주하는 주민 A씨는 ""저희들 입장에서는 트램이 오륙도까지 들어 올 것으로 기대하고 있다""며 ""버스노선과 트램 노선 조정을 잘해 교통이 편리해졌으면 좋겠다""고 말했다이에 부산시는 지난 2019년 12월 한국토지주택공사와 업무협약을 체결하고 옛 부산외대 부지 공영개발을 추진했으나 지난해 10월 부지 소유자가 해당 부지를 민간사업자에게 매각하면서 벽에 부닥쳤다이후 시는 주거용지 비율은 줄이고 업무시설용지 비율은 늘리는 것을 전제로 한 개발 가이드라인을 민간사업자에 제시했고, 민간사업자는 이를 받아들였다고 부산시는 밝혔다기존 방식인 구 직영으로 공무원 순환보직에 따라 공공시설을 관리하면 전문성이 떨어지고, 민간에 위탁하면 공공성이 떨어진다는 문제점을 해결하기 위한 방법으로 책임경영이 가능한 '공단형 지방공기업'을 설립하겠다는 취지다남구 시설관리공단이 들어서면 부산 지역 내에서는 기장군 도시관리공단 이후 두 번째로 설립되는 '공단형 지방공기업'이다남구는 전산·홈페이지 구축, 임원 임명, 직원 채용 등 실무를 거쳐 박 구청장의 임기 중인 올해 6월까지 공단을 출범한다는 계획이다"
1146,"[앵커]장애인도 안전하게 이동할 수 있게 해달란 목소린 20년 넘게 이어져 왔습니다출퇴근 지하철에서 시민들 발걸음을 붙잡기도 하고, 원성을 사면서까지 이들이 하고 싶었던 이야기를 밀착카메라 이예원 기자가 담았습니다[기자]사람들로 붐비는 이곳은 월요일 퇴근길 공항철도 열차 안입니다한쪽에서 장애인 권리 예산을 확보하란 시위가 이어지고 있는데요휠체어를 탄 사람들이 경찰과 승객 한가운데서 피켓을 들고 있습니다장애인이 안전하게 이동할 권리를 보장해 공동체의 구성원으로 함께 살아가도록 해달란 겁니다[이형숙/서울시장애인자립생활센터협의회장 : (댁 근처에 다른 지하철역도 있는데요?) (이렇게 가야) 엘리베이터 설치나 그런 게 잘되어 있어서요]엘리베이터엔 이미 긴 줄이 늘어서 있습니다[이형숙/서울시장애인자립생활센터협의회장 : 다들 불편해하기 때문에 오히려 저도 그런 눈총을 받고 싶지 않아서 두 번 정도까지는 그냥 보내요]그렇게 충무로역에 도착했습니다다른 장애인들과 함께 지하철에 오르자, 승객들이 불만을 말합니다]그렇게 5개 역을 오갔습니다'왜 굳이 지하철이냐'는 물음에 이씨는 이미 관계 부처엔 수차례 말 해봤다고 말합니다[이형숙/서울시장애인자립생활센터협의회장 : 국회고 기획재정부고 정치인들 아닙니까?장애인 콜택시는 지자체마다 따로 관리해 다른 지자체간 이동이 쉽지 않습니다장애인 단체는 중앙정부에 예산을 확충하라고 요구합니다]이해해야 한단 의견도 있습니다다만 다른 후보들도 약속해달라며 오늘 대선후보 TV 토론회를 앞두고 퇴근길 시위에 나섰습니다밀착카메라 이예원입니다"
1147,"대중교통을 탑승하는 과정에서 휠체어를 이용하는 교통약자뿐만 아니라 고령자, 임산부, 영유아 동반자, 어린이 등 시민들이 불편 요소 없이 이용할 수 있게 하겠다는 취지다시내버스의 경우 저상버스를 오는 2025년까지 100% 도입한다휠체어를 이용하는 교통약자를 위한 장애인 콜택시도 대기시간을 현재 32분에서 25분 수준으로 단축해 나간다백호 서울시 도시교통실장은 ""장애인 등 교통약자를 비롯한 모든 시민들이 서울 대중교통을 안전하고 편리하게 이용할 수 있도록 지속적인 인프라 확충과 환경개선을 추진해 나가는 데 노력하겠다""고 말했다"
1148,"사진=연합뉴스전국장애인차별철폐연대(이하 전장연)의 거듭된 지하철 시위에 서울교통공사가 속앓이를 하고 있다장애인 지하철 시위는 시민들의 불편을 초래하는 불법 행위임에도 강경 진압하기 어려운데다, 대선후보나 정부를 상대로 요구사항을 제시하는 전장연에 대해 서울교통공사가 대책을 마련할 상황도 아니기 때문이다전장연은 이날 오후 서울시청역 지하철 1호선과 과 경기도 수원역 1호선 등에서 장애인 이동권 보장을 요구하는 시위를 진행했다전장연은 그동안 29차례 지하철 시위를 벌여왔다이로 인한 불편 민원은 총 2559건, 지하철 요금 반환 건수는 4717건에 달한다고 공사는 밝혔다전장연은 장애인 특별교통수단·장애인 평생교육시설 운영비 국비 지원 및 보조금법 시행령 개정과 탈시설 예산 증액 등을 기획재정부와 대선 후보들에게 요구하며 출근길 지하철 시위를 이어가고 있다"
1149,"◀ 앵커 ▶고창읍성의 유네스코 세계문화유산 등재가 추진됩니다◀ 리포트 ▶[고창]고창군이 읍성이 있는 전국 지방자치단체와 함께 '한국의 읍성' 유네스코 세계문화유산 등재를 공동 추진합니다고창군은 '고창읍성'과 '무장현 관아와 읍성'을 세계유산으로 등재할 수 있도록 전남 순천시 등과 함께 협의회를 구성하고 학술대회를 열어 등재에 힘을 모으기로 했습니다[유기상 /고창군수]""고창군민들의 자긍심이기도 한 고창읍성을 유네스코 세계문화유산에 꼭 등재시키도록 하겠습니다""[김제]김제시가 시내권 순환형 버스 2대를 확보하고 대중교통 이용 불편을 줄여나가기로 했습니다[서재영 /김제시 교통행정과장]""시내권 순환버스 운행과 행복 콜택시 확대, 마을버스 도입 등으로 대중교통을 더 편리하게 이용할 수 있도록 하겠습니다"
1150,"특히 신체적 장애가 있는 분들은 매년 휠체어 탑승이 가능한 시외·고속 버스 도입을 요구하고 있어요앞선 기나긴 투쟁 끝에 2005년 '교통약자 이동편의 증진법'이 제정됐고 이후 15년이 흘렀지만 이들에게 '자유로운 이동권'은 여전히 먼 나라 이야기죠장애인들은 지난해 추석에도 고속버스 터미널에서 시위를 벌였고 12월에는 지하철에서 산발적 시위를 벌였어요출근길 비장애인 시민들에게 불편을 준다는 불평에도 장애인들이 나설 수밖에 없는 이유를 설 귀향 시즌을 앞두고 [데이:트]가 숫자로 들여다보려 합니다휠체어를 타는 장애인 김씨에겐 선택지는 많지 않습니다현재 김씨가 탈 수 있는 고속·시외버스는 단 7대 입니다김씨가 탈 수 있는 당진행 고속버스이 버스를 타려면 최소 48시간 전에 예약해야 합니다김씨가 즉흥적으로 떠나는 건 사실상 불가능한 거죠티켓을 끊었다면 남들보다 최소 30분 먼저 승강장에 도착해야만 해요휠체어 사용자가 별도 승강장에서 타고 나서야 일반 승객들이 탑승하기 때문입니다예약도, 출발도 남들보다 빠르게 해야 하는 것김씨가 고속버스를 타려면 지켜야 할 의무인 셈이죠김씨가 서울·경기도에 살았다면 상황이 어떨까요?서울-경기 광역버스 176개 노선 2421대 중에 휠체어 장애인이 탈 수 있는 저상버스는 없습니다그나마 서울 내에선 그 비율이 57%에 도달한 시내 저상버스를 기다려 타고, 지하철로 환승하거나 장애인 콜택시를 타야 하죠이용하려면 타기 전 최소 2시간 전에는 불러야 합니다무궁화호는 휠체어 장애인이 아예 탈 수 없는 열차도 다수죠버스와 마찬가지로 휠체어 리프트를 이용해야 하는 김씨는 비장애인 승객보다 30분~1시간 전에 도착해야 합니다납득되는 부분도 있지만 출발시간 한참 전에 오는 게 '의무'가 된 휠체어 장애인들은 차별로 느낄 수 있습니다미국도 대형운수회사는 2012년까지 고속버스 100%에 휠체어 탑승 설비를 의무 설치하도록 2000년에 법을 개정했어요영국은 2030년까지 모든 교통체계가 장애인-비장애인 구분 없도록 하는 게 목표입니다정원 22명 이상의 모든 버스는 휠체어 탑승 설비를 충족해야 하죠2017년 신길역에서 또 한 명이 숨졌고 2022년 지금도 장애인들은 기습 시위를 준비합니다장애인들은 오늘도, 내일도 외출을 포기하는데 법은 이들에게 기다리라고만 합니다"
1151,"서울교통공사 ""고객 불편, 안전 우려""…전장연 ""위령탑 건립, 공개 사과""전문가 ""장애인 아닌 우리 모두의 문제…정부가 갈등 중재해야""[연합뉴스 자료사진]    (서울=연합뉴스) 홍규빈 기자 = ""차별 없이 이동할 권리"", ""승객 불편과 안전사고 우려""    전국장애인차별철폐연대(전장연)와 서울교통공사는 최근 지하철 4호선 혜화역에서 진행되는 장애인 이동권 보장 촉구 시위를 둘러싸고 서로 다른 가치를 내세우며 충돌했다전장연이 최근 지하철 시위 빈도를 높인 가운데, 이들의 절박한 목소리에 귀를 기울이면서도 비장애인 시민들의 수용성도 높일 수 있는 사회적인 논의가 필요하다고 전문가들은 조언한다전장연은 작년 12월부터 이날까지 장애인 권리 예산 확보 등을 주장하는 '혜화역 출근 선전전'을 총 52차례 진행했고, 다른 역에서 출발해 혜화역에 도착하는 '출근길 지하철 투쟁'은 총 18차례 벌였다2021년 12월 20일 오전 서울 지하철 5호선 왕십리역에서 관계자들이 장애인 이동권 보장을 촉구하는 전국장애인차별철폐연대 시위로 파손된 승강장 안전문을 수리하고 있다[연합뉴스 자료사진]    이에 서울장애인차별철폐연대는 손해배상 청구 소송 취하, 휠체어 리프트 추락사고 위령탑 건립 등을 요구하며 ""본 내용이 이행될 때까지 지속적으로 혜화역 선전전을 진행할 것""이라고 답했다공사 관계자는 ""엘리베이터 100％ 설치를 예산, 공간 등 현실적인 문제로 이루지 못한 것은 유감스럽다""면서도 손해배상 소송에 대해서는 ""전장연이 시위를 중단하겠다고 약속하지 않는 이상 취하할 수 없다""고 말했다정재훈 서울여대 사회복지학과 교수는 ""장애인 입장에서는 늘 문제 해결을 요구해왔지만 사회가 관심을 갖지 않았고 (그에 따라) 운동의 강도를 높였을 것""이라며 ""비장애인들이 일시적으로 겪는 불편보다는 장애인들이 평생 경험하는 불편에 대해 관심을 높이는 계기가 됐으면 좋겠다""고 말했다"
1152,"심상정 정의당 대선 후보TV토론 마지막 발언 권리예산보장에 할애23일 대선후보 첫 시위 현장 방문 계획도심상정 정의당 대선 후보가 21일 열린 중앙선거방송토론위원회 주관 대선 후보 1차 토론회에서 마지막 1분 발언으로 전국장애인차별철폐연대의 출근길 지하철 선전전을 언급하고 있다'KBS NEWS' 유튜브 채널 캡처심상정 정의당 대선 후보가 21일 열린 중앙선거방송토론위원회 주관 대선 후보 1차 토론회에서 마지막 1분 발언을 장애인권리예산 확보에 할애했다전국장애인차별철폐연대(전장연)는 ""대선 후보들이 장애인권리예산을 약속하면 멈추겠다""며 서울 지하철 4, 5호선에서 22일까지 20일째 출근길 선전전을 진행하고 있다심 후보는 ""장애인분들이 이동권 예산을 촉구하며 매일 시위를 하고 있다그는 ""장애인들이 인간다운 대접을 받을 수 있는 장애 선진국을 만들겠다는 약속, 후보님들도 동의할 거라고 생각한다""며 ""시위를 걷으시고 이번 대통령 선거에서 장애인 선진국 만드는 나라를 할 수 있도록 성원하겠다""고 발언을 마무리했다그러나 다른 세 후보들이 TV토론으로 공개 약속하기 전까지 출근길 시위를 이어간다는 방침이다전장연은 ""이재명, 윤석열, 안철수 후보님도 심 후보의 1분 발언에 동의하나""고 물으며 ""TV토론을 통해 시민들 앞에서 공개적으로 답해달라""고 요청했다전장연이 출근길 시위를 불사하는 것은 ""예산 없이 권리 없다""는 목소리를 내기 위해서다3/뉴스1심 후보는 1분 발언에 이어 23일 오전 7시 30분 지하철 4호선 회현 방향 플랫폼에서 진행되는 전장연 선전전에 참석할 것으로 알려졌다"
1153,"2021년 9월17일 국회의사당 앞에서 전장연 활동가들이 ‘버스 대폐차시 저상버스 도입 의무화’ 시위를 진행했다활동가들이 버스 위에 휠체어를 올렸다“장애인도 버스를 타고 싶다!” 2001년 8월 서울 광화문 세종문화회관 앞에서 장애인단체 활동가들이 버스 위에 올라가 현수막을 펼쳤다‘장애인 이동권 쟁취를 위한 연대회의’가 출범한 2001년은 장애인 이동권 투쟁이 본격적으로 시작된 해다사진=최병선■앞서 간 이들에게 빚진 ‘이동할 권리’‘편안히 이동할 권리’를 위해 장애인들은 20년 동안 투쟁했다오늘 우리가 보는 지하철 승강기와 장애인 콜택시, 저상버스 등은 이들이 끈덕지게 싸워 얻어낸 결과다장애인들의 이동권 투쟁은 2001년부터 본격적으로 시작됐다그해 1월 서울지하철 오이도역에서 수직 리프트가 추락해 장애인 이용자가 사망했다야학을 중심으로 함께 공부하던 장애인들은 휠체어를 끌고 거리로 나왔다이들에게 이동권이란 단순히 ‘이동할 권리’에만 그치지 않았다장애인 활동가가 바닥을 바라보고 있다“그렇게까지 해야 하느냐”는 냉담에 맞서 “이렇게까지 하지 않으면 바뀌지 않는다”고 답하는 시간들이었다2002년 9월 서울 시청역 지하철 선로에 장애인 활동가들이 내려갔다2020년 10월 서울 혜화역 일대에서 장애인 노동자들이 저상버스 인식개선 캠페인을 벌이고 있다혜화역은 1999년 장애인 이규식씨가 리프트 이용 중 추락 사고로 부상을 입은 곳이다이씨는 이 사고 이후 본격적으로 장애인 운동을 시작했다정부는 2021년까지 저상버스 보급률을 422020년 9월 충남의 저상버스 보급률은 9일반 버스보다 훨씬 비싼 저상버스를 도입하려면 국가 보조금이 필요한데, 예산을 주지 않으면 각 지자체 예산에 따라 차별이 발생할 수 있다는 것이다2021년 휠체어를 탄 장애인 활동가가 시내버스를 막아서고 시위하고 있다전장연은 저상버스가 아닌 버스를 ‘차별버스’로 규정하고 저상버스 도입 확대를 위한 캠페인을 벌였다사진=전장연지난하게 굴려온 휠체어 바퀴를 계속 굴려나가겠다고 이들은 말한다앞서 서울 혜화역은 장애인 이동권 시위가 예정된 지난해 12월6일 엘리베이터를 폐쇄해 시위를 ‘원천 봉쇄’했고, 같은 해 11월 서울교통공사는 이들의 계속된 이동권 투쟁으로 열차가 지연됐다며 손해배상 청구 소송을 걸었다전시회를 기획한 이들은 시각장애인들을 위해 전시회 개요와 사진설명을 녹음한 음성 파일도 준비했다노들장애인야학 교장이자 장애인 당사자인 김명학씨가 첫 번째 파일을 녹음했다지난 5일 서울 혜화역에서 장애인 활동가들이 선전전을 진행하고 있다"
1154,"심상정 정의당 후보는 21일 대선 후보 TV 토론회에서 마무리 발언 1분을 지하철 시위 중인 장애인들을 위해 사용했다심 후보는 “지하철로 출근하는 시민들이 많은 불편함을 호소하지만, 책임은 시위하는 장애인에 있는 게 아니라 세계 10위 선진국임에도 장애인 이동권조차 보장 못 하는 정치권에 있다”고 했다전장연은 “심 후보가 TV토론에서 장애인 이동권 보장을 언급했다”고 했다장애인 지하철 시위 자체가 2001년 오이도역 장애인용 리프트 추락 사망 사고에서 시작됐다전장연은 장애인 특별교통수단·장애인 평생교육시설 운영비 국비 지원 등을 요구하고 있다매년 2000억원 정도를 추가로 투입하면 장애인 이동권 보장이 빠르게 이뤄질 수 있다고 한다이재명 더불어민주당 후보는 “경제 대통령이 되겠다”고 했다윤석열 국민의힘 후보는 “정직하고 헌신적인 사람이 누구인지 판단해 달라”고 했다안철수 국민의힘 후보는 “도덕적이고 유능한 대통령이  되겠다”고 했다심 후보는 “장애인 선진국을 만들자”고 했다"
1155,"“시외‧고속‧광역버스에 저상버스 및 리프트 설치”        윤석열 국민의힘 대선 후보는 10일 장애인 등 교통약자를 위한 저상버스‧리프트 설치 버스 도입 확대와 법인차량 번호판 구분 공약을 유튜브에 올린 ‘59초 쇼츠 영상’으로 발표했다윤석열 유튜브        윤 후보는 이날 이준석 대표, 원희룡 선대본부 정책본부장과 함께 출연한 영상에서 시외·고속·광역버스를 장애인 저상버스나 리프트 장착 버스로 보급하겠다고 밝혔다국민의힘은 이 때문에 교통약자들은 여전히 불편함을 겪고 있다고 했다‘59초 쇼츠 영상’에서는 법인차 번호판 색상으로 연두색을 언급했다앞서 윤 후보는 1·2탄으로 전기차 충전 요금 동결, 지하철 정기권 사용을 버스 환승까지 확대 공약을 발표했다약 59초로 제작된 영상은 도입부에서 이 대표와 원 본부장이 대화를 주고받으며 현재 정책의 불편함을 호소한다"
1156,"집에 처박혀서 가만히 있지 그렇게 아침부터 나와서 그러니까 너희들 도와주고 싶어도 동정하고 싶어도 해줄 수가 없다 그런 욕을 먹고 있습니다!""  지난 5일, 혜화역 출근길 시위에서 이형숙 장애인차별철폐연대 공동대표가 외친 말입니다이들 단체는 지난해 12월부터 장애인 이동권 쟁취를 위한  '출근길 지하철 선전전'을 벌이고 있습니다시위가 계속되면서 크고 작은 충돌은 일상이 됐습니다""                                                                                                  -이형숙 / 장애인차별철폐연대 공동대표  장애인 이동권 보장을 촉구하는 목소리에 언론과 시민이 귀기울이지 않아 이런 과격한 방식을 택할 수밖에 없었다는 설명입니다출근길 선전전이 집중됐던 지난해 12월 한 달간 중앙일간지 9곳이 보도한 장애인 이동권 관련 기사는 모두 합쳐 12건장애인들의 시위가 계속됐음에도 한달 간 '메인뉴스'로  거의 다뤄지지 않은 겁니다취재진이 네이버 제휴 900여 개 매체를 대상으로 분석해보니 12월 한 달간 장애인 이동권을 다룬 기사는 85개 매체 320건이었습니다하지만 출근길 시민 불편을 강조한 기사가 많았고 '장애인 이동권', '저상버스', '교통약자법' 등 장애인들이 시위를 통해 전하고자 했던 메시지는 상대적으로 소홀히 다뤄졌습니다장애인 단체는 지난해 내내 이동권 보장을 외쳤습니다장애인 전문 매체를 빼면 평소 장애인 이동권 문제를 들여다본 기사는 찾아보기 힘들었습니다사회적 약자에 대한 보도가 이렇게 이벤트성으로만 다뤄질 경우 자칫 사회적 갈등을 유발할 수 있다는 지적이 나옵니다언론이 평소 소수자 이슈에 대해 무관심하다는 지적이 지속되는 이유입니다그래서 최근 국내외 언론계에선 이런 문제를 해결하기 위해 뉴스룸의 다양성을 높이려는 움직임이 나타나고 있습니다국내 언론계에서도 몇몇 신문과 방송을 중심으로 젠더 감수성을 높이고 소통을 확대하는 등 뉴스룸 내 다양성을 높이기 위한 시도가 이어지고 있지만 현실적인 한계도 많습니다16일(일) 저녁 8시 10분 KBS1TV에서 방송되는 &lt;질문하는 기자들 Q&gt; 36회에서는 소수자 인권에 무관심한 언론의 실태를 살펴보고 그 대안 중 하나로 주목받고 있는 뉴스룸 내 다양성 확보 시도에 대해 이야기합니다김솔희 KBS 아나운서가 진행하는 이 날 방송에는 최근 관련 연구 보고서를 낸 김선호 한국언론진흥재단 선임연구위원이 특별 출연하고 채영길  한국외대 미디어커뮤니케이션학부 교수, 임주현 KBS 기자가 출연합니다&lt;질문하는 기자들 Q&gt; 는 KBS 홈페이지와 유튜브 계정에서 다시 볼 수 있습니다▲ 프로그램 홈페이지 : 질문하는 기자들 Q   (https://programkr/1tv/culture/question)    ▲ 유튜브 계정 :   질문하는 기자들 Q   (wwwcom/c/질문하는기자들Q/featured)■ 제보하기▷ 카카오톡 : 'KBS제보' 검색▷ 전화 : 02-781-1234▷ 이메일 : kbs1234@kbs"
1157,"장애인 추경진씨 동행기비장애인보다 20분 더 걸리는 퇴근길…연신 ""죄송합니다"" ""지나갈게요""지하철과 역 사이 간격 넓어 항상 긴장추경진씨가 14일 오후 퇴근길 지하철 안에서 전동휠체어를 타고 있다추씨는 ""비장애인일 땐 생각지도 못한 것들이 불편함으로 다가왔다""며 ""저상버스 등 다른 이동수단이 마련돼 있지만 사람이 많이 탔을 경우 버스를 계속 보내야 해 추운 겨울엔 기다리기 어렵다""고 말했다지하철 역내와 전동차 안에서 그는 항시 긴장한다지나갈게요""라고 말했다엘리베이터를 기다리는 추경진씨사람이 많은 날엔 10분 넘게 기다린다고 한다추씨는 ""몸이 덜컹거리면서 허리에 충격이 가지만 바퀴가 빠지는 것보다는 낫다""며 ""예전부터 조치를 취해달라고 서울시에 얘기했지만 번번이 예산이 없다고만 답이 돌아왔다""고 말했다장애인단체는 장애인권리예산을 요구하며 6일째 출근시간대 지하철 운행 방해 시위를 열고 있다추씨는 시민들의 시선이 곱지 않은 것을 잘 안다"
1158,"▲  박경석 전국장애인차별철폐연대 상임공동대표            ⓒ 신나리     ""심상정 후보가 장애인 이동권 보장을 이야기해서 매우 기뻤다그런데 다른 유력 후보들은 아직 아무 말이 없다심 후보가 장애인 이동권·예산안 확보에 대해 물꼬를 텄으니 이제 이재명·윤석열 후보 차례다""박경석 전국장애인차별철폐연대(아래 전장연) 상임공동대표의 목소리 뒤로 지하철 안내방송이 들려왔다앞서 심상정 정의당 대선후보는 21일 중앙선거관리위원회가 주관한 대선 후보 TV토론회에서 마무리 발언 1분을 장애인 이동권 시위에 할애했다장애인들이 매일 아침 이동권 예산을 촉구하면서 지하철에서 시위하고 있다""라고 운을 뗀 후 ""이동권 예산 확보뿐만 아니라 장애인이 인간다운 대접을 받는 장애인 선진국을 만들겠다는 약속을 드린다""라고 했다'장애인 이동권 확보, 예산 확보'에 대한 대선후보의 첫 공식 언급이었다심 후보가 언급한 '시민 박경석'은 21년째 장애인 이동권 투쟁을 이어가는 박 공동대표였다그는 정부와 대선 후보들에게 장애인 이동권 확대 등을 위한 예산 확보를 요구하며 지난해 12월 6일부터 지하철 시위를 하고 있다이들은 유력 대선후보들이 장애인 이동권에 대한 국비 예산 지원을 약속하면 지하철 시위를 그만둘 의향이 있다고 꾸준히 말해왔다우리의 현실을 지하철 시위를 통해 보여줄 수밖에 없지 않나그는 ""시민들은 지하철을 연착시켰다고 불만을 호소하지만, 우리가 시위에 나선 본질적인 문제는 그동안 약속이 지켜지지 않았기 때문""이라고 설명했다지난 2001년 오이도역 리프트 추락 사망 사건 이후 장애인 이동권 보장을 약속해왔지만, 21년 동안 이를 온전히 지키지 않은 정부·지자체의 책임이 있다는 것이다약속대로라면 올해 서울시 지하철 전체 역사 283개에 엘리베이터가 있어야 하지만, 서울시에 따르면 22개 역사(7▲  전국장애인차별철폐연대는 지난해 12월 6일부터 매일 오전 7시 30분에 지하철 시위를 이어가고 있다ⓒ 전국장애인차별철폐연대   박경석 공동대표는 ""장애인들은 죽음을 무릅쓰고 지하철을 타야 하는 상황인데도 지자체 등은 '시민들의 불편'을 근거로 우리의 시위를 중단시키려 한다""고 날을 세웠다박 공동대표는 ""서울시의 약속대로 엘리베이터가 설치됐다면, 오늘 우리가 시위할 일은 없었을 거다이어 ""대선후보들의 공약에 장애인 이동권 약속이 있긴 하다앞서 이재명 후보는 법으로 보장된 장애인 이동권을 실현하기 위해 예산이 수반되는 것은 당연하다며 차기 정부에서 관련 예산을 각별히 챙기겠다고 밝혔다윤석열 후보는 미국처럼 장애인 권리 예산을 지방보다 중앙정부가 더 책임지는 데 공감한다며 저상버스와 장애인 콜택시를 확충하겠다고 했다박 공동대표는 ""언제든 출근길 시위를 멈출 수 있다""라고 강조하며 ""대선 후보가 장애인권리예산 반영을 약속하라는 게 우리의 요구""라고 못 박았다이날 오후에도 200여 명의 장애인과 전장연 관계자들이 1~3호선 지하철을 돌며 대선후보들의 약속을 촉구하고 있었다"
1159,"‘장애인단체 지하철 시위’ 3주째 장기화… 시민과 갈등전장연 “대선 후보들 약속해야”21일 출근시간에도 시위 예정시민 “시위 탓 지각 자주하게 돼피해 끼쳐도 되는 권리는 없어”전문가 “정치권 무관심이 문제” 최근 서울 지하철 5호선 광화문역에서 전국장애인차별철폐연대 관계자들이 열차에 탑승해 장애인 이동권 보장을 촉구하는 시위를 하고 있다”  최근 ‘출근길 지하철 시위’를 벌이고 있는 전국장애인차별철폐연대(전장연) 홈페이지에 게시된 비판 댓글 중 일부다전장연은 대선 후보들의 장애인 이동권 예산에 대한 약속이 있을 때까지 시위를 이어가겠다는 방침인 가운데 전문가들은 “정치권의 무관심이 문제”라고 지적했다20일 전장연에 따르면 이들은 21일에도 오전 7시30분 지하철 3호선 충무로역부터 출발해 4호선 혜화역까지 이동하면서 출근길 시위를 벌일 예정이다전장연은 지난해 12월부터 혜화역에서 이동권 보장 등을 주장하는 선전전을 52차례 진행했고, 다른 역에서 출발해 혜화역에 도착하는 출근길 지하철 투쟁은 18차례 벌였다이달 들어서는 주말을 제외하고 매일 출근 시간대에 지하철 시위를 진행했다전국장애인차별철폐연대 관계자들이 지난 1월 3일 서울 종로구 광화문역 5호선 승강장에서 기획재정부 장애인권리예산 반영 촉구에 대한 입장발표 기자회견을 마친 뒤 이동권 보장 정책, 교육권 연내제정 등을 요구하며 지하철에 탑승하고 있다뉴시스    높아진 시위 강도는 고스란히 시민들의 불편 호소로 이어졌다전장연은 대선 후보들이 이동권 예산을 약속할 때까지 시위를 계속하겠다는 방침이다"
1160,"저상버스 확대·개인예산제 도입 등“장애인 권리 보장 위해 노력할 것”산후 우울증 지원 확대 등 ‘쇼츠’도SNS에는 “임신부에 방역패스 철회”예대금리차 투명한 공시 ‘심쿵약속’오전에 당사서 주한 러대사 접견도 윤석열 국민의힘 대선 후보가 19일 오후 경기도 용인시 처인구 삼성화재 안내견학교를 방문해 장애인 관련 정책공약 발표에 앞서 시각장애인 안내견 체험을 하고 있다국회사진취재단    국민의힘 윤석열 대선 후보는 19일 이동이 불편한 장애인들을 위한 저상버스 확대와 ‘개인예산제’ 도입 등의 내용을 담은 장애인 공약을 내놨다윤 후보는 또 산모와 영유아 자녀를 둔 부모들을 위한 공약을 제시하고, 임신부에 대한 ‘방역패스’(코로나19 백신 접종 증명·음성 확인제) 적용 철회를 당국에 요청하는 등 생활밀착형 정책 행보에 집중했다우선 윤 후보는 현재 시내버스에만 도입돼 있는 저상버스를 시외·고속·광역버스로 확대하겠다고 밝혔다이어 윤 후보는 시각장애인을 위한 안내견 분양도 연간 15마리 수준에서 두 배로 늘리겠다고 강조했다시각장애인의 안전한 보행을 위한 내비게이션 기술 투자도 확대하겠다고 밝혔다국민의힘 윤석열 대선후보가 19일 오후 경기도 용인시 처인구 삼성화재 안내견학교를 방문, 안내견 훈련사들로부터 안내견 인형을 선물받고 있다국회사진기자단    장애인을 대상으로 4차 산업형 인재 육성을 위한 장애인 디지털 훈련센터를 현행 2곳에서 17개 시·도로 확대하고, 장애인 고용 기회도 확대하겠다고 윤 후보는 부연했다윤 후보는 생활밀착형 공약을 소개하는 ‘59초 쇼츠’ 영상을 통해서는 산후 우울증 진료 지원을 확대하고, 등·하원 도우미 비용에 대한 소득공제를 추진하겠다고 밝혔다이로써 윤 후보는 한반도 주변 4강(미일중러) 대사 및 대사대리 접견을 마무리했다"
