구∙군명,시설명,소재지,주장애유형,종류,위도,경도
영도구,의료법인 일혜의료재단 행복한요양병원,부산광역시 영도구 태종로372번길 41 (청학동),,병원,35.0920455,129.0637281
사하구,의료법인 신암의료재단 제일요양병원,부산광역시 사하구 동매로44번길 8 (하단동),,병원,35.103021,128.9629926
사하구,장림한서병원,부산광역시 사하구 다대로 315 (장림동),,병원,35.0788286,128.97018
사하구,강동병원,부산광역시 사하구 다대로 145 (신평동),,병원,35.0931788,128.9751426
사하구,경희병원,부산광역시 사하구 다대로 321 (장림동),,병원,35.0811767,128.9705214
사하구,큐병원,부산광역시 사하구 낙동남로 1401 (하단동),,병원,35.1066034,128.9648918
사하구,의료법인벧엘의료재단 부산정신병원,"부산광역시 사하구 하신중앙로3번나길 10 (장림동, 부산정신병원)",,병원,35.076753,128.9622297
사하구,하나병원,부산광역시 사하구 다대로 311 (장림동),,병원,35.0743629,128.9770403
사하구,괴정병원,"부산광역시 사하구 낙동대로 248, 4,8,9,10층 (괴정동, 우리메디칼센터)",,병원,35.0995528,128.9899102
해운대구,의료법인 세광의료재단 성모안과병원,부산광역시 해운대구 해운대로 409 (우동),,병원,35.167491,129.1407913
사하구,프라임병원,부산광역시 사하구 낙동남로 1410 (하단동),,병원,35.1058872,128.9658585
사하구,항플러스병원,부산광역시 사하구 낙동남로 1394 (하단동),,병원,35.1057780999999,128.9640495
사하구,중앙효요양병원,"부산광역시 사하구 낙동대로 565 (하단동, 호서부산빌딩)",,병원,35.1139486,128.9626659
사하구,곽요양병원,부산광역시 사하구 낙동남로 1361 (하단동),,병원,35.1065859,128.9607387
사하구,에디스여성병원,부산광역시 사하구 낙동대로 361 (당리동),,병원,35.1111406,128.9784412
사하구,한빛의료소비자생활협동조합한빛요양병원,부산광역시 사하구 사하로 55 (구평동),,병원,35.0871089,128.9934401
사하구,의료법인성진의료재단 동산요양병원,부산광역시 사하구 낙동대로216번길 10 (괴정동),,병원,35.1007879,128.9933055
사하구,부산본병원,부산광역시 사하구 승학로 8 (당리동),,병원,35.1062457,128.96984
사하구,미래아이여성병원,부산광역시 사하구 낙동남로 1388 (하단동),,병원,35.1058726,128.9634978
사하구,조이효요양병원,부산광역시 사하구 감천로 55 (감천동),,병원,35.0905446,128.9987656
사하구,다대자연병원,부산광역시 사하구 장평로 1 (장림동),,병원,35.0688048,128.9770399
해운대구,의료법인인본의료재단해운대자명병원,부산광역시 해운대구 해운대로469번가길 75 (우동),,병원,35.1678129,129.1466048
해운대구,제일여성병원,부산광역시 해운대구 좌동로 66 (중동),,병원,35.1706218,129.1731348
해운대구,달맞이요양병원,부산광역시 해운대구 달맞이길117번나길 30 (중동),,병원,35.15841,129.1811967
해운대구,미소요양병원,부산광역시 해운대구 아랫반송로6번길 37 (반송동),,병원,35.2246566,129.1465548
해운대구,다시봄요양병원,"부산광역시 해운대구 해운대로 604, 명성빌딩 5~10층 (우동)",,병원,35.1624666,129.1573469
사하구,의료법인효원의료재단 자연요양병원,부산광역시 사하구 장평로 1-1 (장림동),,병원,35.0749477,128.9850921
사하구,의료법인교통문화의료재단 우리미소요양병원,부산광역시 사하구 비봉로 80 (신평동),,병원,35.0988696,128.9631577
사하구,의료법인다평의료재단 센텀휴요양병원,부산광역시 사하구 다대로277번길 31 (장림동),,병원,35.0768343,128.9791981
사하구,의료법인마루의료재단 의왕요양병원,부산광역시 사하구 낙동대로 305 (괴정동),,병원,35.1015945,128.9993577
사하구,의료법인인주의료재단 늘사랑요양병원,부산광역시 사하구 사하로 21 (구평동),,병원,35.0856779,128.991076
해운대구,효성시티병원,부산광역시 해운대구 해운대로 135 (재송동),,병원,35.1845541,129.1299107
해운대구,의료법인 한세의료재단 효은요양병원,부산광역시 해운대구 달맞이길117번나길 24 (중동),,병원,35.1582398,129.1809045
해운대구,바른길병원,부산광역시 해운대구 선수촌로 144 (반여동),,병원,35.2057853,129.1217576
해운대구,의료법인화인의료재단센텀화인요양병원,부산광역시 해운대구 해운대로76번길 12 (재송동),,병원,35.1908128,129.1193876
해운대구,의료재단 로뎀요양병원,부산광역시 해운대구 아랫반송로1번길 27-3 (반송동),,병원,35.2268152,129.1469587
금정구,동래병원,부산광역시 금정구 체육공원로 608 (두구동),,병원,35.2945273,129.1118283
금정구,의료법인영파의료재단 마음향기병원,부산광역시 금정구 금샘로 56 (장전동),,병원,35.2308075,129.0770887
금정구,세웅병원,부산광역시 금정구 서동로 162 (서동),,병원,35.214399,129.1040842
금정구,남산내과·신경과병원,부산광역시 금정구 중앙대로 1917 (구서동),,병원,35.2555294,129.0910792
금정구,의료법인 삼세의료재단 삼세한방병원,부산광역시 금정구 중앙대로 1580 (부곡동),,병원,35.2255835,129.089427
금정구,제일한방병원,부산광역시 금정구 서동로 172 (서동),,병원,35.2143851,129.1052098
금정구,보람요양병원,부산광역시 금정구 중앙대로 1961 (구서동),,병원,35.259389,129.0910848
금정구,의료법인해림의료재단 부산금사요양병원,"부산광역시 금정구 반송로 470, 2~7층 (금사동)",,병원,35.2155472,129.1153139
금정구,의료법인대성사랑의료재단 제일요양병원,부산광역시 금정구 서부로 56 (서동),,병원,35.2183286,129.1010565
금정구,부곡요양병원,부산광역시 금정구 부곡로 56 (부곡동),,병원,35.2210589,129.0895972
금정구,의료법인 영파의료재단 규림요양병원,부산광역시 금정구 금샘로 59 (장전동),,병원,35.2307963,129.0761174
금정구,새우리남산병원,부산광역시 금정구 중앙대로 2025 (남산동),,병원,35.2652513,129.0921053
금정구,의료법인나눔의료재단 행림요양병원,부산광역시 금정구 중앙대로 1905 (구서동),,병원,35.2544274,129.0910337
금정구,메드윌병원,"부산광역시 금정구 중앙대로 1951 (구서동, 메드월병원)",,병원,35.2585318,129.0909865
금정구,의료법인좋은사람들의료재단 관자재요양병원,부산광역시 금정구 금단로 140-2 (남산동),,병원,35.2615831,129.0937529
금정구,순병원,부산광역시 금정구 중앙대로 1701 (부곡동),,병원,35.2364606,129.0914094
금정구,의료법인선우의료재단  BHS동래한서요양병원,부산광역시 금정구 중앙대로 1721 (부곡동),,병원,35.238294,129.0916031
금정구,푸른숲요양병원,"부산광역시 금정구 금강로 592, 지1,1,3-7층 (구서동)",,병원,35.2603423,129.0880139
금정구,의료법인 동일의료재단 금정나라요양병원,부산광역시 금정구 무학송로 143 (부곡동),,병원,35.2438805,129.0938271
금정구,사랑요양병원,부산광역시 금정구 중앙대로 1590 (부곡동),,병원,35.2265835,129.0896909
금정구,부산마이크로병원,부산광역시 금정구 중앙대로 1875 (구서동),,병원,35.2517073,129.0910038
금정구,양지요양병원,부산광역시 금정구 금강로 209 (장전동),,병원,35.2271285,129.0827984
금정구,의료법인세왕의료재단 세왕요양병원,부산광역시 금정구 식물원로9번길 37 (장전동),,병원,35.2225355,129.0859701
동구,세일병원,"부산광역시 동구 중앙대로 317 (초량동, 세일병원)",,병원,35.1248307,129.0445912
동구,새부산병원,"부산광역시 동구 초량중로 74 (초량동, 새부산병원)",,병원,35.1183039,129.0392157
동구,의료법인청십자의료재단 청십자요양병원,"부산광역시 동구 중앙대로 364 (수정동, 청십자병원)",,병원,35.1278379,129.0483399
동구,의료법인인당의료재단 부산혜민요양병원,부산광역시 동구 중앙대로 524 (범일동),,병원,35.1400111,129.0569513
동구,의료법인나라의료재단 부산나라요양병원,부산광역시 동구 중앙대로 421(좌천동),,병원,35.1359752,129.0551325
동구,의료법인은경의료재단 인창요양병원,부산광역시 동구 중앙대로 281 (초량동),,병원,35.1218416,129.0428152
동구,의료법인서강의료재단 서강병원,"부산광역시 동구 중앙대로 514, 2층3층 (범일동, 한성기린아파트)",,병원,35.1389996,129.0569634
동구,뉴튼치과병원,"부산광역시 동구 중앙대로 216, 2~3층 (초량동)",,병원,35.116335,129.0408187
금정구,의료법인아너의료재단 아름다운강산병원,부산광역시 금정구 공단로 7 (금사동),,병원,35.2162131,129.1098433
금정구,서동제일요양병원,부산광역시 금정구 서동로 172 (서동),,병원,35.2143851,129.1052098
중구,심당요양병원,부산광역시 중구 동광길 179 (영주동),,병원,35.1105897,129.0369118
중구,의료법인송산의료재단 해양요양병원,부산광역시 중구 충장대로13번길 31 (중앙동4가),,병원,35.1082151,129.038424
금정구,금정형주요양병원,부산광역시 금정구 금강로 638 (남산동),,병원,35.2642181999999,129.0889131
금정구,의료법인 천지의료재단 금샘요양병원,부산광역시 금정구 남산냇길 111 (청룡동),,병원,35.2768504,129.088272
강서구,의료법인 갑을의료재단 갑을녹산병원,부산광역시 강서구 녹산산단321로 24-8 (송정동),,병원,35.0906026,128.8533057
남구,대연성모병원,부산광역시 남구 황령대로353번길 66 (대연동),,병원,35.148145,129.0988208
남구,의료법인인혜의료재단가나병원,부산광역시 남구 유엔평화로 156 (용당동),,병원,35.1223575,129.0972028
남구,의료법인고려의료재단부산고려병원,부산광역시 남구 수영로 238 (대연동),,병원,35.1349057,129.09262
남구,부산성모병원(재단법인 천주교부산교구유지재단),부산광역시 남구 용호로232번길 25-14 (용호동),,병원,35.110167,129.1092
남구,파크사이드재활의학병원,부산광역시 남구 유엔평화로125번길 11-10 (대연동),,병원,35.12509,129.097167
남구,효메디요양병원,부산광역시 남구 용호로 95 (용호동),,병원,35.1236987,129.1127383
중구,의료법인교통문화의료재단 신창요양병원,부산광역시 중구 중앙대로 55 (중앙동2가),,병원,35.1015038,129.0349936
중구,굿힐링병원,부산광역시 중구 대청로 132-1 (동광동3가),,병원,35.1026044,129.0345731
중구,의료법인나라의료재단중앙나라요양병원,부산광역시 중구 중앙대로 69 (중앙동3가),,병원,35.1033984,129.0355571
동구,보생요양병원,부산광역시 동구 범일로 124 (범일동),,병원,35.1409544,129.059686
동구,의료법인소맥의료재단 참상쾌한치과병원,부산광역시 동구 중앙대로 241 (초량동),,병원,35.1185633,129.0412343
동구,척시원병원,"부산광역시 동구 대영로 261 (초량동, 은성빌딩)",,병원,35.1118656,129.039282
남구,의료법인은경의료재단 인창대연요양병원,부산광역시 남구 수영로 164 (대연동),,병원,35.1345061,129.0845212
남구,우리들40플란트치과병원,"부산광역시 남구 전포대로 90, 4층 401,402호 (문현동)",,병원,35.1446772,129.0670769
동구,우리한방병원,부산광역시 동구 고관로 81 (수정동),,병원,35.1264598,129.0446592
중구,재단법인천주교부산교구유지재단 메리놀병원,부산광역시 중구 중구로 121 (대청동4가),,병원,35.1061643,129.0300016
강서구,명지아동병원,"부산광역시 강서구 명지국제8로 240, 402,501,601호 (명지동, 국제메디칼빌딩)",,병원,35.110934,128.9222316
강서구,오션시티치과병원,"부산광역시 강서구 명지오션시티4로 70, 601호 (명지동, NC TOWER)",,병원,35.1133668,128.9269783
남구,윌리스요양병원,부산광역시 남구 수영로 185-7 (대연동),,병원,35.135318,129.0865631
남구,그랜드자연요양병원,부산광역시 남구 황령대로 355-14 (대연동),,병원,35.1468184,129.0978076
남구,BH병원,부산광역시 남구 수영로 165 (대연동),,병원,35.1350726999999,129.0846659
남구,부산아동병원,"부산광역시 남구 수영로 228, 3-7층 (대연동)",,병원,35.134845,129.0914561
남구,부산성소병원,"부산광역시 남구 수영로 175 (대연동, SMG빌딩)",,병원,35.1371965,129.0853385
남구,용당요양병원,부산광역시 남구 신선로 429 (용당동),,병원,35.1235327,129.099122
남구,위대항병원,부산광역시 남구 수영로 241 (대연동),,병원,35.1353704,129.0929587
남구,제니스파크요양병원,부산광역시 남구 우암양달로75번길 29 (우암동),,병원,35.1265918,129.0745101
남구,임해누리의료소비자생활협동조합 오륙도요양병원,"부산광역시 남구 용호로 132, 용성빌딩3,4층 (용호동)",,병원,35.1207011,129.111862
남구,새라새요양병원,부산광역시 남구 석포로26번길 17 (감만동),,병원,35.121192,129.0849366
서구,바른병원,"부산광역시 서구 보수대로 9, 4~12층 (충무동1가)",,병원,35.1011723,129.0223255
서구,엘앤더슨병원,부산광역시 서구 대신공원로 39 (서대신동3가),,병원,35.119882,129.0162241
해운대구,새생명요양병원,"부산광역시 해운대구 해운대로 802, 10층 (좌동)",,병원,35.1925516,129.1784845
해운대구,인제대학교 해운대백병원,부산광역시 해운대구 해운대로 875 (좌동),,병원,35.1838918,129.1763937
해운대구,해운대나눔과행복병원,"부산광역시 해운대구 좌동순환로 502, 1층일부, 3~9층 (중동)",,병원,35.1660034,129.1690016
해운대구,김&정해운대병원,"부산광역시 해운대구 좌동로 88, 8층 (좌동, 울트라타워)",,병원,35.1719767,129.1749744
해운대구,우정요양병원,"부산광역시 해운대구 좌동순환로 247, 2층, 6-9층 (좌동)",,병원,35.1737679,129.1811696
해운대구,부산노인전문제3병원,부산광역시 해운대구 해운대로469번가길 77 (우동),,병원,35.1682425,129.1446676
해운대구,센텀아동병원,"부산광역시 해운대구 해운대로 407, 6층 (우동, 신세계프라자)",,병원,35.1678388,129.140716
해운대구,세계로치과병원,"부산광역시 해운대구 센텀동로 102, 센텀필1 2층 208호~213호호 (재송동)",,병원,35.1766136,129.1264725
해운대구,의료법인 해올의료재단 힐마루요양병원,"부산광역시 해운대구 달맞이길117번나길 174 (중동, 아식스신발연구소)",,병원,35.1640338,129.1851516
해운대구,의료법인 한세의료재단 한세병원,"부산광역시 해운대구 세실로 31, 대승프라임 6층 (좌동)",,병원,35.1678292,129.1790837
해운대구,해운대푸른바다어린이병원,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 3층일부,11층일부,12.13층호 (중동)",,병원,35.165662,129.1682306
해운대구,센텀힐병원,부산광역시 해운대구 해운대로161번길 40 (재송동),,병원,35.1853164,129.1254025
해운대구,해운대자생한방병원,"부산광역시 해운대구 해운대로 793, 해운대자생한방병원 (좌동)",,병원,35.1695211,129.1752793
사하구,의료법인 성원의료재단 감천참편한요양병원,"부산광역시 사하구 감천로 125 (감천동, 우리빌딩)",,병원,35.0875086,129.0056784
사하구,의료법인양경의료재단 중앙U병원,부산광역시 사하구 감천로 59 (감천동),,병원,35.0902575,128.9993641
사하구,굿윌치과병원,"부산광역시 사하구 낙동남로 1412, 경부빌딩 2,3,5층 (하단동)",,병원,35.1057886,128.9661282
해운대구,엘리움병원,"부산광역시 해운대구 해운대로 794, 7~8층 (좌동, 삼정엘리움)",,병원,35.1927779,129.1775467
해운대구,해운대성심요양병원,"부산광역시 해운대구 좌동순환로 462, 지하1층-지상7층 (중동, 성심병원)",,병원,35.1624872,129.1717063
부산진구,학교법인 춘해병원,"부산광역시 부산진구 중앙대로 605, 지상1층~지상9층 (범천동)",,병원,35.1469735,129.0583856
부산진구,인제대학교부산백병원,"부산광역시 부산진구 복지로 75, 진사로83번길 81, 1층(일부), 3층 (개금동)",,병원,35.1443591,129.0206079
부산진구,성가병원,"부산광역시 부산진구 범일로 133, 135, 3층 일부, 4층 전부, 5층 일부 (범천동)",,병원,35.1420626,129.0590277
부산진구,학교법인)동의병원,"부산광역시 부산진구 양정로 62, 지상2ㆍ3ㆍ10층 각 일부/ 지하1ㆍ지상1ㆍ지상4~지상8층 전층 (양정동)",,병원,35.1704973,129.0771742
부산진구,동의대부속 한방병원,"부산광역시 부산진구 양정로 62, 지상2층 일부, 지상3층 일부, 지상9층 전부, 지상10층 일부 (양정동)",,병원,35.1704973,129.0771742
부산진구,한사랑요양병원,"부산광역시 부산진구 새싹로 107, 지하1층~지상6층층 (부암동)",,병원,35.1661103,129.0519376
부산진구,오성병원,"부산광역시 부산진구 중앙대로 910, 지상1~11층 (양정동)",,병원,35.1748307,129.0785334
부산진구,의료법인제영의료재단 다나사요양병원,"부산광역시 부산진구 백양산로53번길 18, 당감트리플타워A (부암동)",,병원,35.1734165,129.0302769
부산진구,사단법인새길재단 패밀리요양병원,부산광역시 부산진구 성지곡로51번길 28-6 (초읍동),,병원,35.188218,129.0475231
부산진구,의료법인 온그룹의료재단 온종합병원,"부산광역시 부산진구 가야대로 721, 719, 767 (당감동)",,병원,35.1578057,129.0499681
부산진구,(의)영님의료재단 개금중앙요양병원,"부산광역시 부산진구 개금온정로 5, 지하1,지상3층 (개금동, 성원상떼뷰)",,병원,35.1537116,129.024701
사하구,의료법인호산나의료재단현대요양병원,부산광역시 사하구 하신중앙로 7 (장림동),,병원,35.0797171,128.9642209
사하구,라파요양병원,"부산광역시 사하구 다대로 544, 3-4층 (다대동, 진요빌딩)",,병원,35.0577891999999,128.9710435
사하구,부산맘아동병원,"부산광역시 사하구 낙동대로 451, 금동빌딩 2,4,5-8층 (하단동)",,병원,35.1050408,128.9690141
부산진구,의)청십자의료재단 행복한병원,"부산광역시 부산진구 봉수로 18, 지상 1층 일부, 2층 일부, 3층 일부 (전포동)",,병원,35.1504217,129.0703445
부산진구,세흥병원,"부산광역시 부산진구 중앙대로 805, 지하2~지상10 층 (부전동)",,병원,35.1636897,129.0633331
해운대구,센텀이루다요양병원,"부산광역시 해운대구 APEC로 17, 센텀리더스마크, 1.2층일부, 3층, 5~8층 (우동)",,병원,35.1659739,129.1323866
해운대구,밝은마음병원,"부산광역시 해운대구 해운대로 575, 2~5층 (우동, 국제빌딩)",,병원,35.1614914,129.1544025
해운대구,의료법인 인당의료재단 해운대부민병원,부산광역시 해운대구 해운대로 584 (우동),,병원,35.1613686,129.1558441
연제구,의료법인 황산의료재단 황산요양병원,부산광역시 연제구 쌍미천로84번길 37 (연산동),,병원,35.1819731,129.0882212
연제구,부산광역시의료원,"부산광역시 연제구 월드컵대로 359 (거제동, 1동, 5동일부)",,병원,35.1873066,129.0595584
연제구,성은의료재단 연산병원,"부산광역시 연제구 배산북로 50 (연산동, 배산북로 47)",,병원,35.1778506,129.094189
연제구,연제일신병원,부산광역시 연제구 고분로 6 (연산동),,병원,35.1856687999999,129.0828916
연제구,웰니스병원,부산광역시 연제구 반송로 52 (연산동),,병원,35.1890011,129.0859234
연제구,부산노인전문제2병원,부산광역시 연제구 월드컵대로 359 (거제동),,병원,35.1873066,129.0595584
사하구,아주재활병원,"부산광역시 사하구 낙동남로 1412, 13~15층 (하단동, 경부빌딩)",,병원,35.1057886,128.9661282
사하구,청림요양병원,부산광역시 사하구 낙동대로 377 (당리동),,병원,35.1023541,128.9763904
사하구,의료법인 진연의료재단 감천문화요양병원,부산광역시 사하구 옥천로 38 (감천동),,병원,35.0902787,129.0068361
사하구,의료법인한우리의료재단 한우리요양병원,부산광역시 사하구 원양로 400 (감천동),,병원,35.0863231,129.0056623
사하구,의료법인성신의료재단 다대수병원,부산광역시 사하구 다대로 565 (다대동),,병원,35.0558972,128.9709128
사하구,부산노인전문제4병원,부산광역시 사하구 동매로44번길 4 (하단동),,병원,35.102858,128.9633287
사하구,허브휴양  한방병원,부산광역시 사하구 비봉로 70 (신평동),,병원,35.0993508,128.9644279
사하구,선안요양병원,부산광역시 사하구 다대로 616 (다대동),,병원,35.0516367,128.9705193
사하구,큰사랑요양병원,부산광역시 사하구 하신중앙로 174 (신평동),,병원,35.0942979999999,128.9630063
사하구,괴정어린이병원,부산광역시 사하구 사하로 188 (괴정동),,병원,35.1068275,129.0063924
사하구,의료법인 굿타임의료재단 타임요양병원,부산광역시 사하구 다대로 607 (다대동),,병원,35.0521262,128.9713045
연제구,우리행복요양병원,"부산광역시 연제구 과정로 130 (연산동, 1층(일부제외)∼8층)",,병원,35.183046,129.107484
부산진구,가족사랑 요양병원,"부산광역시 부산진구 새싹로 286, 4~9층 (초읍동)",,병원,35.1704014,129.0512854
부산진구,휴병원,"부산광역시 부산진구 가야대로 713, 2~8, 10, 11~15층 (당감동)",,병원,35.1575913,129.0495384
연제구,새항운병원,부산광역시 연제구 중앙대로 1064 (연산동),,병원,35.1829086,129.0795843
사상구,부산시립정신병원,부산광역시 사상구 학감대로39번길 104-36 (학장동),,병원,35.1329471,128.995288
사상구,한국보훈복지의료공단 부산보훈병원,부산광역시 사상구 백양대로 420 (주례동),,병원,35.1507988,129.0027795
사상구,의료법인 길정의료재단 대남병원,부산광역시 사상구 학감대로39번길 116 (학장동),,병원,35.1321445,128.9958773
사상구,엘리트치과병원,"부산광역시 사상구 가야대로 276, 1~2층 (주례동, M-square 메디컬센터)",,병원,35.1498685,129.0027758
사상구,의료법인주현의료재단사상중앙병원,부산광역시 사상구 삼덕로5번길 85 (삼락동),,병원,35.1781951,128.9781505
사상구,의료법인 강혜의료재단 사랑의요양병원,부산광역시 사상구 대동로 2 (엄궁동),,병원,35.131614,128.9727478
사상구,늘행복요양병원,부산광역시 사상구 엄궁북로 32 (엄궁동),,병원,35.1280111,128.9737582
사상구,의료법인영재의료재단 큰솔병원,부산광역시 사상구 대동로 141 (학장동),,병원,35.1406841,128.98244
사상구,의료법인 효원의료재단 주례자연병원,부산광역시 사상구 학장로 325 (주례동),,병원,35.1495509,128.9996518
부산진구,의료법인청원의료재단 수요양병원,"부산광역시 부산진구 동평로 401, 지하2~지상10층 (양정동)",,병원,35.1703246,129.0679707
부산진구,개금길요양병원,"부산광역시 부산진구 백양대로 252, 1~7층 (개금동)",,병원,35.1601786,129.0240083
부산진구,의료법인 온그룹의료재단 온요양병원,"부산광역시 부산진구 가야대로 721, 신관 8~9층 일부, 10-13, 16층 전부 (당감동)",,병원,35.1578057,129.0499681
부산진구,부산제2항운병원,"부산광역시 부산진구 범일로 186, 파란시티빌딩 지하1,6~12층 (범천동)",,병원,35.1466867,129.0596407
부산진구,청맥병원,"부산광역시 부산진구 중앙대로 716-1, 지하1~지상6층 (부전동)",,병원,35.1567016,129.0594895
사상구,의료법인은성의료재단좋은삼선병원,부산광역시 사상구 가야대로 326 (주례동),,병원,35.1501479,129.0077859
부산진구,바른윤곽치과병원,"부산광역시 부산진구 서면문화로 10, 13~14층 (부전동)",,병원,35.158776,129.0576977
부산진구,미래여성병원,"부산광역시 부산진구 가야대로 459, 지하2~지상10층 (개금동)",,병원,35.1545019,129.0334678
부산진구,의료법인청십자의료재단 행복한 요양병원,"부산광역시 부산진구 봉수로 18, 지상 1층 일부, 2층 일부, 3층 일부, 4~7층 전부, D동 2층 (전포동)",,병원,35.1504217,129.0703445
부산진구,연세척병원,"부산광역시 부산진구 가야대로 715, 1층 일부, 2~4층 전부 (당감동)",,병원,35.1545019,129.0334678
부산진구,시에스치과병원,"부산광역시 부산진구 서면로68번길 15, 3,4층 (부전동)",,병원,35.1563196,129.0585352
부산진구,의료법인상봉의료재단 상봉요양병원,부산광역시 부산진구 황령대로8번길 7 (범천동),,병원,35.1473587,129.0608236
부산진구,참요양병원,"부산광역시 부산진구 가야대로 451, 6,7,8층 (개금동)",,병원,35.1545019,129.0334678
부산진구,신라요양병원,"부산광역시 부산진구 가야대로 564, 지하1~지상6층 (가야동)",,병원,35.1538391,129.0335739
부산진구,이샘병원,"부산광역시 부산진구 황령대로 12, 지하1층(일부), 1층(일부), 2~4층, 5층(일부), 6~8층, 9층(일부), 10층(일부) (범천동)",,병원,35.1486807,129.0627465
부산진구,365엠씨병원,"부산광역시 부산진구 서면로 74 (부전동, 아이온시티빌딩)",,병원,35.1572415,129.0581023
연제구,금정의료소비자생활협동조합 금송요양병원,"부산광역시 연제구 중앙대로 1078 (연산동, 4,5층)",,병원,35.1839671,129.0805601
서구,고신대학교복음병원,부산광역시 서구 감천로 262 (암남동),,병원,35.0807796,129.014416
연제구,의료법인명은의료재단 명은병원,"부산광역시 연제구 월드컵대로 184, 명은 병원 (거제동)",,병원,35.187973,129.07661
부산진구,본스타병원,"부산광역시 부산진구 중앙대로 777, 4,6,7층 (부전동, 서면호텔 복합시설)",,병원,35.1618087,129.0618762
연제구,리스본병원,"부산광역시 연제구 중앙대로 1090, 프라임시티 9~11, 13층 일부호 (연산동)",,병원,35.1847702,129.0810626
연제구,의료법인 성은의료재단 연산요양병원,"부산광역시 연제구 배산북로 50 (연산동, C동 1~6층(일부 제외))",,병원,35.1782355,129.0942842
서구,송도요양병원,부산광역시 서구 암남공원로 522 (암남동),,병원,35.075678,129.0128669
사상구,의료법인 희경의료재단 한국요양병원,부산광역시 사상구 광장로 33 (괘법동),,병원,35.1632891,128.9804549
사상구,부영병원,부산광역시 사상구 학감대로123번길 76 (학장동),,병원,35.1412121,128.9840199
연제구,의료법인건강한사람들의료재단 프리마요양병원,부산광역시 연제구 고분로 4 (연산동),,병원,35.1856768,129.0827017
부산진구,굿윌치과병원,"부산광역시 부산진구 중앙대로 686, 지상4층 (부전동)",,병원,35.1540326,129.059489
부산진구,양정요양병원,"부산광역시 부산진구 거제대로36번길 27, 1(일부), 2~6층 (양정동)",,병원,35.1719347,129.069163
부산진구,사단법인청색회 연지그린요양병원,부산광역시 부산진구 새싹로 186 (연지동),,병원,35.1721305,129.0505968
부산진구,정근안과병원,"부산광역시 부산진구 가야대로 767, 지상4층 (부전동)",,병원,35.1580468,129.0555195
연제구,의료법인나라의료재단 드림나라병원,부산광역시 연제구 중앙대로 1175 (거제동),,병원,35.1923021,129.0794494
연제구,위대한탄생여성병원,"부산광역시 연제구 중앙대로 1083 (연산동, 3~7층, 12층)",,병원,35.1847901,129.0802526
부산진구,밝은눈안과병원,부산광역시 부산진구 가야대로 729 (부암동),,병원,35.157949,129.0513277
부산진구,의료법인 사랑나눔의료재단 에보스요양병원,부산광역시 부산진구 동천로107번길 8 (부전동),,병원,35.1584256,129.0617872
서구,부산대학교병원,부산광역시 서구 구덕로 179 (아미동1가),,병원,35.1003198,129.0191379
연제구,워크재활의학과병원,부산광역시 연제구 고분로13번길 15 (연산동),,병원,35.1867711,129.0842084
서구,동아대학교병원,부산광역시 서구 대신공원로 26 (동대신동3가),,병원,35.120294,129.0179994
연제구,의료법인안심의료재단 안심요양병원,부산광역시 연제구 과정로 222 (연산동),,병원,35.1882184,129.1031063
연제구,주성산 이진용맘병원,"부산광역시 연제구 거제대로 295, 8~11층 (거제동)",,병원,35.1924778,129.0781418
연제구,연산인제요양병원,"부산광역시 연제구 과정로 152, 4,5층 (연산동)",,병원,35.1850744,129.1074611
서구,(복지)예사랑병원,부산광역시 서구 옥천로130번길 38 (아미동2가),,병원,35.0974363,129.0124616
연제구,동래나눔과행복병원,"부산광역시 연제구 중앙대로 1239 (거제동, 1~6층, 8층(일부 제외))",,병원,35.1979551,129.0783876
서구,선하요양병원,부산광역시 서구 구덕로200번길 8 (부민동1가),,병원,35.1023905,129.0203521
연제구,오오치과병원,"부산광역시 연제구 중앙대로 1085, 오오빌딩 (연산동)",,병원,35.1848978,129.0803625
연제구,아시아드 요양병원,부산광역시 연제구 월드컵대로 161 (연산동),,병원,35.1867879,129.0786002
서구,이의용밝은길요양병원,부산광역시 서구 대영로85번길 31 (동대신동2가),,병원,35.1122779,129.0197031
연제구,의료법인은정의료재단 호산기독요양병원,부산광역시 연제구 화지로 107 (거제동),,병원,35.1840052,129.0663918
연제구,의료법인 노송의료재단 시티요양병원,부산광역시 연제구 중앙대로 1078 (연산동),,병원,35.1839671,129.0805601
서구,삼육부산병원,부산광역시 서구 대티로 170 (서대신동2가),,병원,35.112519,129.0112693
연제구,한양류마디병원,부산광역시 연제구 과정로 272 (연산동),,병원,35.1842439,129.1015649
연제구,유앤아이치과병원,"부산광역시 연제구 중앙대로 1090, 701호 (연산동)",,병원,35.1847702,129.0810626
연제구,연산관자재요양병원,부산광역시 연제구 과정로 128 (연산동),,병원,35.182919,129.1073835
서구,세원요양병원,"부산광역시 서구 충무대로 246, 101동 2층 203호 (남부민동, 현대타운)",,병원,35.0926611,129.0244828
서구,BH대학효요양병원,부산광역시 서구 구덕로 164-7 (토성동3가),,병원,35.101612,129.0201011
수영구,의료법인강혜의료재단남천사랑의요양병원,부산광역시 수영구 수영로 456 (남천동),,병원,35.1464464,129.1103373
수영구,박원욱병원,"부산광역시 수영구 광안로 4, 지하1층,지상5~8층 (광안동, 에스케이뷰상가)",,병원,35.1565927,129.1137425
금정구,온사랑병원,부산광역시 금정구 서동로 197-1 (서동),,병원,35.2143429,129.1081539
