,기사요약
207,"전국장애인차별철폐연대 관계자들이 지난달 3일 서울 지하철 5호선 광화문역에서 '기획재정부 장애인권리예산 반영 촉구에 대한 입장발표 기자회견'을 하고 있다전장연이 '출퇴근 지하철 시위'라는 다소 극단적인 방식으로 시위를 진행하는 배경에는 쉽게 개선되지 않고 있는 장애인 이동권의 현실이 있다전국장애인차별철폐연대 관계자들이 지난달 3일 서울 지하철 5호선 광화문역에서 열린 '기획재정부 장애인권리예산 반영 촉구에 대한 입장발표 기자회견'을 마친뒤 열차에 탑승해 장애인 이동권 보장을 촉구하는 피케팅을 하고 있다더불어민주당 계열의 싱크탱크인 더미래연구소가 지난해 5월 발표한 보고서에 따르면, 서울시의 2021년 장애인 이동권 관련 예산은 1298억원으로 전국 지자체의 장애인 이동권 예산 가운데 무려 37반면 2020년 7월 기준 전국에서 저상버스 비중이 가장 낮았던 충남은 장애인 이동권 예산이 33억원(전국 지자체의 장애인 이동권 예산 중 1%)이었다"
208,"장애인단체 출근길 시위 두 달째…""서버 다운에 폭언·협박·모욕 급증""전장연 ""이동하고 싶고 교육받고 싶다 외침에 혐오 아닌 응원의 말 보태 달라""서울교통공사 직원, 블라인드에 ""시민들이 장애인 단체 밀어내자"" 글 올려 빈축전문가 ""코로나19 스트레스로 양보·배려심 부족해져…장애인 이해도 교육 개선해야""전국장애인차별철폐연대가 지난해 12월 지하철 4호선 혜화역에서 장애인 이동권 보장을 촉구하며 시위를 벌이고 있다ⓒ데일리안[데일리안 = 김효숙 기자] 이동권 보장을 촉구하는 장애인 단체들의 지하철 출근길 시위가 두 달째 계속되면서 불편함과 피로감을 호소하는 일부 시민들의 비난 강도도 거세지고 있다폭언과 협박 등 장애인들을 향한 온·오프라인 공격 수위가 높아지는 가운데, 전문가들은 코로나19 장기화 등 시민들의 누적된 외부 스트레스가 근본적인 원인이라고 지적하고, 장애인에 대한 이해도와 공감도 교육을 개선해야한다고 촉구했다전장연은 지난해 12월 3일부터 장애인 이동권, 교육권 보장을 위한 예산확보를 요구하며 지하철 곳곳에서 출근길 시위를 벌이고 있다"
209,"홍윤희 협동조합 ‘무의’ 이사장[경향신문] 장애인 이동권 개선을 위한 콘텐츠를 만드는 홍윤희 협동조합 무의 이사장이 지난 16일 서울 종로구 자택에서 경향신문과 인터뷰하고 있다홍 이사장은 “휠체어를 이용하는 노인들도 늘고 있다”며 “지하철 엘리베이터 확충과 교통 약자들의 이동권 확대는 결국 우리 모두의 미래를 위한 투자”라고 말했다딸(17)이 2006년 척추종양을 갖고 태어나 암투병 후유증으로 휠체어를 타게 되자 장애인 이동권이 보장되는 세상을 만들기 위해 2015년 협동조합 ‘무의’를 설립하고 국내 최초인 장애인을 위한 지하철 환승지도 제작을 주도했다장애가 더 이상 장벽이 되지 않길 바라며 비장애인들과 함께 휠체어 이용 장애인이 문화시설·여행을 체험할 수 있는 콘텐츠를 제작하고, 휠체어로 접근 가능한 건물 데이터를 수집하고 있다고령화 시대 ‘배리어프리’는 당연…이젠 달라져야 할 때다지하철 ‘1역사 1동선’으론 부족 ‘1역사 2동선’은 확보돼야엘리베이터서 승강장까지 동선 복잡하고 안내판도 불편장애인 콜택시 운행 범위 제각각이고 1~2시간 대기는 기본그들을 소비자로 보지 않고 시혜 대상으로 봐 놓치는 시장이동 수단 검색·확인에 시간 뺏겨…장애인 하루는 ‘16시간’하드웨어는 조금씩 나아지는데 소프트웨어는 여전히 미흡사람과 사람이 만나고, 배우고, 일하고, 사랑하는 모든 경험은 이동을 바탕으로 한다1984년 휠체어 이용 장애인 김순석씨가 ‘서울 거리의 턱을 없애달라’는 유서를 쓰고 세상을 등졌지만, 서울시내 횡단보도 턱을 비롯한 보행불편 사례는 지난해에만 7만건이 넘는다2001년 오이도역 휠체어 리프트 추락 사망 사건 이후 장애인들이 쇠사슬로 몸을 묶고 도로·철로를 점거하고서야 2005년 교통약자이동편의증진법이 만들어졌지만 장애인들은 여전히 택시도 버스도 지하철도 타기 힘들다휠체어 장애인인 17세 딸을 둔 워킹맘이자 장애인 콘텐츠를 만드는 협동조합 ‘무의’의 이사장인 홍윤희씨를 만나 교통약자의 이동권 이야기를 들어봤다누리꾼 제공- ‘무의’는 2017년 장애인 지하철 환승지도로 첫발을 뗐다지하철 엘리베이터는 많이 늘었는데, 어떤 점에서 여전히 불편한 것인가지하철 엘리베이터는 장애인들이 오랜 시위 끝에 이뤄낸 변화다점점 늘어나는 교통약자들이 안심하고 지하철을 이용하려면 ‘1역사 2동선’, 그러니까 지하철역 1개당 엘리베이터 동선 2개는 확보돼야 한다”2001년 서울 세종문화회관 앞에서 열린 장애인 이동권 집회에서 참가자들이 저상버스 확대 도입을 촉구하고 있다노원역의 4·7호선 환승 구간에서 휠체어 장애인은 역사 바깥까지 나가서 빙 돌아야 한다”-지하철 출퇴근 시위의 주요 요구사항 중 하나는 ‘특별교통수단’, 그러니까 장애인 콜택시 운영을 개선하라는 것이다”2020년 서울 광화문 세종문화회관에서 홍윤희 협동조합 무의 이사장(왼쪽에서 두번째)을 비롯한 학생 및 학부모들이 휠체어 이용자를 위해 무의가 만든 궁 소풍지도인 ‘궁 어디까지 가봤니’를 점검하려고 모였다하지만 휠체어 이용자는 타기가 쉽지 않다홍윤희 협동조합 무의 이사장은 “선진국의 경우 런던, 도쿄를 비롯한 대부분 도시의 버스는 교통약자도 편하게 이용할 수 있는 저상버스 중심으로 운영되는데 한국은 지금까지 그러지 못한 게 사실”이라고 말했다저상버스는 지면으로부터 높이가 34㎝를 넘지 않는 차량 바닥 면적이 전체의 35% 이상을 충족하고, 휠체어 승강설비가 있고, 교통약자용 좌석을 갖춘 버스를 이른다정부가 2019년 서울~부산, 서울~강릉, 서울~전주, 서울~당진 4개 노선에서 휠체어 탑승 가능 버스를 시범운행했으나 실적이 부진했다휠체어 이용자를 위한 고속버스 디자인도 과제다일반 버스에 휠체어 탑승 리프트를 장착하도록 개조하는 방법도 있다"
210,"-정청래 “대장동 의혹은 ‘윤석열 게이트’…이재명 ‘그분’ 몰아간 국민의힘, 석고대죄해야”-김재원 “대장동 사건 주범은 이재명…녹취록은 사기꾼들의 자기 자랑”-정청래 “좁혀지고 있는 여론조사…간절한 이재명, ‘친문’ 마음 얻으면 당선될 것”-윤석열 ‘DJ 정신’ 강조?▼정청래 저분은 그런데 유세차에 탈 일이 없어요, 지역구가 없어가지고▼김재원 그런데 될 것도 아닌데 뭐 선거운동 이제 안 하셔도 될 것 같은데타이틀, 타깃, 타이밍, 이것을 잘 잡아야 된다고 했는데, 제가 객관적으로 쭉 살펴보니까 윤석열 후보는 일단 내용이 없습니다그래서 결국은 윤석열 후보 같은 경우는 별로 한 일이 없잖아요, 검사밖에수사하고 구속하고 술 마시고 이런 일밖에 안 했다고 세간에 화제인데, 이재명 후보 거는 유능한 경제 대통령 그리고 준비된 안심 대통령, 이걸 이제 기조로 해서 사실 걸어온 길을 보면 걸어갈 길을 알지 않습니까?그래서 김재원 최고위원은 부정하시겠지만 실제로 현수막, 선거 벽보, 선거 공보물에서는 이재명 후보가 완승을 했다그리고 아무리 그래도 그렇지 어떻게 저런 현수막과 벽보와 공보물을 낼까, 저는 그런 면에서 봤을 때 윤석열 캠프의 홍보 관계자들은 아마 징계사항일 정도로 너무 허접하거든요◎범기영 윤석열 후보는 어떻게 국민들이 바라봤으면 좋겠습니까?▼김재원 일단 윤석열 후보는 사실 정치인으로서는 신인이거든요?정청래 의원님 말씀하신 대로 약간 내용이 딴 부분은 몰라도 2페이지에 보니까 역시 이재명 후보자는 내용이 아주 풍부하고 윤석열 후보자나 안철수 후보자는 내용이 좀 빈약해요◎범기영 전과 말씀하시려고 그러시는 거예요?▼정청래 이재명 지사가 성남 그 시민운동 할 때요▼정청래 아니, 관계없는 얘기 자꾸 전과 4범 얘기하고 그러니까 그렇죠▼김재원 김진태 의원이 고소한다니까 걱정 마시고, 제가 보기에는▼정청래 아니, 김재원 의원이 고소하세요▼정청래 아니, 본인이 자신 있으면 그게 허위사실 유포라고 고소하시라고요▼정청래 고소하세요, 그러면▼정청래 고소하세요, 그러면그런데 그러면 적어도 이제 이것을 제가 이런 전과가 있는데 그때는 잘못했습니다, 하고 소명하는 자리잖아요▼김재원 소명을 거짓말로 소명하는 사람이 어디 있습니까?▼김재원 소명까지 거짓말하는 사람이▼김재원 그런 분이 대통령 나와서 지금 표 달라고 하니 참▼정청래 일단 윤석열 후보 측, 국민의힘에서는 이것은 석고대죄할 일이죠그런데 서울중앙지검장이 국회에 나와서 분명히 그분은 이재명 같은 정치인이 아니라고 얘기를 했고, 그리고 녹취록 같은 경우는 그분이 지금 다른 사람으로 특정돼 있지 않습니까?그래서 결국은 김만배 누나가 윤석열 아버지 집 사주고 그리고 곽상도 아들한테 돈 주고 그리고 박영수 특검 딸에게, 아버지에게 집 사주고 딸에게 돈 주고 아들에게 돈 주고, 결국은 국민의힘 쪽, 그쪽 사람들 아닙니까?그리고 그분은 지금 윤석열 측에서 계속 주장했던 것은 이재명인데 그것은 적어도 이재명이 아니라는 것이 나왔고요그런데 그러면 적어도 그분이라는 부분에 대해서 우리가 이재명 후보로 몰아갔던 부분에 대해서는 사과한다, 이렇게 얘기하는 것이 적어도 양심 있는 사람이라면, 인간이라면 취해야 될 태도죠▼정청래 그런 부분에 대해서 발본색원하고 미연에, 사전에 방지하고 이런 것을 수사하라고 있는 게, 그래서 공무원으로서 월급 받는 거 아닙니까?▼김재원 아니, 그런데 잠깐만요▼정청래 윤석열 맞죠?▼정청래 아니, 윤석열 맞잖아요그래서 여기 과정에서 운영하는 부산저축은행의 운영 과정에서 문제가 된 사건을 전부 수사를 하는 것이 당시 중수부였고 거기 정관계 로비 의혹이 있어서 정관계 로비 의혹을 수사하기 위해서 중수부에서 수사를 했는데 그때 마치 윤석열 검사가 직접 수사한 것처럼 이야기하는데 그것은 수사 책임자고 윤석열 후보가 직접 대면 수사를 한 적이 없어요그런데 그러고 나서 그 사람이 별도로 다른 사건에서 수사 기관도 다른 곳에서 뇌물로 구속이 된 거예요그런데 지금 이걸 엮어서 마치 부산저축은행에서 뭐 수사를 봐줬다, 하면서 윤석열 검사가 무슨 커피 타준 것처럼 이야기하는데, 저렇게 허위사실을 많이 하다가 허위사실로 계속 이야기하는데요▼정청래 자, 김재원 의원님▼김재원 그다음에 마지막으로 제가 한 말씀만 더 드리면, 부산저축은행에서 대출을 어떻게 받았든, 그것을 그 이후에 그 문제는 전혀 이후에, 6년 이후에 말이에요▼정청래 그러니까 윤석열 부친 집까지 사줬죠, 아버지한테 고마워서▼정청래 자, 그리고 녹취록에 내가 가진 카드면 윤석열은 죽어, 이렇게 하는데 윤석열이 그러면 수사하고 아무 관계도 없는데 이렇게 녹취록이 나옵니까?▼김재원 그리고 저 녹취록도 보세요▼정청래 윤석열이 수사 검사 아니었다고 지금 주장하시는 겁니까?▼정청래 김만배 녹취록에 윤석열이 봐주는 것도 한계가 있지, 라고 했다는 거 아니에요▼김재원 윤석열이 무슨 문제가 있는 것처럼 저렇게 계속 이야기하기 때문에▼김재원 아이고, 좀 그만 하세요▼정청래 윤석열이 아니라 그러면 박석열이었습니까?▼김재원 말이 되는 이야기를 하셔야지▼김재원 말이 되는 이야기를 하셔야지▼김재원 그런데 그 앞에 한 번 보세요, 뭐라고 돼 있는지▼김재원 아니, 그러니까◎범기영 그런데 그다음에, 그다음에 되게 좋으신 분이다▼김재원 아니, 그리고 저 내용 자체가요◎범기영 그런데 이제 그 주장을 하시면 초반에는 저 녹취록에 기반 해서 그분이 이재명이다, 라고 계속해서 주장했던 게 야당이기 때문에 지금에 와서 저 녹취록의 신뢰를 탄핵하시면 좀 곤란하지 않습니까?▼김재원 아니, 그런데 지금 그 부분에 대해서 사실관계를 떠나서 지금 윤석열 이야기를 한 부분이 윤석열을 비난한 거잖아요사법농단 사건 수사를 많이 해서 윤석열이 만약에 법원에 영장이라도 들어가면 판사들이 가만두지 않을 거다, 라고 이야기하고 있는데 그걸 들고 와서 마치 뭐 이재명 후보가 윤석열을 범죄자처럼 취급하듯이 그걸 가져와 가지고 거짓말로 인용을 하고 거기에 또 부화뇌동해서 우리 정청래 의원님은 방송에까지 나와서 이 말씀을 하시니▼김재원 어떻게 나중에 뒷감당을 하려고 하세요?▼김재원 에이, 그만 하세요▼김재원 에이, 그만 하세요◎범기영 그러니까 지금 노출돼 있는 녹취록, 이 녹취록이 앞뒤가 잘려 있는 부분이 많고 전문이 다 한꺼번에 드러나 있지 않아서▼김재원 그래서 이 전문을 빨리 공개하라는 거예요◎범기영 주장이 부딪치니까◎범기영 그리고 이제 민주당에서는 또 이거 계속 이야기하죠?▼정청래 윤석열 후보가 TV 토론에 나와서 2010년 5월 이후에는 거래를 하지 않았다그러면 여기에서 해명할 것은 뭐냐 하면, 윤석열 후보가 전에 TV 토론을 나와서 그 2010년 5월 이후에는 안 했다, 하는 부분은 사실이 아닌 것으로 되는 거잖아요▼김재원 정청래 의원이 내용을 모르니까 마구 저렇게 이야기하시고, 그리고 이제 늘 김대업 사건 이후로 생태탕까지 하시더니 이제 계속 또그래서 지금 사건을 그냥 방치하고 있는 거예요그런데 그동안에 거래가 몇 번 있지 않았고, 그러나 한 몇천만 원 정도 손해를 봤으니 그 통장을 달라고 해서 그때부터 김건희 씨 본인이 가지고 있었던 거예요▼김재원 그리고 9억을 뭐▼김재원 잠깐만요, 기다려 보세요▼정청래 이 보도를 부인하시는 거예요?▼김재원 말하려고 하잖아요▼정청래 아니, 그러니까 이 보도에 대해서 부인하시냐고요▼김재원 기다려 보세요▼김재원 기다려 보세요▼정청래 이 보도 자체를 부인하신다는 거죠, 그러니까?▼김재원 그리고 그 기간이 1년이 넘어요▼정청래 그런데 그게 범죄 일람표에 왜 나오죠?▼김재원 그거는 다른 사람이 거래한 내용에 들어 있는 거죠▼정청래 그리고 다른 사람은 다 구속됐는데 왜 유독 김건희 씨만 구속이 안 되고 소환도 불응하죠?▼정청래 윤석열 전 검찰총장 부인이 아니라면 이게 일반 국민도 가능하겠습니까?▼정청래 그 이후에 윤석열 검찰총장 팀이 수사해서 지금 여러 명이 구속됐어요▼김재원 그러니까 검찰이 죄가 없으니까 못 한 거예요▼정청래 그런데 그분들은 왜 구속이 됐을까요, 그러면?▼정청래 그렇죠?◎범기영 주장은 충분히 다 전달이 된 것 같아요◎범기영 이재명 후보 발언 중에 이런 대목이 있더군요그런데 그만큼 절박한 거죠, 이재명 후보는그래서 5년 전 경선을 통해서 문재인 대통령을 좀 심하게 공격했던 부분에 대해서 다시 한번 사과를 하면서, 문재인 대통령을 지지하고 있는 분들, 국정 지지도가 지금 45%, 47% 이렇게 나가는데 이재명 후보는 거기에 대해서 한 5~6% 지금 떨어지고 있지 않습니까?◎범기영 야당, 보수 야당의 대통령 후보가 혁명 정신을 이야기하고 김대중 정신 이야기합니다▼김재원 갈라치기라기보다 사실 윤석열 후보는 정치인이 아니었지 않습니까?▼김재원 그리고 지금 현재 사실 보여주고 있는 민주당의 행태는 그냥 운동권 건달들 몇 명의 그 이익 집단처럼 변모했으니까 아마 그에 대해서 오히려 과거 김대중, 노무현 대통령의 뜻과는 무관하게 지금 민주당이 변했다, 그런 이야기를 하고 있는 겁니다▼정청래 어퍼컷 하는 거 보면 권투 선수 같아요◎범기영 심상정 정의당 대선 후보 또 안철수 국민의당 대선 후보 행보도 봐야죠?▼김재원 또 안철수 대표께서도 지금 후보 단일화에 대해서 포기하거나 우리 국민의힘 윤석열 후보와의 단일화를 완전히 막아버린 상태도 아니고, 저는▼김재원 물론 민주당이 뭐 말도 안 되게 방해를 하고 있어요▼정청래 단일화 부분에 대해서는 지금 방금 말씀하신 김재원 최고위원 말씀이 정답이에요▼정청래 제가 봤을 때는 단일화는 종 쳤고 윤석열 후보는 TV 토론을 통해서 망쳤다, 이렇게 생각합니다▼정청래 고맙습니다"
211,"이런 가운데 심상정 정의당 후보와 안철수 국민의당 후보는 거대 정당 후보들을 비판하면서 ‘완주'를 향해 달리고 있다심 후보는 21일 토론에서 두 후보를 향해 매서운 공세를 펼쳤다그는 이날 이 후보의 성장 공약을 두고 ""MB 아바타 같다"", 윤 후보를 향해선 ""(윤 후보는 종부세를) 92만원 냈다이준석 국민의힘 대표는 23일 MBC 라디오에서 ""국민의당 관계자들이 안 후보 의사와 관계없이 우리 측 관계자에게 '안 후보를 접게 만들겠다' 등 제안을 해온 것도 있다""고 했다""전문가 뽑을 머리는 있어야"" 尹에 날 선 비판안 후보는 윤 후보를 비판하며 존재감을 키우고 있다안 후보는 21일 토론에서 윤 후보에게 '디지털 데이터 경제'에 대해 집중적으로 물었고, 윤 후보의 답변에 고개를 '절레절레'하는 모습을 보였다그는 토론 이후 윤 후보에 대해 ""플랫폼 사업과 데이터 산업에 대해 이해를, 구분을 잘 하지 못하는 윤 후보의 그 발언이 가장 실망스러웠다""고 평가했다"
212,"【 질문1 】  이 기자, 어제 경제분야 TV토론이 열렸는데 이재명 민주당 후보가 상대 후보의 태도에 대해 불만을 터뜨렸다고요【 기자 】  이재명 더불어민주당 후보는 라디오방송에 출연해 어제 TV 토론을 평가했는데, 윤석열 국민의힘 후보를 강하게 비판했습니다▶ 인터뷰 : 이재명 / 더불어민주당 대선 후보- ""우리 민주당에는 지나치게 과하고 심하시고 국민의힘에는 지나치게 관대하더라심상정 정의당 후보는 주도권 토론 30분 동안 자신에게 질문 한번 오지 않았다고 서운함을 토로하기도 했습니다""  안 후보는  윤석열 후보의 어퍼컷과 이재명 후보의 발차기에 대응해 자신의 기호 4번을 강조하는 '4번 타자' 퍼포먼스도 선보였는데요【 질문2 】  그런데 정작 밖에서는 심상정 후보의 한마디가 화제가 됐다고요?【 기자 】  심상정 정의당 후보는 어제 토론 마무리 발언 1분을 최근 지하철 역에서 벌어지고 있는 장애인 시위를 달래는 데 사용했습니다전장연 측은 ""이재명, 윤석열, 안철수 후보는 심 후보의 말에 동의하느냐""며 답변을 요구했지만, 대선토론회에서 장애인 이동권 문제가 언급된 만큼, 시민과 마찰을 줄일 수 있도록 승하차 지연시위는 하지 않겠다고 말했습니다"
213,"이어 서민들이 자주 찾는 서울 망원시장을 찾아 유세를 펼쳤고, 오후엔 경기도 안양, 시흥에 있는 전통시장에서 시민들과 직접 만나 지지를 호소합니다안 후보는 경북 포항으로 이동해 전통시장에서 시민들과 만날 계획입니다"
214,"이재명 후보는 충청도를 찾아 선제 타격론을 언급한 윤석열 후보가 한반도 전쟁위기 원인 가운데 하나라면서 맹공을 퍼부었고, 윤석열 후보는 자신이 이재명 후보와 민주당보다 DJ 정신에 가깝다면서 호남 민심 얻기에 힘을 쏟고 있습니다이 후보는 윤 후보가 편 가르기를 하고, 한반도 전쟁 위기까지 고조시키고 있다면서 윤 후보에 대한 비판을 이어갔습니다]앞서 이 후보는 아침 언론 인터뷰에서 대장동 의혹은 '검찰 게이트'이고, 국민의힘 윤석열 후보가 몸통이라고 100% 확신한다면서 연일 윤 후보에 대한 공격 수위를 높이고 있습니다오늘 김대중 전 대통령 생가를 방문했다고요?[기자]윤석열 후보는 조금 전 김대중 전 대통령의 생가가 있는 전남 신안군 하의도에 방문했습니다[윤석열 / 국민의힘 대선 후보 : 저나 국민의힘은 지금 이재명의 민주당보다 더 김대중 정신에 가깝고, 이 자유민주주의와 시장경제를 추구하는 김대중 정신을 구현하려 하고 있습니다[기자]정의당 심상정 후보는 오늘 수도권 집중 유세를 벌이고 있습니다"
215,"심상정 후보를 지지하는 이유는, 어쩌면 이 부담을 나눌 수 있다는 믿음이 있어서일 거다남의 일, 영화 속 일들이 내 일이 됐을 때                   ▲  정의당 심상정 대선 후보가 8일 오후 경기도 안산시 단원구 유성식당에서 시화공단 작은공장 노동자들을 만나 식사하며 대화하고 있다그렇기에 차별받는 사람들 곁에, 싸우는 이들 곁에 누가 있는지, 이들을 위해 목소리를 내는 사람이 누구인지 보게 된다고 노회찬 의원이 6411버스 연설에서 말했듯, 실제 정의당을 필요로 하는 사람들에게 심상정 후보와 정의당은 눈에 보이지 않을 수도 있다실제 노동현장에서, 차별의 현장에서 싸우는 사람이 되었을 때, 커다란 힘을 상대로 개인이 도저히 이길 수는 없다는 걸 알게 됐을 때, 그때에야 정의당을 보게 된다▲  정의당 심상정 대선 후보가 지난해 12월 9일 서울 여의도 국회에서 열린 ‘중대재해처벌법 개정 방향 발표 기자회견’에서 산재사망사고 유가족들과 함께 구호를 외치고 있다그렇게 심상정 후보와 정의당은 나에게 '필요로 할 때 손에 닿는' 정당, 손 닿을 듯 가까운 정치인이 됐다그래서 이제는 차별과 불평등의 당사자가 생길 때마다 반복해서 쉽게 나오는 약속보다, 곁에서 함께 싸우는 정치인이 누구인지가 중요해졌다어떤 이에게는 잠시 미뤄두어도 괜찮을지 모르는 것들이 누군가에게는 당장 시급하고 절실한 요구임을 아는 정치인이, 지금 나한테는 정의당 심상정 후보다이제 나는 관객이 아니라 언제든 싸움의 당사자가 될 수 있다는 걸 안다이게 내가 심상정 후보를 지지하는 이유다"
216,"이런 가운데 이 후보는 오늘 아침 MBC 라디오 인터뷰에서 '이재명 게이트'는 범죄 집단에 돈 받게 해주고 수사 안 한 윤 후보에 잘못이 있다고 역공을 펼치면서, 오히려 '윤석열 게이트'라고 강조했습니다[앵커]윤석열 후보는 어제부터 서해안을 따라 유세 중인데, 오늘은 어디를 갑니까?[기자]윤 후보, 서해안 벨트 유세 이틀째를 맞아 전통적 민주당 텃밭인 전북과 전남 지역을 잇따라 방문하면서 호남 민심 얻기에 나섭니다윤 후보는 이재명 후보와 현 민주당이 김대중-노무현의 계승자가 아니라고 일갈한 만큼, DJ 생가 방문에 의미 부여를 하고 있는데요이준석 대표도 오늘 아침 MBC 라디오 인터뷰에서 윤 후보가 새로운 정치를 하겠다는 의지로 취약 지역을 우선 공략한다면서 지속적인 호남 방문의 의미를 부여했습니다이와 함께 원희룡 정책본부장은 YTN 라디오와 인터뷰에서 이재명 후보 옆집의 비선캠프 이용 의혹과 관련해 이 후보가 이 사안에 대해 입장을 밝혀야 한다면서 재차 이 후보를 겨냥했습니다"
217,"유권자와 함께하는 대선 정책 ‘나의 선거, 나의 공약’⑤돌봄이 필요한 사람들장애인들의 ‘당연한 권리’최중증 발달장애인인 이윤호씨와 어머니 김남연씨가 지난달 24일 서울 성동구 자택에서 도전적 행동을 줄이기 위해 공을 손에 쥐고 이야기를 나누고 있다지방자치단체별로 저상버스 도입률은 어느 정도인지, 장애인 콜택시는 있는지 확인부터 해야 한다서울은 전동휠체어 탑승이 가능한 저상버스 도입률이 그나마 57장애인 콜택시는 지역에 따라 필요한 서류와 예약방법 등이 모두 다르다부산에서 관광지 사이를 이동할 때마다 장애인 콜택시를 이용했는데, 장시간 기다리느라 시간을 다 허비했다2020년 한국장애인개발원이 펴낸 ‘장애인콜택시 전국 통합체계 마련을 위한 연구’를 보면, 장애인 콜택시 평균 대기 시간은 48저상버스 도입 의무화와 함께 장애인 콜택시 같은 특별교통수단의 시외 운행에 필요한 예산 근거를 담은 교통약자의 이동편의 증진법 개정안이 지난해 말 국회를 통과했는데, 원안에 의무조항(‘해야 한다’)으로 돼 있던 예산 지원을 임의조항(‘할 수 있다’)으로 바꿔 문제가 됐다지난달 24일 서울 성동구 집에서 만난 어머니 김남연(55)씨는 아들의 도전적 행동을 말리다 긁힌 상처를 찍은 사진을 여러장 보여줬다“올해 초에 이불을 개서 넣었는데, 윤호가 이불을 개지 말라는 거예요그러면 가서 꼬집는 거예요김씨는 발달장애인은 물론이거니와 돌봄하는 부모도 이 수업을 들어야 한다고 했다”전남 여수에 사는 이부심(58)씨는 발달장애인 아들 강법운(32)씨의 치과 치료를 하려면 차로 2시간 거리인 광주에 있는 광주전남 권역장애인구강진료센터까지 가야 한다“중증장애인을 위한 ‘운동 보조’ 제도가 있다면 장애인 후배들이 운동을 지속할 수 있을 것 같아요”☞김남연, 최효숙, 이부심의 정책 요구: 발달장애인 행동중재지원센터 설립, 발달장애인 자녀 대리처방 허용, 기초자치단체 단위 장애인 치과전담병원 지정안태호 기자 eco@hani"
218,"SK텔레콤 관계자는 ""임직원들과 함께 누구나 접근하기 쉬운 일상 속에서 친환경 경영을 실천하고 있다""고 강조했다글로벌 통신산업의 경쟁이 치열한 가운데 국내 통신업계 선두주자인 SK텔레콤은 환경·사회·지배구조(ESG) 경영에 주력하고 있다SK텔레콤은 임직원들과 함께 ESG 경영을 확대하고 있다SK텔레콤은 사회적 경영 강화를 목표로 한국장애인고용공단과 함께 장애인 근로자 이동권 확대를 위한 '착한셔틀' 서비스를 운영 중이다SK텔레콤'어르신' 보호하고 '장애인' 이동권 지원  SK텔레콤은 다양한 프로그램을 통한 '사회적 경영'에도 힘을 쏟고 있다SK텔레콤은 지난해 6월 싱가포르 최대 은행 DBS그룹의 ESG 경영 연계 기업대출을 통해 3년 만기 자금 2,000억 원을 조달했다이에 대해 SK텔레콤 관계자는 ""환경·사회문제 해결에 앞장서는 회사 측의 노력을 국제적으로 인정받았다""면서 ""더불어 ESG 경영 성과가 사업 활성화로 이어지는 선순환 구조를 확인했다""고 강조했다SK텔레콤은 글로벌 빅테크 및 스타트업계와 ESG 생태계 확산에도 힘쓰고 있다양사는 ESG 펀드를 통해 투자한 스타트업에 양사와 사업 제휴 및 글로벌 공동 진출 기회를 제공하는 등 스타트업 성장을 위한 선순환 프로세스까지 구축해 나갈 방침이다이에 대해 SK텔레콤 관계자는 ""ICT 인프라 및 스타트업 지원 프로그램을 통해 스타트업들이 ESG 경영 전략을 수립하고 투자 유치, 사업 연계 등에 대한 정보도 얻을 수 있도록 지원하고 있다""고 전했다"
219,"도움말 플레이어 URL 복사 레이어 닫기 [앵커] 정의당 심상정 후보는 이재명, 윤석열 두 후보를 겨냥해 역사적 퇴행이 우려된다며 자신을 지지해달라 호소했습니다고향 부산을 찾은 국민의당 안철수 후보는 단일화 결렬 책임을 윤 후보에게 돌리며 대선 완주 의지를 다졌습니다기후 위기 극복의  비전을 가진 후보는 자신 뿐이라며 이재명, 윤석열 후보 중 누가 대통령이 되더라도 역사적인 퇴행이 우려된다고 비판했습니다[심상정/정의당 대선 후보 : ""윤석열 후보는 촛불 정부를 심판하기 위해서 더 극단적으로 우경화되고, 이재명 후보는 촛불 정부의 책임을 모면하기 위해서 윤석열 후보 따라쟁이 하고 있습니다국민의당 안철수 후보는 고향 부산을 찾아 집중 유세를 펼쳤습니다"
