,기사요약
169,[앵커]최근 서울에선 장애인 단체가 이동권 증진을 요구하며 출근길 지하철 운행을 방해하는 시위를 매주 열고 있죠하지만 장애인 단체는 요구가 관철될 때까지 출근길 운행 지연 시위를 이어간다는 방침입니다
170,"사진=김범석 기자 최근 이동권 보장을 요구하는 전국장애인차별철폐연대(전장연)가 ""지하철을 잠깐 멈춰서라도 우리의 권리를 이야기하겠다는 것""이라고 밝혔다"
171,"진주시 제공조규일 진주시장은 30일 '2022년 신년 기자회견'에서 희망찬 미래로 도약하기 위해 항공우주청 설립과 유치, '메타버스 진주'기반 구축, 화석 역사 공원 조성 등 새로운 성장 전략을 모색해 나가겠다는 포부를 밝혔다보다 나은 보건의료 서비스를 제공하기 위해 초전 신도심 개발과 연계한보건소 신청사 건립을 추진하고 서부경남 공공병원의 건립도 꼼꼼하게 챙길 예정이다"
172,"━   부산, ‘오륙도선’과 ‘북항 트램’ 추진        서울과 마찬가지로 일찌감치 전차가 도심을 내달렸던 부산도 트램 부활을 추진 중이다6㎞ 구간에 트램을 설치한다는 계획이다대전시 관계자는 “전체 70% 구간에서 무가선 방식으로 트램을 운행하는 게 부담스럽다는 의견이 있다”며 “전체 구간에 전력 공급선을 설치해서 운행하는 게 안정적이긴 하다”고 말했다━   국내 최초 ‘수소전기트램’ 도입하는 울산        울산시는 지난 14일 국내 최초로 운행하게 될 수소전기트램 디자인을 공개했다대구시는 지난 6월 주민공청회를 열고 대구도시철도 4호선(순환선) 일부 구간에 트램을 도입하겠다는 계획을 밝혔다"
173,진주시 시내버스는 아직 준공영제가 아니다현행 시내버스 준공영제는 표준운송원가제도를 따르고 있다시내버스 활성화 방안을 찾으려고 시민들이 노선 운영 등 전수조사를 하고 시민 설문조사를 했다‘시내버스 준공영제 운영 조례’가 진주시 주민발안 첫 조례가 될 수 있기를
174,"© 뉴스1 김민수 기자(서울=뉴스1) 강수련 기자,김민수 기자 = ""오세훈 시장님, 기본적 권리를 보장받기 위한 장애인들의 절박한 외침을 더 이상 외면하지 말아 주십시오""서울장애인차별철폐연대는 29일 오후 1시부터 서울 1호선 상행선 서울역~시청 구간에서 휠체어를 타고 지하철을 타는 시위를 진행했다"
175,6일 오전 8시 혜화역 2번출구 엘리베이터 운영이 중단된 모습/ 페이스북전국장애인차별철폐연대(이하 전장연)는 이날 오전 8시 혜화역에서 ‘교통약자 이동편의 증진법’ 개정 촉구 선전전을 진행할 예정이었다
176,"이런 것도 있습니다어려운 경우에 장애인 콜택시를 부르게 돼 있습니다왜 장애인 정책은 하나 고치는 데 10년, 20년씩 기다려야 하는 걸까요?고통받는 사람들의 이름은 나중이 아니고 오늘입니다"
177,"”(홍윤희 협동조합 무의 이사장)4일 오전 서울 여의도 한국장애인단체총연맹에서 장애인과 비장애인이 함께 탈 수 있는 ‘모두를 위한 택시서비스’ 도입을 논의하는 토론회가 열렸다장애인 콜택시가 있지만, 토론회 참석자들은 교통약자를 위한 교통수단으로 한계가 있다고 입을 모았다4일 서울 여의도 한국장애인단체총연맹에서 장애인 등 교통약자가 이용할 수 있는 ‘모두를 위한 택시서비스’ 개선 방안 마련 토론회가 열렸다"
178,"보호자 없어요?""얼마 전 대학로 공연장의 휠체어 접근성을 알아보다가 한 건물 경비원에게 들은 얘기다'보호자'가 계단으로 지하로 내려가서 엘리베이터를 조작하라는 설명이었다협동조합 '무의'에서는 비장애인들이 휠체어를 타고 접근성 조사 활동을 한다엘리베이터가 있는데도 휠체어 관람객을 고려하지 않은 공연장에서 '장애인은 모두 보호자와 함께 다니는 것 아니냐'라는 말이 나오는 이치다"
179,장애인차별철폐연대 회원들이 21일 오후 서울 지하철 1호선 시청역 승강장에서 열린 이동권 보장 촉구 기자회견을 마친 뒤 신길역 장애인 리프트 추락사건에 대한 사과와 지하철역 엘리베이터 설치를 요구하며 시위를 벌이고 있다
180,"[KBS 청주] [앵커] 교통약자의 이동권을 보장하는, 이른바 '교통약자법'이 시행된 지 15년입니다자치단체는 도로 여건을 핑계로 예산을 이유로 도입을 미루고 있지만 저상버스가 다니도록 도로 여건을 개선하려는 노력도 예산 확보 움직임도 찾아볼 수 없습니다"
181,"딸이 돈을 내지 않고 서점에서 책을 가져갔다가 절도 혐의로 신고됐다는 전화를 받은 엄마는 한걸음에 파출소로 달려갔다어머니가 뇌출혈로 쓰러진 뒤 장애등급을 받기까지 6개월간의 힘겨움을 전한 딸의 사연도 있었다“아무도 인정하지 않았고, 아무도 관심 가져주지 않은 채 그저 성가신 존재일 뿐이었던 우리 아들을 아버지는 보듬어주시고, 인정해주시고 함께 마음의 진정한 대화를 나누셨다그 진정한 무언의 대화가 우리 아들을 변화의 시작으로 이끌어준 것 같다"
182,ⓒ 천재율  서울장애인차별철폐연대(서울장차연)는 경기·인천 장차연과 공동으로 4일 오후 2시 서울 종로구 혜화역에서 출발해 서울 시청역까지 이동하며 장애인의 이동권 완전 보장을 촉구하는 시위를 개최했다▲  '장애인 이동권 보장' 시위로 지하철이 지연되는 등 불편을 겪은 지하철 이용객이 시위 참가자에 항의하고 있다▲  '장애인 이동권 보장' 시위로 지하철이 지연되는 등 불편을 겪은 지하철 이용객이 항의하며 시위 참가자가 붙인 전단을 뜯고 있다▲  '장애인 이동권 보장' 시위로 지하철이 지연되는 등 불편을 겪은 지하철 이용객이 항의하며 시위 참가자가 붙인 전단을 뜯고 있다
183,"또한 시각장애인의 경우, 키오스크 내에 스크린리더기가 작동하지 않아 원하는 메뉴 선택이 어렵고, 타인에게 도움을 요청해야만 키오스크를 이용할 수 있다"
184,영국의 블랙캡학창시절을 돌이켜 보면 소풍과 수학여행이 가장 기억에 남는다주로 수학여행을 오갈 때 친구들과 재미있게 놀았던 게 더 기억에 남는다휠체어석에서는 덩그러니 혼자 떨어져서 공연을 봐야 하기에 일부러 일반석에서 다른 관중들과 함께하는 경험을 더 즐기게 됐다(물론 일반석까지는 누군가가 업어서 이동해야만 하지만)
185,"박 대표는 ""휠체어를 차별버스에 묶어 자유로이 이동할 수 없는 장애인들의 현실을 표현했다""며 ""시위를 시작한 지 벌써 20년이 지났지만 현실은 여전히 제자리걸음인 만큼 장애인의 이동권은 온전히 실현되지 않았다""고 말했다A씨는 ""당시 비장애인은 20분이면 갈 수 있는 길을 우리는 1시간30분 넘게 걸려 이동해야 했다""며 ""환경이 갖춰지지 않아 장애인 이동권을 실현시키는 것은 여전히 사치""라고 말했다[서울=뉴시스]배훈식 기자 = 서울장애인차별철폐연대 회원들이 지난 2월 10일 오후 서울 중구 지하철 4호선 충무로역 서울역 방면 열차에서 장애인 이동권 보장을 촉구하며 승하차 시위를 하고 있다지난 1월부터 장애인단체는 오이도역 장애인 리프트 참사 20주기를 맞아 지하철 승강장과 버스정류장에서 이동권 보장 시위를 벌이고 있다"
186,"[광주=뉴시스]김혜인 기자 = 23일 오후 광주 서구 쌍촌동 한 무장애정류소 휠체어 대기석 옆에 버스도착정보안내기가 설치돼 있다""전맹 시각장애인 B(50)씨는 ""점자 보도블럭이 정류소 주변까지 줄곧 이어져야 한다하지만 점자용 보도블럭이 정류소 안팎 1~2m만 설치돼 있어 정류소를 찾기 힘들다""고 말했다com광주시는 현재 장애인 교통 편의 증진을 위해 '무장애 정류소' 사업을 추진하고 있다"
187,"지체장애인 장모씨(62)는 최근 지하철을 이용하다가 열차와 승강장 사이에 휠체어 앞바퀴가 끼는 사고를 겪었다3호선 독립문역(좌측)은 열차와 승강장 사이에 지지대가 설치돼 있었으나, 경복궁역(우측)은 지지대가 없어 휠체어 바퀴가 틈사이에 빠졌다바퀴가 빠진 휠체어는 움직이지 않았고 실제 장애인이었다면 사고로도 이어질 수 있는 상황이었다■휠체어 이용해 '공포의' 지하철 타봤더니… 실제로 휠체어를 타본 결과, 대중교통을 이용하기는 쉽지 않았다일부 역들은 열차와 승강장 사이 틈을 메우는 지지대가 설치되어 있었으나, 그렇지 않은 곳도 많았다"
188,13/© 뉴스1(청주=뉴스1) 엄기찬 기자 = 장애인단체가 충북도의 장애인 관련 정책 확대와 이시종 지사의 면담을 요구하며 청주 도심 도로를 점거하고 집회를 벌여 극심한 차량정체가 빚어졌다
189,"2층 전기 저상버스 도입으로 B1 노선 배차간격은 10분으로 1분 줄어들고, 하루 운행 횟수 역시 220회로 늘어난다"
190,대전시 제공대전시가 중부권 최초로 교통약자 등도 편리하게 이용할 수 있는 2층 전기 저상버스를 도입해 다음 달 14일부터 운행하기로 했다
191,"이 계획은 현재 30% 수준인 저상버스 도입률을 2026년 62%까지 획기적으로 개선한다는 정부 방침으로, 시는 교통약자의 이동편의 증진법 시행에 맞춰 저상버스 도입 폭을 크게 확대하기로 했다"
192,
193,"그 좌석을 접어야 휠체어를 고정할 수 있거든요""  25일 겨우 버스에 오른 장애경씨가 누군가에게 말했다/사진=김동규 기자   ■""뭐 하러 여기까지 나왔냐"" 곱지 않은 시선 장씨는 서울 노원구 자택에서 서울 종로구 직장까지 주 4회 '저상버스'를 타고 출근한다/사진=김동규 기자  ■오지 않는 저상버스, 결국 환승 포기 환승은 장씨에게 또 다른 장애물이다장씨는 ""집에서 회사 앞 정류장까지 버스를 타고 이동하려면 삼선교 앞에서 273번 노선으로 환승을 해야 하지만 환승 시 저상버스를 잡는 것은 하늘의 별 따기""라며 ""애당초 버스 환승은 기대도 하지 않는다""고 말했다"
194,국토교통부는 노선버스 대·폐차 시 저상버스 도입을 의무화하기 위한 세부내용을 담은 '교통약자의 이동편의 증진법 시행령·시행규칙' 개정안을 입법예고 한다고 18일 밝혔다교통행정기관이 도입 예외를 인정할 때도 장애인
195,"정부와 지자체가 장애인 이동권 보장을 위해 저상형 시내버스 보급을 확대하고 있지만, 현장에서 이용이 어려운 것으로 나타났다시내버스 운전기사들은 “버스 측면을 인도에 30㎝ 간격으로 붙여야 하는데, 정류장 인근 불법 주정차 차량으로 앞뒤 간격이 확보되지 않아 장애인을 두고 떠난 경험도 있다”고 말했다"
196,"심지어 도시 지역을 제외한 대부분의 시군에서는 단 한 대도 운행하지 않고 있어 장애인 이동권을 보장받지 못하고 있다는 지적입니다그나마 전주와 군산, 익산과 같이 저상버스가 일부 도입된 도시 지역은 사정이 나은 편입니다[전라북도 관계자]""산악 지형은 저상버스가 너무 낮아가지고, (바닥부터) 타는 데까지 34cm 밖에 안되거든요"
197,"또, 시내버스는 2025년까지 저상버스를 100% 도입해 교통약자의 접근성을 높일 예정입니다"
198,이용자가 저상버스 기사에게 승차 예약을 하는 서비스인 '광주교통약자버스' 애플리케이션은 잦은 오류가 발생하는 것으로 확인됐다
199,저상버스는 장애인 곽씨가 있다는 사실을 뒤늦게 발견하고는 휠체어가 탈 수 있는 경사판(슬로프)을 내리기 위해 직진과 후진을 반복한다저상버스 타고 이동하는 곽경원 씨[유튜브 채널 '구디로그 스튜디오' 영상 캡처]    구디로그 스튜디오가 지난 6일 '체어맨-세기의 대결'이란 제목으로 올린 이 영상의 조회 수는 400회 남짓이다
200,28일 부산시에 따르면 지난해 12월 기준 부산시 시내버스 총 2517대 중 휠체어 접근이 가능한 저상버스는 728대다휠체어 탑승이 가능한 부산시 장애인 콜택시 ‘두리발’은 총 206대에 불과하다2021년 기준 부산시 등록장애인 17만 6000여 명 중 휠체어 이용 장애인 수는 집계가 안 됐다
201,"영천지역을 운행하는 시내버스 70여대 중 교통약자를 위한 저상버스는 단 2대에 불과해 보급 확대를 호소하는 목소리가 커지고 있다영천시 관계자는 ""올해 2대분의 보조금 예산 편성과 함께 대당 1천500만원 정도의 운영비 지원 등 저상버스 보급 확대를 위한 다양한 방안을 마련해 나갈 것""이라고 했다"
202,탑승 과정에서 발생하는 불편과 함께 일부 시민의 따가운 시선까지 더해지다 보니 이용을 꺼릴 수밖에 없는 실정이다리프트가 고장난 버스가 오면 하염없이 다음 버스를 기다려야 한다장애인들의 저상버스 이용률을 높이기 위해선 버스 탑승 과정에서 발생하는 불편을 최소화하는 게 급선무라고 주장한다
203,© 뉴스1(제주=뉴스1) 홍수영 기자 = 제주지역 저상버스 운행이 점차 확대되고 있지만 여전히 버스정류장의 공간 협소와 시스템 및 인식 부족 문제 등으로 인해 장애인들의 서비스 이용이 어려운 것으로 나타났다조사결과 휠체어를 이용하는 장애인이 버스정류장에서 이동하고 서비스를 이용하기까지 장해물이 많은 것으로 나타났다사단법인 전국장애인인권포럼 산하 제주장애인정책모니터링센터가 12일 오후 제주도의회 도민의 방에서 ‘2019년 장애인 이동권 실태조사’ 결과를 발표하고 있다
204,"저상버스 이용에 따른 불편함에다 다른 승객의 눈치까지 보느라 이용을 꺼릴 수밖에 없는 분위기 탓이다배차 간격 등 무엇보다 저상버스 이용에 따른 불편이 문제겠지만, 장애인의 더딘 승차 등에 따른 다른 승객의 부담스러운 시선을 지적할 만하다"
205,"충주시는 수소버스 충전소가 마련되면 올해 말까지 수소 저상버스 8대를 운행할 계획이지만 장애인 단체는 이마저도 부족하다고 말합니다""] 충주시는 다음 달  행복콜 5대를 보강할 계획이지만 당장 운영 방법을 바꾸기는 어렵습니다"
206,"충주시는 수소버스 충전소가 마련되면 올해 말까지 수소 저상버스 8대를 운행할 계획이지만  장애인 단체는 이마저도 부족하다고 말합니다""] 충주시는 다음 달  행복콜 5대를 보강할 계획이지만 당장 운영 방법을 바꾸기는 어렵습니다충주시, 주민 협업 마을 브랜드 개발 추진 충주시가 '평생학습 동아리와 주민 협업 마을 브랜드 개발 사업'을 추진합니다"
207,"]장애인석에 앉은 비장애인 때문에 도리어 눈치를 볼 때도 있습니다이용 불편과 시민의식 부족, 정부의 무관심 때문에 저상버스가 장애인들로부터 외면받고 있습니다"
208,"【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨가 15일 오후 광주 북구 효동초교 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다【광주=뉴시스】신대희 기자 = 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검에 나선 뇌병변 1급 장애인 고명진(30·여)씨가 15일 오후 7번 버스를 타고 광주 북구 효동초교 정류장으로 이동하고 있다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고, 윤씨 등은 30m 가량 이동하고서야 버스에 오를 수 있었다【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨와 고명진(30·여)씨가 15일 오후 광주 북구차량등록민원실 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고 윤씨 등이 30m 가량 이동, 버스에 오를 수 있었다"
209,서울시 버스정책과 관계자에 따르면 휠체어를 탄 장애인의 저상버스 이용률은 1% 미만이다이어 그는 “휠체어를 탄 장애인이 버스를 탈 수 있는 조건도 만들어 놓지 않고 탑승자가 별로 없다고 하는 건 원천적으로 바리케이트 쳐놓고 이용률이 없다고 얘기하는 것과 다름없다”며 저상버스 보급확대는 물론 현재 저상버스와 경사로가 맞지 않아 휠체어의 승하차가 불편한 버스정류장 등 산적한 문제들을 보완하는 것이 중요하다고 지적했다
210,저상버스는 계단이 없고 차체가 지상과 가까워 휠체어로 이동하거나 걷기가 불편한 장애인이 이용하기 쉽다
211,"강원도지체장애인협회 김혜중 민원부장은 ""저상버스를 이용하는 휠체어 장애인들이 거의 없다"
212,"고신대 조영길(재활복지학과) 교수는 ""저상버스가 다니는 노선이 별로 없고 저상버스 간 배차 시간이 길어 장애인들이 외면하고 있다""며 ""이 때문에 장애인 맞춤형 콜밴 서비스인 '두리발'을 이용하는 경우가 많은데, 지자체 입장에서 두리발 서비스를 무한정 늘릴 수 없다"
213,"&lt;녹취&gt; 이문호 / 뇌병변장애인""(저상버스) 차 간격이 길고 노선이 짧고 부족하다 보니까 갈아타고 어딜 간다는 건 거의 불가능하고요&lt;녹취&gt; 이문호 / 뇌병변장애인""이거는 뭐 바쁜 시간이라 피해야 되고 멀리 가서 오래 기다려야 되고"
214,"광주시와 버스운송사업조합, 운송업체 관계자들이 합동으로 실시한 이번 점검 결과 휠체어를 사용하는 저상버스 이용자는 238명으로 집계됐다"
215,심지어는 버스가 승강장 인도에 너무 가까이 정차해 경사판을 내릴 수 없는 상황도 일어난다
216,이에 정부는 운송사업자가 저상버스를 구매할 때 일반버스와 저상버스 가격의 차이(약 1억원)만큼을 지자체와 분담해 보조해왔다
217,
218,"전동 휠체어 바퀴는 몇 번을 구른 뒤에야 넘을 수 있었다신체 장애 1급 김용란(50)씨가 6월24일 경기도 의정부시 어룡역 앞 버스정류장에서 출발한 저상버스 교통약자석에 앉아 있다박종찬 기자6월24일 오전 경기 의정부 신곡동 집을 출발한 김씨는 16분 만에 경전철 어룡역 앞 버스 정류장에 도착했다한참 기다릴 각오를 하고 시간을 재는데, 정류장에 온 지 10분 만에 저상버스가 도착했다“좀 더 많은 노선에 저상버스가 투입되었으면 한다”, “저상버스를 많이 좀 운행했으면 하고, 실질적으로 장애인 휠체어 탄 분들은 저상버스를 거의 안 탄다고 봐야 한다”, “서울에서 나서 중학생부터 지금까지 10여년 동안 대중교통을 늘 한결같이 이용해왔지만, 휠체어를 탄 장애인이 대중버스를 이용하는 장면은 딱 한 번 봤다”는 등의 지적이 나왔다"
219,"한편, 국토교통부 '제2차 교통약자 이동편의 증진계획'에서는 내년까지 저상버스를 전국 시내버스의 41"
220,
221,저상시내버스© News1(대전=뉴스1) 김태진 기자 = 대전시는 올해 교통약자에 대한 시내버스 이용편의 증진을 위해 저상버스 46대를 도입한다고 1일 밝혔다
222,
223,서울신문이 21일 서울시에 정보공개청구를 통해 저상버스 노선별 운행 현황을 알아본 결과 1월 현재 전체 364개 버스 노선(13개 광역버스 노선 제외) 중 155개 노선에는 저상버스가 한 대도 없는 것으로 파악됐다특히 66개 운송사업자 중 8곳은 저상버스를 한 대도 도입하지 않고 있었다
224,
