,기사요약
203,"‘2019년 장애인 이동권 실태조사’ 결과특별교통수단 만족도 50% 밑돌아© 뉴스1(제주=뉴스1) 홍수영 기자 = 제주지역 저상버스 운행이 점차 확대되고 있지만 여전히 버스정류장의 공간 협소와 시스템 및 인식 부족 문제 등으로 인해 장애인들의 서비스 이용이 어려운 것으로 나타났다사단법인 전국장애인인권포럼 산하 제주장애인정책모니터링센터는 12일 오후 제주도의회 도민의 방에서 ‘2019년 장애인 이동권 실태조사’ 결과를 발표했다조사결과 휠체어를 이용하는 장애인이 버스정류장에서 이동하고 서비스를 이용하기까지 장해물이 많은 것으로 나타났다또 22%(11회)는 운전원이 장애인 승차를 돕는 경사로 조작에 능숙하지 못한 탓에 시간이 많이 소요돼 다른 승객들에게 불편을 초래하기도 했다사단법인 전국장애인인권포럼 산하 제주장애인정책모니터링센터가 12일 오후 제주도의회 도민의 방에서 ‘2019년 장애인 이동권 실태조사’ 결과를 발표하고 있다특히 긴 대기시간으로 인한 불편이 큰 것으로 나타났다"
204,"저상버스 이용에 따른 불편함에다 다른 승객의 눈치까지 보느라 이용을 꺼릴 수밖에 없는 분위기 탓이다배차 간격 등 무엇보다 저상버스 이용에 따른 불편이 문제겠지만, 장애인의 더딘 승차 등에 따른 다른 승객의 부담스러운 시선을 지적할 만하다저상버스를 타고 내리는 시간이 보통 3, 4분 걸리면서 다른 탑승객의 시선을 의식한 장애인들이 심리적 압박감 탓에 버스를 꺼릴 수밖에 없다이제 저상버스 도입 16년이 흐른 만큼, 대구시는 보급 중심 정책의 장단점 점검에도 나설 시점이 됐다"
205,"충주에 저상버스가 한 대도 없다며 일상 생활에 장애인들이 배제되어 있다고 주장했습니다충주시는 수소버스 충전소가 마련되면 올해 말까지 수소 저상버스 8대를 운행할 계획이지만 장애인 단체는 이마저도 부족하다고 말합니다""] 충주시는 다음 달  행복콜 5대를 보강할 계획이지만 당장 운영 방법을 바꾸기는 어렵습니다""] 충주에 거동이 불편한 중증 장애인은 5,100여 명"
206,"충주에 저상버스가 한 대도 없다며 일상 생활에 장애인들이 배제되어 있다고 주장했습니다충주시는 수소버스 충전소가 마련되면 올해 말까지 수소 저상버스 8대를 운행할 계획이지만  장애인 단체는 이마저도 부족하다고 말합니다""] 충주시는 다음 달  행복콜 5대를 보강할 계획이지만 당장 운영 방법을 바꾸기는 어렵습니다음성군은 사업비 1억 원을 들여 맹동면 동성리 일원 상가 앞 인도 양쪽 100미터 구간에 조형물과 지중등을 설치했다고 밝혔습니다음성군은 추가로 사업비를 지원받아 도시 미관을 개선하고 운전자 시야 확보를 위해 야간 보행환경 개선사업을 추진할 계획입니다충주시, 주민 협업 마을 브랜드 개발 추진 충주시가 '평생학습 동아리와 주민 협업 마을 브랜드 개발 사업'을 추진합니다"
207,"&lt;앵커&gt;장애인이 쉽게 타고 내릴 수 있게 만든 저상버스 종종 보셨죠?[임상욱/한국장애인연맹 조직국장 : 간혹가다 있어요[진짜 고장이 났을 수도 있고, 기사님이 작동법을 잘 몰라서 그럴 때도 있어요]장애인석에 앉은 비장애인 때문에 도리어 눈치를 볼 때도 있습니다이용 불편과 시민의식 부족, 정부의 무관심 때문에 저상버스가 장애인들로부터 외면받고 있습니다"
208,"【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨가 15일 오후 광주 북구 효동초교 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다전동휠체어를 탄 뇌병변 1급 장애인 윤정표(33)씨와 고명진(30·여)씨가 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검에 나섰다이들은 7번 저상버스를 타고 북구 효동초교 정류장에 내린 뒤 27번으로 갈아 타 북구 두암주공 정류장까지 이동하는 경로를 택했다【광주=뉴시스】신대희 기자 = 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검에 나선 뇌병변 1급 장애인 고명진(30·여)씨가 15일 오후 7번 버스를 타고 광주 북구 효동초교 정류장으로 이동하고 있다오후 3시께 효동초교 정류장에 내린 이들은 환승을 하기 위해 다음 노선인 북구차량등록민원실 정류장까지 이동했다정류장 앞 인도의 턱이 높아 탑승이 불가능했다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고, 윤씨 등은 30m 가량 이동하고서야 버스에 오를 수 있었다【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨와 고명진(30·여)씨가 15일 오후 광주 북구차량등록민원실 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고 윤씨 등이 30m 가량 이동, 버스에 오를 수 있었다저상버스 운전기사 교육과 장애인 이동패턴 분석 작업을 진행 중""이라고 말했다"
209,"기재부, 고속버스 등에 장애인편의시설 설치예산 요구 전액 삭감[헤럴드경제=박혜림 기자] 신촌의 한 대학에 재학 중인 유모(23ㆍ여) 씨는 최근 버스를 기다리던 중 ‘보기 드문 광경’을 접했다유 씨는 “오랫동안 저상버스를 이용했지만 실제로 장애인이 탑승하는 걸 본 건 이번이 처음”이라고 했다서울시 버스정책과 관계자에 따르면 휠체어를 탄 장애인의 저상버스 이용률은 1% 미만이다그러면서 박 소장은 “요즘에는 스마트폰으로 저상버스 운행시간을 확인할 수 있다고는 하지만, 그보다는 내가 원할 때 버스정류장에 가 버스 종류에 상관없이 원하는 버스를 타는 게 맞다고 생각한다”며 “장애인들이 그런 불편을 겪는 걸 당연하다고 치부하는 게 과연 맞는 건지 잘 모르겠다”고 말했다이어 그는 “휠체어를 탄 장애인이 버스를 탈 수 있는 조건도 만들어 놓지 않고 탑승자가 별로 없다고 하는 건 원천적으로 바리케이트 쳐놓고 이용률이 없다고 얘기하는 것과 다름없다”며 저상버스 보급확대는 물론 현재 저상버스와 경사로가 맞지 않아 휠체어의 승하차가 불편한 버스정류장 등 산적한 문제들을 보완하는 것이 중요하다고 지적했다"
210,"저상버스는 계단이 없고 차체가 지상과 가까워 휠체어로 이동하거나 걷기가 불편한 장애인이 이용하기 쉽다또 올해 지하철역에 에스컬레이터와 엘리베이터를 각각 65대, 19대 추가로 설치해 거동이 불편한 시민이 계단을 오르내리는 불편을 최소화할 계획이다"
211,"하지만 이보다 더 큰 문제는 저상버스 이용에 불편이 있거나 부담을 느껴서 아예 타지 못하는 장애인들이 더욱 많다는 사실이다강원도지체장애인협회 김혜중 민원부장은 ""저상버스를 이용하는 휠체어 장애인들이 거의 없다또 ""정류장이 좁은 문제는 지금 당장 해결할 수는 없지만 앞으로 정류장을 신설한다면 휠체어 장애인들의 편의까지 고려해 불편이 없도록 개선하겠다""고 말했다"
212,"저상버스는 시내버스 중 휠체어를 탄 장애인, 유모차를 탄 어린이와 부모, 무거운 짐을 든 사람이 타기 쉽도록 리프트가 설치돼 있고 출입문이 낮은 시내버스를 말한다노선 적고 배차시간 길고 리프트 미작동·승차 거부 정류장 먼 곳 정차 등 이용 환경 나빠 외면 시내버스 중 저상 326대 2016년 200대 추가 예정 환경개선 없인 세금만 낭비서울은 저상버스 도입률이 25%를 넘어섰지만 부산은 그 절반밖에 도입되지 않은 것이다고신대 조영길(재활복지학과) 교수는 ""저상버스가 다니는 노선이 별로 없고 저상버스 간 배차 시간이 길어 장애인들이 외면하고 있다""며 ""이 때문에 장애인 맞춤형 콜밴 서비스인 '두리발'을 이용하는 경우가 많은데, 지자체 입장에서 두리발 서비스를 무한정 늘릴 수 없다"
213,"&lt;녹취&gt; 이문호 / 뇌병변장애인""여기는 지금 앞쪽으로 겨우 튀어나왔기 때문에 여기다 뒷문을 맞추다 보면 비장애인들이 울타리 앞으로 문이 열리니까 탈 수가 없어서 서로 불편하게 되고&lt;녹취&gt; 이문호 / 뇌병변장애인""(저상버스) 차 간격이 길고 노선이 짧고 부족하다 보니까 갈아타고 어딜 간다는 건 거의 불가능하고요&lt;녹취&gt; 이문호 / 뇌병변장애인""이거는 뭐 바쁜 시간이라 피해야 되고 멀리 가서 오래 기다려야 되고""&lt;부분 그래픽&gt;충북에서 현재 운행 중인 장애인 콜택시는 118대로 법적 기준의 60%도 안 됩니다"
214,"광주시와 버스운송사업조합, 운송업체 관계자들이 합동으로 실시한 이번 점검 결과 휠체어를 사용하는 저상버스 이용자는 238명으로 집계됐다광주시 관계자는 ""교통약자의 이동권 보장을 위한 불편사항을 발굴하고 개선하기 위해 이번 점검을 실시했다""며 ""분기별로 지도점검을 실시해 저상버스 이용 불편사항을 개선할 것이다""고 말했다"
215,심지어는 버스가 승강장 인도에 너무 가까이 정차해 경사판을 내릴 수 없는 상황도 일어난다승강장 부근의 무질서한 불법 주정차도 문제다따라서 저상버스 이용을 늘리기 위해서는 장애인을 위한 보다 세심한 배려와 이용 여건 개선이 필요하다 하겠다
216,"6일 전북도에 따르면 저상버스는 전주시(121대), 군산시(34대), 정읍시(28대) 등 3개 시(市) 지역에 총 183대가 보급됐다현행 교통약자법은 기초단체장이 '지방 교통약자 이동편의 증진계획'을 수립하며 저상버스 도입·운행에 필요한 계획을 넣고 이에 맞춰 저상버스를 도입하도록 규정하고 있다이에 정부는 운송사업자가 저상버스를 구매할 때 일반버스와 저상버스 가격의 차이(약 1억원)만큼을 지자체와 분담해 보조해왔다"
217,
218,"전동 휠체어 바퀴는 몇 번을 구른 뒤에야 넘을 수 있었다” 오늘은 운수좋은 날, 저상버스 10분만에 도착“예전에 1시간 기다려도 오지 않아 포기했거든요”버스 도착해 휠체어 고정까지 승객들 따가운 눈총신체 장애 1급 김용란(50)씨가 6월24일 경기도 의정부시 어룡역 앞 버스정류장에서 출발한 저상버스 교통약자석에 앉아 있다박종찬 기자6월24일 오전 경기 의정부 신곡동 집을 출발한 김씨는 16분 만에 경전철 어룡역 앞 버스 정류장에 도착했다한참 기다릴 각오를 하고 시간을 재는데, 정류장에 온 지 10분 만에 저상버스가 도착했다버스가 위치를 잡기 위해 전진과 후진을 거듭한 뒤에야 김씨 휠체어는 버스에 오를 수 있었다버스 기사가 휠체어를 차체에 고정하는 장치를 걸기까지 버스는 정류장에 도착한 지 대략 3∼4분이 지난 뒤에야 출발했다박종찬 기자버스는 1시간20여분을 달린 뒤 노들장애인야학이 있는 마로니에 공원에 도착했다전국 지자체 가운데 저상버스 보급률이 가장 높은 서울의 경우를 봐도, 저상버스는 2010년 1528대에서 2014년 2331대로 52“좀 더 많은 노선에 저상버스가 투입되었으면 한다”, “저상버스를 많이 좀 운행했으면 하고, 실질적으로 장애인 휠체어 탄 분들은 저상버스를 거의 안 탄다고 봐야 한다”, “서울에서 나서 중학생부터 지금까지 10여년 동안 대중교통을 늘 한결같이 이용해왔지만, 휠체어를 탄 장애인이 대중버스를 이용하는 장면은 딱 한 번 봤다”는 등의 지적이 나왔다"
219,"임채범 경남도 교통정책과장은 ""저상버스 보급률 제고를 위한 홍보, 운행 불편요인 해소, 운수종사자 인식개선 등에 박차를 가해 내년까지 국토교통부 '제2차 교통약자 이동편의 증진계획'에서 정한 도입 목표를 달성할 것""이라고 말했다한편, 국토교통부 '제2차 교통약자 이동편의 증진계획'에서는 내년까지 저상버스를 전국 시내버스의 41"
220,2/뉴스1 © News1 김대웅 기자(전주=뉴스1) 김춘상 기자 = 전북도는 장애인과 노인 등 교통약자들의 이동 편의를 위해 올해 저상버스 43대와 장애인콜택시 25대를 확대 보급한다고 7일 밝혔다
221,저상시내버스© News1(대전=뉴스1) 김태진 기자 = 대전시는 올해 교통약자에 대한 시내버스 이용편의 증진을 위해 저상버스 46대를 도입한다고 1일 밝혔다시의 저상시내버스 도입률은 22
222,이에 따라 부산시는 저상버스 도입대수가 해마다 늘어남에 따라 저상버스 운전자들에 대한 안전 운행을 위해 오는 25일까지 부산교통문화연수원에서 실습교육과 친절교육을 할 계획이다
223,[서울신문]서울시내 버스노선 중 저상버스를 한 대도 운행하지 않는 노선이 155개로 나타났다서울신문이 21일 서울시에 정보공개청구를 통해 저상버스 노선별 운행 현황을 알아본 결과 1월 현재 전체 364개 버스 노선(13개 광역버스 노선 제외) 중 155개 노선에는 저상버스가 한 대도 없는 것으로 파악됐다특히 66개 운송사업자 중 8곳은 저상버스를 한 대도 도입하지 않고 있었다7%)는 30분 이상의 대기 시간이 걸려 저상버스 이용에 큰 불편을 겪고 있는 것으로 조사됐다
224,"com)]"
