,기사요약
132,"실제 이날 본회의에서 개정안은 총투표수 226표 중 찬성 204표, 반대 12표, 기권 10표로, 압도적 찬성으로 통과됐다특위 위원장은 2022년에는 국민의힘이 2023년에는 민주당이 번갈아 맡게 되는데, 첫 위원장은 5선의 국민의힘 서병수(부산진갑) 의원이 유력한 상황이다이와 함께 저상버스 도입 확대를 골자로 하는 교통약자의 이동편의 증진법 개정안도 본회의를 통과했다"
133,내년 3월 국회의원 재보궐 선거부터 만 18세가 넘으면 출마할 수 있게 됩니다즉시 시행할 수 있도록 하는 부칙도 포함돼 내년 3월 국회의원 재보궐 선거와 6월 지방선거에 곧바로 적용됩니다
134,"유니버설 디자인은 배리어프리(Barrier Free, 장애인 등 사회적 약자와 함께 편하게 살아갈 수 있도록 물리적·제도적 장벽을 제거하는 것)에서 한 단계 더 발전한 개념으로 장애인만이 아닌 남녀노소 모두를 위한 디자인으로 ‘생활의 장애물’을 없애는 것이다이 후보는 유니버설 디자인 인증제를 시행하겠다고 했는데 그렇다면 이는 ‘필수’가 아닌 ‘권고’의 성격을 갖는다는 뜻일까?결국 강력한 규제가 뒤따르지 않는 법제화라면 허울만 좋은 껍데기 공약이 될 가능성이 있다는 얘기다윤 후보는 △사회서비스 확대 △장애인 개인예산제를 제시했다장애인 개인예산제는 미국·일본 등에서 시행하는 제도로, 장애인에게 필요한 사회서비스 맞춤 계획을 개별적으로 세워 당사자에게 직접 예산을 지급하는 방식을 말한다그래서 누구나 필요성은 느끼지만 여태 누구도 함부로 건드리지 못했는데, 윤 후보가 그 엄청난 일을 하겠다며 핵심 공약으로 제시한 것이다하지만 윤 후보는 현금수당을 제공한다고 장애인 삶의 질이 개선되진 않는다며 사회서비스 확대를 강조했다유니버설 디자인의 법제화로 장애인 이동권의 물꼬를 튼 이재명 후보는 ‘제4차 교통약자 이동편의 증진계획(2022~2026년)’에 맞춰 저상버스 도입률을 높이겠다고 밝혔다윤석열 후보는 시내버스의 저상버스 비율을 평균 50%까지 단계적으로 확대하고, 장애인 콜택시를 중증장애인 인구 100명당 1대 수준으로 증차하겠다고 밝혔다사실 장애인 이동권 문제에서 가장 접근하기 쉬운 대책은 저상버스 보급률을 높이는 것이다이를 위해 이 후보는 △주거와 지원서비스가 합쳐진 지원주택 도입 △자립 지원을 도울 수 있는 자립지원사 양성 △24시간 지원서비스 체계 구축 △장애 맞춤형 전문 활동지원사 양성 △장애인 활동지원사 행위별 차등 수가제 도입 △장애인 일자리 사업 확대 △장애인연금 확대 △건강주치의 제도 확대 △방문재활서비스 도입 등의 공약을 제시했다어쩌면 장애인 탈시설과 맥락을 같이할지 모르는 ‘발달장애 국가책임제’와 관련해서도 두 후보는 온도차를 보였다반면 윤 후보는 “장애인 사회서비스 확대 정책 속에 발달장애인 돌봄 지원도 포함돼 있다이 후보는 △장애인 상시지원 서비스 체계 구축 △개인별 장애 맞춤형 서비스를 제공하기 위한 체계 구축 △의사소통 지원체계 구축 △교육권 보장 △문화예술 활동 지원 등의 공약을 제시했고 이 모든 장애인 복지 서비스를 통합·조정하기 위해 국무조정실의 구실을 강화하겠다고 밝혔다윤 후보는 △무장애(배리어 프리) 환경 조성 △유니버설 디자인 국가 투자 △정부 구매를 통한 안심도시 조성 △ICT(정보통신기술) 및 가상현실 기반의 체육활동 개발 △유니버설 체육환경 조성을 위한 산업·연구·교육 분야 유니버설 클러스터 조성 △모든 주택에 편의시설 등급제 실시 등의 공약을 제시했다심상정 후보 장애인 지표가 OECD 평균 이상 되도록사실 이번 칼럼을 쓰면서 정의당 심상정 후보의 장애 정책도 함께 취재했으나 지면 한계로 당선 가능성 높은 두 후보의 공약만 소개했음을 밝힌다2대 원칙으로 심 후보는 탈시설과 자립에 힘을 실었고 모든 장애인 지표가 경제협력개발기구(OECD) 평균 이상이 되도록 만들겠다고 밝혔다이 밖에 △장애인권리보장법 제정 △장애인복지법을 장애인서비스법으로 개정 △10년 내 완전 탈시설 이행 △24시간 지원체계 구축 △무장애 환경 구축 △장애인 최저임금 적용 제외 폐지 등 세부 공약을 제시했다장애인 삶에 직접적 영향을 미칠 생활밀착형 심 후보의 공약을 보면서, 당선 가능성 높은 두 후보에게서 이런 부분이 부족함이 아쉬움으로 다가왔다그래도 이재명 후보의 경우 현 정부의 장애 정책을 보강하고 새로운 것을 추가로 덧입힌 느낌이라 어느 정도 생활밀착형 정책이 눈에 들어왔는데, 윤석열 후보는 아직 많은 게 두리뭉실한 느낌이었다장애가 있는 삶에 대한 이해도를 높여 사회적 장애물을 하나씩 제거하고 필요한 지원체계를 넓히는 방향으로 장애 정책을 세웠으면 좋겠다"
135,"또 국토부가 교통약자의 이동편의 증진법에 따라 저상버스(장애인들이 휠체어를 탄 채 다른 사람의 도움 없이 오를 수 있도록 차체 바닥이 낮은 버스) 도입 시 국토부와 지자체에서 5:5비율로 지급하는 보조금도 대당 9000만원에서 8000만원으로 축소할 것으로 알려졌다문제는 정부와 지자체에서 보조금을 받더라도 버스업계가 부담해야할 버스 구매비용은 대당 대당 1억~1억2000만원이 추가로 소요된다우선 환경부의 국고보조금 8000만원과 함께, 저상버스 보조금 대당 약 9000만원 수준의 보조금을 지원받을 수 있다따라서 국산 대형버스를 구입하기 위해서는 대당 약 1억3000만원 수준의 비용이 추가로 필요하다사실상 보조금을 받으면 공짜 수준이 되는 중국산 전기버스 구입을 막기 위한 조치로 풀이된다◇승객수 ‘뚝’ 적자 허덕이는 버스업체… ""월급 줄 돈도 없는데, 무슨 친환경 버스""하지만 보조금이 있어도 운수업체가 높은 비용을 감당하면서까지 전기·수소버스 전환에 나서기는 어려운 상황이다실제 지난해 정부는 코로나19 피해로 전기·수소버스 보조금 예산을 삭감하기도 했다이러한 상황에 정부가 보조금을 지급한다고 해도 실제 수억원의 예산을 투입해 버스를 교체하려는 운수업체는 없을 것이라고 본다""고 했다"
136,"[머니투데이 박미주 기자] [지자체 트램 계획 수립·차량 제작사 부품 판매처 확보 등 가능해져]사진= 국토부정부가 트램 국내 표준규격을 수립하며 트램 운영 준비를 마쳤다국토교통부 대도시권광역교통위원회는 지자체에서 트램 사업의 계획 수립 및 트램 차량 도입 시 활용할 수 있는 트램 차량 표준규격을 마련했다고 12일 밝혔다차량의 성능은 최고속도를 시속 70㎞로, 입력전압은 도심지 공급에 적합한 750V로, 가감속 수준 등 주요 성능은 해외에서 주로 운행되는 트램 차량과 동등한 수준으로 설정했다냉·난방 성능(8∼10kW)과 조명 밝기(250lx) 등은 차체 규격에 적합한 수준으로 하고, 바닥 높이는 교통약자의 접근성 등을 고려해 저상버스와 동일한 350㎜로 설정했다"
137,"교통약자편의법 제정 16년, 여전히 미흡장애인 ""대중교통 여전히 불편""  목소리""이동권은 자유권…많은 관심 가져달라""[광주=뉴시스]변재훈 기자 = 광주 장애인철폐연대 등 지역 장애인·인권 20개 단체 회원들이 '장애인의 날' 40주년인 지난해 4월20일 오후 광주 서구 광주시청 앞 승강장에 정차한 저상 시내버스에서 내리고 있다장애인 이동권에 관한 시위에 참가할 때 '차별버스'에 자신이 탄 휠체어를 묶는 용도다박 대표는 ""휠체어를 차별버스에 묶어 자유로이 이동할 수 없는 장애인들의 현실을 표현했다""며 ""시위를 시작한 지 벌써 20년이 지났지만 현실은 여전히 제자리걸음인 만큼 장애인의 이동권은 온전히 실현되지 않았다""고 말했다서울시 전체 버스 가운데 약 40%는 장애인이 이용할 수 없다는 뜻이다휠체어를 끄는 장애인이 이용할 수 있는 버스는 극히 제한적인 셈이다휠체어를 타는 A씨는 최근 업무 차 지방에 갔을 당시 기차역에서 시청까지 가려고 했으나 장애인이 이용할 수 있는 저상버스가 없어 다른 기차역에서 내려 저상버스로 환승해야 했다A씨는 ""당시 비장애인은 20분이면 갈 수 있는 길을 우리는 1시간30분 넘게 걸려 이동해야 했다""며 ""환경이 갖춰지지 않아 장애인 이동권을 실현시키는 것은 여전히 사치""라고 말했다[서울=뉴시스]배훈식 기자 = 서울장애인차별철폐연대 회원들이 지난 2월 10일 오후 서울 중구 지하철 4호선 충무로역 서울역 방면 열차에서 장애인 이동권 보장을 촉구하며 승하차 시위를 하고 있다지난 1월부터 장애인단체는 오이도역 장애인 리프트 참사 20주기를 맞아 지하철 승강장과 버스정류장에서 이동권 보장 시위를 벌이고 있다"
138,"세계 최초로 전기저상버스를 출시했던 에디슨 모터스에서 쌍용차 인수의사를 본격적으로 밝혔습니다[강영권/에디슨 모터스 대표 : 1조에서 1조 5천억 원 정도 자금을 인수 측에서 운용할 수 있습니다[강영권/에디슨 모터스 대표 : 전기승용차, 전기SUV 등에도 접목해서 좋은 품질경쟁력 있고 디자인 좋고 가격합리적인 그런 차를 내놓겠다는 생각에서 인수를 검토하고 있습니다"
139,"취재진은 하루 앞서 김 씨의 퇴근길을 함께 했습니다김씨가 ‘감’으로 늘 이용하던 지하철역 대신 가까운 또 다른 역으로 퇴근해보기로 했습니다김씨가 신경을 바짝 세워 길을 건너던 중에도 차들은 대수롭지 않게 그의 앞을 지나쳐갔습니다이마저도 저마다 점자 설치 위치가 제각각이라 시각장애인은 점자가 어디 있는지 알지 못할 때가 대부분이라고 했습니다만원 지하철에 몸을 실은 김 씨는 다시 암담한 퇴근길을 걸어야 했습니다새로 뽑힌 시장은 장애인이 불편을 겪지 않는 이른바 ‘베리어프리’ 도시 건설을 약속했고, 그전 시장은 휠체어를 직접 타보며 장애인 보행권 개선을 약속했던 부산이지만 아직 그 꿈의 실현은 멀어 보였습니다■ 미흡한 장애인 대책강 사무처장은 “부산이 제2의 도시라고는 하지만 지자체의 재정능력이 많이 떨어지고 다른 대전이나 인천, 경기도 보다도 (장애인 관련 시설이) 훨씬 미흡한 상태”라고 지적했습니다장애인 단체는 반짝 관심이 아닌 지속적인 대책과 개선을 요구하고 있습니다"
140,"재보궐 선거 참패한 청와대 ""국민 질책 엄중히 받아들여""정 총리,"" 현행 거리두기 단계·5인 이상 모임금지, 3주간 유지""(서울=뉴스1) 이성철 기자 = ◇서울 오세훈·부산 박형준 압승…野, 정권교체 희망 품다오세훈 국민의힘 서울시장 후보(왼쪽)와 박형준 부산시장 후보가 8일 새벽과 7일 밤 각각 서울 여의도 당사와 부산진구 선거사무소에서 당선이 확실시 되자 두 손 들어 환호하고 있다7 재보궐선거 출구조사 결과가 오세훈 국민의힘 서울시장 후보의 당선 유력으로 발표 된 후 서울 여의도 더불어민주당 당사에 마련된 개표 상황실에 당직자들이 모두 떠나 침울한 분위기를 보이고 있다오대일 기자◇논란의 AZ백신, 화이자는?8일 오후 서울 송파구 예방접종센터에서 만 75세 이상 어르신들이 코로나19 화이자 백신 접종에 앞서 문진표를 작성하고 있다이동해 기자◇AZ 백신 접종 보류·연기…""내일 나오지 마세요""8일부터 시작하기로 했던 특수학교 교사, 보건교사 대상 아스트라제네카 백신 접종이 보류됐다오대일 기자◇비좁은 택배차량, 허리 굽힌 택배기사전국택배노동조합 관계자들이 8일 오전 서울 강동구 고덕동에 위치한 아파트 앞에서 최근 택배차량의 지상출입을 금지한 해당 아파트를 규탄하며 저상택배차량 택배 상하차를 시연하고 있다사진은 7일 LG전자가 입주해있는 서울 여의도 LG트윈타워 모습오대일 기자◇수도권 거리두기 2단계 현행유지 정세균 국무총리가 9일 오전 서울 종로구 정부서울청사에서 열린 코로나19 대응 중앙재난안전대책본부(중대본) 회의에 참석해 발언하고 있다SSG 랜더스 제공groot@news1"
141,"충전소 옆에서 직접 추출해 단가↓버스나 트럭 등 상용차용 수소 충전 인프라 구축을 위해 현대차(005380)등이 공동출자한 특수목적법인(SPC)인 코하이젠이 19일 본격 활동을 시작했다코하이젠은 이날 오후 경남 창원 경남테크노파크 본사에서 주주사 관계자 및 성윤모 산업통상자원부 장관, 김경수 경남도지사 등이 참석한 가운데 현판 제막식을 갖고 본격 출범을 알렸다수소 충전 인프라 구축을 위해 현대차 등이 공동출자한 특수목적법인(SPC)인 코하이젠이 19일 오후 경남 창원 경남테크노파크 본사에서 주주사 관계자 및 성윤모 산업통상자원부 장관, 김경수 경남도지사 등이 참석한 가운데 현판 제막식을 하고 있다지난해 10월 민관 합동 수소경제위원회에서 도심 상용차 수소충전소 구축을 위한 SPC 설립에 관한 양해각서(MOU) 체결식 때 참여한 현대차, 한국지역난방공사, SK에너지, GS칼텍스,에쓰오일, 현대오일뱅크, SK가스(018670), E1(017940)가 주주로 참여했다수소생산기지 개념도        이 때문에 산업부는 창원, 삼척, 평택, 부산, 대전, 춘천, 인천, 완주 등에 2019년부터 각각 국비 48억5000만원씩을 지원해 수소생산기지를 구축하는 사업을 진행했는데, 창원 기지는 그중 가장 먼저 준공됐다성윤모 장관은 이와 관련 ""2050 탄소중립 목표 달성을 위해 수소경제는 우리가 반드시 나아가야 할 길""이라면서 ""수소 활용 인프라를 확산하고, 수소 모빌리티의 지평을 넓혀가는 코하이젠과 현대로템 등 민간의 노력을 높이 평가하고 지역 내 수소경제 조기 활성화를 추진해가고 있는 경상남도 및 창원시에 사의를 표한다""고 말했다"
142,대법원은 휠체어를 탄 장애인들도 일반인과 마찬가지로 버스 정면 진행 방향을 바라보고 자리에 앉을 수 있도록 휠체어 전용 공간을 설치해야 한다고 판결했다부산일보DB휠체어를 탄 장애인도 일반인과 마찬가지로 버스 정면 진행 방향을 바라보고 자리에 앉을 수 있도록 일정 면적 이상의 휠체어 전용 공간을 설치해야 한다는 대법원 판결이 나왔다2심 재판부는 “교통사업자는 장애인이 일반인과 동등하게 이동 및 교통 수단을 이용해 안전하게 이동하는 데 필요한 정당한 편의를 제공할 의무가 있다”며 “B 사는 해당 버스에 휠체어 전용 공간을 확보할 의무가 있다”고 판단했다재판부는 “교통사업자인 B 사는 장애인을 위한 정당한 편의를 제공하기 위해 해당 버스에 교통약자용 좌석을 설치할 의무가 있다”며 “교통약자법 시행규칙이 정한 교통약자용 좌석 규모인 길이 1
143,"10대 중 4대 저상버스 도입하겠다던 정부, 예산은 부족'위안부' 2차 손배소 '각하'…이용수 할머니 ""ICJ로 가자""사이코패스 아니라는 김태현, 여죄 조사 마무리…내주 기소[이데일리 이소현 기자] 지난 20일은 장애인의 날이었습니다이데일리는 장애인의 날을 맞아 장애인 이동권에 대해 주목해 올해 처음 도입된 마을 저상버스가 유명무실한 점, 정부가 10대 중 4대를 저상버스 도입하겠다는 계획도 공염불에 그친 점에 주목했습니다심지어 마을 저상버스 리프트의 작동 여부를 하나하나 살펴보니 제대로 작동하지 않는 버스도 있었습니다국토교통부는 2019년 12월 ‘제3차 국가 교통약자 이동편의 증진계획’ 변경안을 통해 전체 시내버스 중 저상버스 비율을 42%로 조정했는데요이는 10년 전 내놓은 ‘제1차 국가 교통약자 이동편의 증진계획’ 저상버스 도입률(31이용수 할머니가 21일 오전 서울 서초구 서울중앙지방법원에서 열린 일본군 위안부 피해자와 유족들이 일본을 상대로 제기한 손해배상 청구 소송 선고기일을 마친 뒤 법원을 나서고 있다(사진=이영훈 기자)‘국가면제’가 가른 ‘위안부’ 손배소…2차 재판부 ‘각하’ 결정우리 법원이 일본군 위안부 피해 할머니들에 대한 일본 정부의 배상 책임을 물을 수 없다고 판단했습니다서울중앙지법 민사합의15부(민성철 부장판사)는 지난 21일 이용수 할머니 등 위안부 피해자와 유족 20명이 일본을 상대로 제기한 손해배상 청구 소송에서 각하 판결을 내렸습니다(사진=이영훈 기자)위안부 문제에 이어 원전 오염수 방류 결정에 대한 후폭풍도 거셌습니다경찰 “김태현, 사이코패스 아니다…반사회성 일부 특징 확인”지난달 서울 노원구 한 아파트에서 세 모녀를 살해한 ‘스토킹 살인’ 사건의 범인 김태현(25)이 ‘사이코패스(반사회적 인격 장애증)’가 아닌 것으로 확인됐습니다"
144,"이는 올해보다 3조2000억원 증가한 규모로, 주로 ▲공적임대 확대 ▲공공자가주택 도입 ▲청년 주거 지원 등에 관련 예산이 쓰일 예정이다■ 청년 15만2000명에 월세 20만원 한시 지원   주거 격차 완화 관련 예산을 세부적으로 보면 공적임대주택 관련 예산이 올해 19조6667억원에서 22조8666억원으로 증가한다이는 2015년 개별급여 전환 이후 최고 수준의 인상으로, 관련 예산은 올해 15조3000억원에서 내년 16조9000억원으로 예산이 늘어난다고용안전망 구축을 위한 예산은 올해 1조3000억원에서 내년 1조9000억원으로 늘어난다교육 격차 완화를 위한 예산은 올해 3조5000억원에서 내년 4조2000억원으로 늘어난다돌봄 관련 예산은 2조5000억원에서 2조8000억원으로 늘어난다문화 격차 완화 예산은 통합문화이용권·스포츠강좌이용권·청소년북토큰 등에 2000억원이 쓰일 계획이다농어민 상생 회복 및 활력 제고 예산은 올해 5조7000억원에서 내년 6조3000억원으로 늘어난다한편, 코로나19로 피해를 입은 소상공인의 재도약을 지원하기 위한 예산은 1조1000억원에서 3조9000억원으로 3배 이상 확대된다이 밖에 지역균형발전과 혁신을 지원하기 위한 예산은 올해 24조9000억원에서 내년 52조6000억원으로 대폭 증가한다"
145,"[경향신문] [인터뷰] 박재범 부산 남구청장· 4개 동 마을건강센터 구축· 질병 예방·건강 증진 온힘· 갈맷길 등 천혜의 자연환경· 지친 마음 ‘힐링 명소’ 되길부산시가 이르면 9월 서울 및 6대 광역시 중 가장 먼저 초고령사회에 진입할 것으로 확실시된다박재범 구청장은 “초고령사회에 완벽하게 대응할 순 없지만 부산지역에서는 가장 선도적으로 지역민에 대한 다양한 보건의료서비스를 제공하고 있다”고 말했다박재범 부산 남구청장은 “우암동, 용당동 복합청사에도 건강생활지원센터를 건립할 예정”이라며 “주민들이 보다 다양한 보건의료서비스를 누릴 수 있도록 지원을 아끼지 않겠다”고 밝혔다박재범 구청장은 코로나19 발생 초기단계부터 재난안전대책본부를 가동, 주민들의 감염병 예방을 위해 선제적으로 대응했다남구는 지난해 전국 지자체 중 최초로 부족한 마스크를 수입했고 양방향 워크스루 부스를 개발하기도 했다박재범 구청장은 “국내에 코로나19 환자가 처음 발생하고 국민 모두가 마스크를 구하지 못해 쩔쩔매는 모습을 보며 정말 안타까웠다”며 “공직자의 한 사람으로서 무거운 책임감을 느꼈고 어려운 결심을 하게 됐다”고 말했다박재범 구청장은 코로나19로 언택트문화가 늘고 있는 점을 감안해 공공배달앱 ‘어디go’를 직접 착안했다박재범 구청장은 “앞으로 남구 주민은 물론 부산시민 모두의 건강을 증진할 수 있는 계기가 될 것”이라고 말했다박재범 구청장은 “초고령화를 맞은 남구의 여건을 고려해 지자체 가운데 가장 선도적으로 다양한 보건의료서비스를 구축하고 있다”고 말했다박재범 구청장은 “광안대교 야간경관, 감성산책로를 즐길 수 있어 부산시민의 큰 사랑을 받고 있다”며 코로나19 장기화로 지친 시민들의 몸과 마음이 이를 통해 치유되기를 기대했다"
146,"KCGI, 9일 에디슨모터스-키스톤PE MOU체결에디슨모터스 기술력에 FI 자금력 ""가능성 있다""키스톤PE와 인수자금 절반 넘는 8,000억 원 조달강성부 KCGI 대표/사진=연합뉴스[서울경제] '강성부 펀드'로 유명한 KCGI가 에디슨모터스 손을 잡고 쌍용차 인수전에 참전한다KCGI는 9일 오전 서울 영등포구에 위치한 에디슨모터스 사옥에서 쌍용차 인수와 관련해 에디슨모터스, 키스톤PE와 업무협약(MOU)을 체결했다고 밝혔다에디슨모터스 컨소시엄에 FI로 참여한 KCGI와 키스톤PE는 인수 자금의 절반 가량을 조달할 예정이다"
147,"■ 균형발전 투자 확대, 지역거점 육성, 교통망 연결을 통한 경제활력 제고2022년 예산은 코로나19 장기화로 위축된 지역경제에 활력을 불어넣고 국가 균형발전과 메가시티를 지원하기 위해 국가균형발전 프로젝트와 지역 성장거점 육성, 주요 교통망을 확충 사업을 확대 편성했다공공임대주택 그린리모델링 예산을 3천645억원에서 4천806억원으로 늘리고 주택도시기금(그린리모델링 활성화) 예산은 110억원에서 111억원, 수소도시 예산은 올해와 같은 245억원을 책정했다디지털물류 예산은 올해와 같은 60억원을, 스마트물류센터 예산은 108억원에서 166억원으로 늘렸다드론산업 육성(3개 사업) 예산을 188억원에서 303억원으로 확대했다국토부는 주거급여와 양질의 공공임대주택 확대로 주거안전망을 강화하고 교통약자 이동 편의 제고와 자동차 사고 피해자 지원 등 포용사회 확산을 위한 예산을 확대 편성했다주거급여 예산은 1조 9천879억원에서 2조1천819억원으로 늘렸다저상버스·장애인콜택시 지원으로 교통약자 이동권을 보장하기 위한 사업을 727억원에서 1천91억원으로 늘려 편성했다■ 산업현장·일상생활 속 국토교통 안전 강화해체공사 안전 강화를 위한 건축안전 지원예산을 대폭 확대하고 중대재해처벌법 대비를 위한 산업현장 안전강화, 디지털 SOC 등 국토교통 안전분야 예산을 5조7천억원에서 6조원으로 증액 편성했다국토안전관리원 예산은 464억원에서 605억원으로 늘리고 감리원 배치 예산은 1천499억원에서 1천633억원으로 증액했다"
148,"밀양시, 최초로 전기 시내버스 도입밀양시, 적극 행정으로 중소기업 애로 사항 해결최근 경남 밀양의 귀농·귀촌종합지원센터를 통한 상담 문의가 큰 폭으로 증가하면서 귀농·귀촌인도 늘었다18일 밀양시에 따르면, 올해 상반기 귀농·귀촌종합지원센터를 통해 상담을 받은 도시민은 408명이다밀양시는 이처럼 많은 상담실적을 올리기 위해 차별화된 운영을 시행 중이다박일호 밀양시장은 ""배출가스가 없고 소음과 진동이 적은 전기(저상) 시내버스 도입으로 미세먼지 저감 등 대기환경을 개선하고, 시민들에게 쾌적하고 편리한 대중교통 서비스를 제공하도록 노력하겠다""고 말했다◇ 밀양시, 적극 행정으로 중소기업 애로 사항 해결경남 밀양시는 최근 부북면 소재 사포일반산업단지(이하 사포산단) 입주 기업들의 애로 사항을 해결했다18일 밀양시에 따르면, 사포산단 내 입주 기업은 산업용 건축물을 신축하기 위해 취득한 토지의 취득세를 75% 감면받는다"
149,"이는 올해 171대보다 67대 늘어난 수치로, 최근 정부가 발표한 ‘제4차 교통약자의 이동편의 증진계획’에 따른 것이다이 계획은 현재 30% 수준인 저상버스 도입률을 2026년 62%까지 획기적으로 개선한다는 정부 방침으로, 시는 교통약자의 이동편의 증진법 시행에 맞춰 저상버스 도입 폭을 크게 확대하기로 했다"
150,"부산시의회, 제309회 임시회 폐회…2022년도 행정사무감사계획서 승인부산교육청, 생태환경동아리 지도교사 대상 생태환경교육 실천단 워크숍 진행전기저상버스로 교체된 밀양시내버스 ⓒ밀양시부산시가 오는 2026년까지 1580대의 저상버스를 확보한다부산시는 교통약자는 물론 모든 시민이 일상생활 이동에 불편함이 없도록 저상버스를 지속적으로 확보해 나갈 계획이다이후 19명의 의원들이 5분 자유발언에 나서 부산시와 부산교육청의 다양한 현안에 대해 발언하고, 정책대안을 제시했다◇ 부산교육청, 생태환경동아리 지도교사 대상 생태환경교육 실천단 워크숍 진행부산교육청이 7일부터 부산과학체험관 등에서 5차례에 걸쳐 '2022학년도 생태환경교육 실천단 워크숍'을 진행한다"
151,"또 버스정류장의 보도 높이에 대한 기준이 다르게 규정돼 저상버스를 이용하는 교통약자들의 안정성과 편의성이 부족한 것으로 지적됐다감사원은 국토부 장관에세 저상버스가 노선별로 적정하게 배차돼 효율적으로 운영되도록 하고, 노선 내에서도 일반버스와 저상버스의 배차순서가 적절히 편성될 수 있도록 관리 방안을 마련하라고 통보했다8%(718개)의 연석 높이를 15㎝ 이하로 설치·관리하고 있어 저상버스 이용 시 안전성과 편의성 부족한 것으로 조사됐다하지만 국토부는 지자체의 특별교통수단 운전원 채용현황 등 운영계획을 검토하지 않고, 보급률만을 기준으로 보급계획을 수립한 것으로 조사됐다감사원은 ""국토부 장관에게 버스정류장의 보도 높이에 대한 종합적인 설치 기준을 마련하도록 통보했다""며 ""특별교통수단 보급계획 수립 시 지자체의 특별교통수단 운행상황 및 운전원 확보 등 구체적인 운영계획을 반영·평가하는 방안을 마련하도록 통보했다""고 밝혔다"
152,올해 171대를 도입한다는 목표에 따라 연말까지 98대를 추가로 도입해 852대까지 늘릴 계획이다
153,
154,"<앵커>높이가 4m에 달하는 2층 전기저상버스가 지방 대도시권에서는 처음으로 대전과 세종을 오가는 광역 BRT 노선에 투입됩니다기존 버스보다 서른 명 이상 많이 탈 수 있어서 출퇴근 시간 혼잡도가 크게 줄어들고, 교통약자들도 편하게 BRT를 이용할 수 있을 전망입니다"
155,국토교통부 대도시권광역교통위원회는 다음 달 14일부터 B1 노선에 2층 전기버스 두 대를 투입한다고 24일 밝혔다
156,"수원시, '물순환 도시' 본보기로 벤치마킹 발길 이어져제4기 수원시 청년정책조정위원회' 출범지난 10월5일 수원특례시 비전선포식에서 이재준 시장이 지속가능한 미래도시에 대해 설명하고 있다민선8기 수원시는 지속 가능한 미래를 위해 나아가며 도시환경 전반을 개선하는 공약사업을 추진해 도시의 더 큰 성장을 향해 나아간다는 계획이다특히 내년부터 권선구 고색동과 탑동 일원에서 본격 추진될 '탄소중립 그린도시 조성사업'은 기후변화에 대응하는 수원특례시만의 방향을 제시할 것으로 기대된다빗물을 활용하는 저류조와 노면분사시설, 비점오염저감시설 등 물순환 기법 적용, 확대해 물순환 시스템도 강화한다수원 일월수목원과 내년 개원을 앞두고 있는 2곳의 수목원을 수원시 대표 식물문화 명소로 육성할 계획이다둘째, 수원특례시는 선제적 재난안전 대응체계를 구축해 시민의 생활안전을 확보하는 스마트 도시를 구축한다통학차량 대기공간 등 편의시설을 만들어 안전을 확보하는 방법으로, 공동주택은 물론 도시재생사업지와 공원 등에도 설치해 생활안전을 확보하는 거점 역할을 하도록 할 계획이다또 치안, 안전, 재해 등의 여러 분야에서 스마트 시스템을 고도화하고, 스마트도시 국제 인증과 국내 인증을 통해 스마트도시로서의 우수성을 입증할 계획이다이재준 수원특례시장은 ""도시계획전문가로서 도시 구조를 더 살기 좋게 바꾸고 후손이 살아갈 친환경 도시를 설계하겠다""며 ""대한민국 도시 혁신의 표준을 넘어 글로벌 스탠더드를 만들어 나갈 것""이라고 포부를 밝혔다ⓒ수원시 제공◇수원시, '물순환 도시' 본보기로 벤치마킹 발길 이어져경기 수원시가 빗물 재활용 시스템을 구축하며 '물순환 도시'를 조성중인 가운데 이를 벤치마킹하는 지자체·지방의회의 발길이 이어지고 있다고 24일 밝혔다수원시는 지난 2009년 '수원시 물순환 관리에 관한 조례'를 제정해 '레인시티 수원'(물순환 체계 구축 사업)의 초석을 마련했다빗물을 모아두는 시설인 '빗물 저금통'은 89개소에 설치돼 있으며, 모인 빗물은 조경·청소·생활 용수 등에 활용할 수 있다시 관계자는 ""민선8기 약속사업 중 하나인 건강한 물 순환도시를 만들기 위해 지속적으로 노력하겠다""며 ""물순환 비율을 높이기 위한 시설을 설치하고, 체계적으로 관리해 최적화된 물순환 구조를 만들겠다""고 했다수원컨벤션센터에서 10월 24일 ‘제4기 수원시 청년정책조정위원회 위촉식 및 워크숍’이 열렸다지난 24일 수원컨벤션센터에서 '제4기 수원시 청년정책조정위원회 위촉식 및 워크숍'이 열렸으며, 26명에게 위촉장이 수여됐다위촉식을 마친 후 수원시 청년정책조정위원회는 위원 간 소통·협력을 강화하기 위한 워크숍을 갖고, 위원회 활동 방향과 청년정책 활성화 방안 등에 대해 의견을 나눴다"
157,9일 시에 따르면 지난 9월 28일 정부가 발표한 ‘제4차 교통약자의 이동편의 증진계획’에 따라 시는 2023년 저상버스를 2022년 171대보다 67대 늘어난 238대를 도입하기로 했다
