,기사요약
시드니는 부산과 비슷하게 산과 언덕이 많은 지형인데 휠체어로 접근이 가능하게 도시를 디자인해놨다
부족한 부분은 사람이 나서서 돕고 메운다
반면 한국을 방문하는 휠체어 외국인들은 이동이 불편해 여행 오기가 꺼려진다고 한다
”-지하철 출퇴근 시위의 주요 요구사항 중 하나는 ‘특별교통수단’, 그러니까 장애인 콜택시 운영을 개선하라는 것이다
“‘장콜’은 지방자치단체가 예산을 보조하는 형태다
인천·서울·하남 등이 다 따로 별도의 명칭으로 운영되고, 운행 가능한 범위도 제각각이다
그래서 기본적으로는 택시에서 하차해 해당 지자체에 다시 신청하는 방식으로 환승해야 한다
그나마 이용하려면 1~2시간 기다리는 게 기본이다
실제 탑승자 기준으로만 작성되는 통계에는 대기시간이 1시간 미만으로 나오는데, 탑승을 포기한 경우는 포함되지 않기 때문이다
장애인도 학교, 병원 갈 때 택시를 탈 수 있어야 하는데 이런 상황에서는 다른 이들과 만날 약속을 하고 일정 잡는 게 매우 힘들다
”2020년 서울 광화문 세종문화회관에서 홍윤희 협동조합 무의 이사장(왼쪽에서 두번째)을 비롯한 학생 및 학부모들이 휠체어 이용자를 위해 무의가 만든 궁 소풍지도인 ‘궁 어디까지 가봤니’를 점검하려고 모였다
협동조합 무의 제공- 국토교통부가 2018년 이 같은 문제를 개선하겠다고 표준조례를 만들었다는데 별 효과가 없나
“비용을 줄여주는 것도 복지지만, 수단이나 공급량을 늘리는 것도 중요한 복지라고 본다
후면이 개방된 뉴욕의 일반 옐로캡들이 그런 경우다
휠체어가 탑승하지 않고 운행할 때에는 화물을 넉넉하게 실을 수 있다
하지만 한국은 콜택시도 휠체어가 못 들어가는 차종이 적지 않다
장애인을 소비자로 보지 않고 시혜의 대상으로만 봐서 놓치고 있는 시장이라고 생각한다
돈을 더 내고 택시를 타고 싶어도 그럴 택시가 없다
”전문가들은 이 같은 문제를 해결하려면 중앙정부가 운영기준을 통일해 배리어프리 플랫폼을 구축하고 적정 차량대수를 산정해 예산을 투입해야 한다고 말한다
- 대중교통을 이동하려면 가능한 동선과 이동수단을 물색하는 데 시간이 많이 걸릴 듯하다
“그래서 비장애인의 하루는 24시간이지만, 장애인의 하루는 16시간이라고 말한다
딸이 K팝을 좋아하는데 공연에 가려면 여러 번 검색과 확인을 해야 한다
장애인용 휠체어석이 있는 공연장이더라도 기획사 결정에 따라 장애인석을 판매하지 않을 수도 있더라
팬미팅 하는 카페도, 딸과 함께 가는 식당도 휠체어가 들어갈 수 있는지부터 먼저 확인해야 한다
얼마 전 부산에서 관광열차를 탄 적 있는데, 수동경사로가 대부분의 전동휠체어 바퀴와 맞지 않는 형태였다
하드웨어는 조금씩 개선되고 있는 것 같지만 여전히 소프트웨어 측면에서는 부족하지 않나 싶다
”홍 이사장은 “장애가 누구에게나 찾아올 수 있는 예기치 못한 불행일 수는 있지만 그 불행이 약간 불편한 수준에서 끝나야지, 차별로 이어져서는 안 된다”고 말했다
안경을 쓰면 시력 나쁜 사람도 불편함 없이 지낼 수 있는 것처럼, 적정한 인프라가 갖춰진다면 장애는 무의미해진다
주요 대선 후보들은 장애인 이동권을 위해 집권 시 중앙정부에서 예산을 챙기겠다는 입장을 밝히고 있다
이제는 달라져야 할 때다
딸(17)이 2006년 척추종양을 갖고 태어나 암투병 후유증으로 휠체어를 타게 되자 장애인 이동권이 보장되는 세상을 만들기 위해 2015년 협동조합 ‘무의’를 설립하고 국내 최초인 장애인을 위한 지하철 환승지도 제작을 주도했다
장애가 더 이상 장벽이 되지 않길 바라며 비장애인들과 함께 휠체어 이용 장애인이 문화시설·여행을 체험할 수 있는 콘텐츠를 제작하고, 휠체어로 접근 가능한 건물 데이터를 수집하고 있다
저상버스, 도입은 ‘느릿느릿’ 지역편차는 ‘들쭉날쭉’버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다
사진은 버스를 타는데 어려움을 겪고 있는 휠체어 이용자
경향신문 자료사진버스는 지하철과 더불어 보편적인 대중교통수단으로 꼽힌다
하지만 휠체어 이용자는 타기가 쉽지 않다
하지만 휠체어 이용자는 타기가 쉽지 않다
저상버스가 많지 않아서다
저상버스가 많지 않아서다
홍윤희 협동조합 무의 이사장은 “선진국의 경우 런던, 도쿄를 비롯한 대부분 도시의 버스는 교통약자도 편하게 이용할 수 있는 저상버스 중심으로 운영되는데 한국은 지금까지 그러지 못한 게 사실”이라고 말했다
저상버스는 지면으로부터 높이가 34㎝를 넘지 않는 차량 바닥 면적이 전체의 35% 이상을 충족하고, 휠체어 승강설비가 있고, 교통약자용 좌석을 갖춘 버스를 이른다
지난해 말까지 전국 시내버스의 42%를 저상버스로 보급한다는 게 정부 계획이었으나 2020년 기준 달성치는 28
그나마 대부분 파란색 간선버스에 집중돼 있다
초록색 지선버스(마을버스)는 여전히 차고가 높은 버스가 대부분이다
2020년 기준 보급 달성치 28%뿐도입 의무화 법 개정안 통과 불구예산·적용 대상 등 갈 길은 멀어계단이 가파른 이런 버스는 건강한 성인도 이용하기가 편치 않다
저상버스 보급률이 낮은 이유는 복합적이라고 국가인권위원회는 ‘장애인 이동권 강화를 위한 개별적 이동수단에 대한 실태조사’(2019년)에서 분석한 바 있다
저상버스는 일반버스보다 7000만원 이상 비싼데 태울 수 있는 승객은 기존 버스보다 적고, 운영이나 관리도 번거로워서 운수회사들이 도입을 꺼린다는 것이다
지난해 12월 국회에서는 차령이 만료된 낡은 기존 버스를 폐차할 경우 저상버스로 새 차를 들이도록 의무화하는 교통약자법 개정안이 통과됐다
천준호 더불어민주당 의원안과 심상정 정의당 의원안을 합친 것이다
그럼에도 관련 예산 확보를 비롯해 한계가 여전하다고 장애인들은 말한다
특히 시·도 경계를 넘으며 철도로 닿지 않는 지역을 연결하는 1만여대의 고속·시외버스는 이 법의 의무화 대상에서 빠졌다
먼 거리를 적은 비용으로 여러 곳 갈 수 있는 버스들이지만 휠체어 이용자가 탈 수 있는 것은 거의 전무하다
서울~경기를 오가는 광역버스를 제외하고는 다른 원거리 지역으로 이동할 방법이 마땅치 않은 것이다
정부가 2019년 서울~부산, 서울~강릉, 서울~전주, 서울~당진 4개 노선에서 휠체어 탑승 가능 버스를 시범운행했으나 실적이 부진했다
KTX와 노선이 겹치는 데다 3일 전에 예매를 해야 하는 등 이용이 불편했기 때문이다
기존 KTX로 닿을 수 없는 지역을 연결해주는 버스 운행이 이뤄져야 한다는 지적이 나온다
휠체어 이용자를 위한 고속버스 디자인도 과제다
독일 등 해외 사례를 보면 저상버스가 고속도로를 달리기도 한다
일반 버스에 휠체어 탑승 리프트를 장착하도록 개조하는 방법도 있다
국토교통부는 2019년 산하 연구원을 통해 탑승 리프트를 장착한 버스 디자인 및 교통사고 시 휠체어 탑승자의 제동 안전성 등을 다룬 연구보고서를 낸 바 있다
"

89,"전국장애인차별철폐연대 관계자들이 지난달 3일 서울 지하철 5호선 광화문역에서 '기획재정부 장애인권리예산 반영 촉구에 대한 입장발표 기자회견'을 하고 있다
/연합뉴스[서울경제] 출퇴근 시간대 서울 지하철에서 이뤄지는 장애인 단체의 이동권 보장 촉구 시위가 장기화하며 시민들의 불만이 가중되고 있다
수년째 답보 중인 장애인 이동권의 현실을 알리고 정부에 확실한 예산 반영을 요구하려는 목표지만, 정부가 미온적인 입장을 보이며 그 부담이 출퇴근길 시민들에게 전가되는 양상이다
현장을 관리하는 서울교통공사의 우려도 깊어지고 있다
◆저상버스 도입률 매번 목표치 미달…전장연 지하철 시위 장기화13일 서울교통공사에 따르면 전국장애인차별철폐연대(전장연)은 지난 11일 오전과 오후 4호선 충무로역 등에서 승하차 시위를 진행했다
지난 7~9일에도 시위가 펼쳐진 것을 감안하면 일주일 중 4일이나 시위를 이어간 것이다
전장연의 시위는 지난해 1월부터 1년간 지속돼 오고 있다
전장연이 '출퇴근 지하철 시위'라는 다소 극단적인 방식으로 시위를 진행하는 배경에는 쉽게 개선되지 않고 있는 장애인 이동권의 현실이 있다
정부는 장애인들이 지하철 리프트 등을 타다가 사망하는 일이 잇따르면서 2007년부터 '교통약자 이동편의 증진 5개년 계획'을 5년마다 수립해 장애인 이동권 증진을 도모하고 있다
하지만 계획과 달리 실제 이행은 더디기만 하다
국토교통부는 지난 2017년 발표한 3차 교통약자 이동편의 증진계획에서 2021년까지 전국 시내버스의 저상버스 비율을 41
1%로 맞추겠다고 했지만, 2020년 7월 기준 실제 도입률은 28
지역별 저상버스 도입률도 서울 56
3차 계획 이전에 나온 1·2차 계획에서도 저상버스 도입 목표는 지켜진 적이 없었다
저상버스는 지하철이 없는 지역일수록 더욱 중요한 장애인 교통수단이다
전국장애인차별철폐연대 관계자들이 지난달 3일 서울 지하철 5호선 광화문역에서 열린 '기획재정부 장애인권리예산 반영 촉구에 대한 입장발표 기자회견'을 마친뒤 열차에 탑승해 장애인 이동권 보장을 촉구하는 피케팅을 하고 있다
/연합뉴스◆지자체마다 이동권 예산 천차만별…장애인 단체, '국비 확대' 요구장애인 교통수단이 제대로 확충되지 않고 있는 것은 각 지자체가 편성하는 장애인 이동권 예산 규모가 재정자립도에 따라 천차만별이기 때문이다
더불어민주당 계열의 싱크탱크인 더미래연구소가 지난해 5월 발표한 보고서에 따르면, 서울시의 2021년 장애인 이동권 관련 예산은 1298억원으로 전국 지자체의 장애인 이동권 예산 가운데 무려 37
반면 2020년 7월 기준 전국에서 저상버스 비중이 가장 낮았던 충남은 장애인 이동권 예산이 33억원(전국 지자체의 장애인 이동권 예산 중 1%)이었다
전장연 등 장애인 단체들이 이번 시위에서 기획재정부에 보다 확실한 장애인 권리예산 반영을 요구하는 것도 이 때문이다
구체적으로 이들은 교통약자법의 시행령을 기재부가 개정해 장애인 특별교통수단 운영비 보조 비율을 국비 70%, 지방비 30%로 정해야 한다고 주장하고 있다
장애인 이동권 예산이 각 지자체의 재정자립도에 따라 크게 달라지는 만큼, 중앙정부의 지원이 더 강화돼야 목표에 맞는 개선이 이뤄질 수 있다는 의미다
◆""시위 이해하지만 출근길 직장인 울고픈 심정""…서울교통公 우려도 ↑하지만 기재부가 관련 부처와 협의하라는 입장을 고수하고 있는 가운데, 출퇴근 시위가 장기화되며 시민들의 피로감과 불만도 쌓이고 있는 모습이다
최근 전장연의 출퇴근 시위로 여러 차례 회사에 지각했다는 직장인 박 모씨는 ""출근길에 시위를 해야 화제가 되기 때문에 그 시간대에 하는 것은 이해한다""면서도 ""경기도에서 서울로 출근해서 택시같은 대체교통수단을 타기도 어려운 나 같은 사람은 아침마다 울고 싶은 심정""이라고 말했다
서울교통공사 관계자는 ""지하철보안관과 경찰관이 안전 관리를 하고 있지만 최근 승객들의 항의가 심해지면서 자칫 시위를 하는 분들과 시민의 충돌이 발생할까봐 많이 우려스럽다""고 전했다
"

90,"장애인단체 출근길 시위 두 달째…""서버 다운에 폭언·협박·모욕 급증""전장연 ""이동하고 싶고 교육받고 싶다 외침에 혐오 아닌 응원의 말 보태 달라""서울교통공사 직원, 블라인드에 ""시민들이 장애인 단체 밀어내자"" 글 올려 빈축전문가 ""코로나19 스트레스로 양보·배려심 부족해져…장애인 이해도 교육 개선해야""전국장애인차별철폐연대가 지난해 12월 지하철 4호선 혜화역에서 장애인 이동권 보장을 촉구하며 시위를 벌이고 있다
ⓒ데일리안[데일리안 = 김효숙 기자] 이동권 보장을 촉구하는 장애인 단체들의 지하철 출근길 시위가 두 달째 계속되면서 불편함과 피로감을 호소하는 일부 시민들의 비난 강도도 거세지고 있다
폭언과 협박 등 장애인들을 향한 온·오프라인 공격 수위가 높아지는 가운데, 전문가들은 코로나19 장기화 등 시민들의 누적된 외부 스트레스가 근본적인 원인이라고 지적하고, 장애인에 대한 이해도와 공감도 교육을 개선해야한다고 촉구했다
전국장애인차별철폐연합(전장연)은 지난 15일 페이스북에 ""집중 공격으로 전장연 홈페이지 서버가 다운되고, 구글드라이브도 파일이 삭제됐다""며 ""혜화역 승강장 선전물을 누군가에게 뜯겨나갔고 선전전을 열심히 하고 있는 장애인 활동가는 길에서 모르는 사람에게 폭언과 협박을 당했다""고 밝혔다
이어 ""기자회견을 알리는 SNS에는 모욕적 댓글이 가득 차있고 전장연에 불을 지르겠다는 협박도 있었다""며 ""이동하고 싶고, 교육받고 싶고, 노동하고 싶다는 외침에 혐오가 아닌 응원의 말을 보태 달라""고 호소했다
전장연은 지난해 12월 3일부터 장애인 이동권, 교육권 보장을 위한 예산확보를 요구하며 지하철 곳곳에서 출근길 시위를 벌이고 있다
이들은 ▲장애인 특별교통수단·장애인 평생교육시설 운영비에 대한 국비 책임 및 보조금법 시행령 개정 ▲장애인 탈시설 예산 증액 등을 요구하고 있으며, 17일도 충무로역에서 혜화역으로 이동하는 17번째 시위를 벌였다
2월 기준 청와대 국민청원 게시판에 장애인 단체 시위를 처벌해달라고 올라온 청원은 모두 3개다
'장애인단체의 지하철 기습시위 엄하게 형사처벌 부탁드린다', '사회적 피해를 유발하는 4호선 장애인 시위에 대한 처벌 촉구', '전장연 지하철시위 조치 부탁드린다' 등 제목의 작성자들은 ""누군가는 중요한 회의에 늦고, 힘들게 합격한 최종면접에 늦고, 학교에 지각하는 등 많은 문제가 발생하고 있다"", ""지하철이 최소 15분에서 2시간까지 지연된다"" 등의 불만을 토로했다
지난 15일 전장연이 페이스북에 올린 사이버 공격 사진 ⓒ전장연 페이스북특히 최근 서울교통공사의 한 직원은 직장인 익명커뮤니티 '블라인드'에 '시민들이 장애인 단체를 밀어내자'는 글을 올려 여론의 뭇매를 맞고 빈축을 샀다
작성자는 '출근길 장애인 시위 해결 방법'이라는 제목의 글에서 ""경찰과 직원이 아닌 시민 분들이 그들을 밀어서 내보내고 아니면 승강장까지 못들어오도록 엘리베이터를 점거하면 된다""고 적었다
이에 대해 서울교통공사 측은 공사 측의 공식 의견이 아니라고 해명하면서도 시위 현장에서 시민과 전장연 간 갈등이 증가하고 있다고 우려했다
공사 관계자는 ""시위 초반에는 시민들이 장애인들을 이해하다가 열차 지연이 많이 생기니 현장에서 격앙된 반응과 갈등이 늘고 있다
이동이 급한 시민은 심지어 울기까지 한다"" 며 ""시위 관련 민원이 총 2180건이 들어왔다""고 전했다
이어 ""철도안전법상 지하철은 시위가 안 되는 장소라 불법시위라고 규정했지만 사법권을 가지고 있지도 않고, 시위 측 입장도 고려해 강경 대응은 하지 못하는 상황""이라고 덧붙였다
공사는 지난달 박경석 전장연 대표 등 시위 관계자 4명을 상대로 3000만원 손해배상 청구소송을 제기한 상태다
전문가들은 코로나19 장기화 등 누적된 스트레스로 양보와 배려심 등이 줄면서 장애인의 차별, 혐오가 더욱 심해지고 있다고 우려했다
임명호 단국대 심리학과 교수는 ""시민들도 코로나19라는 재난 상황에 오래 시달리고, 경제 상황도 회복될 기미가 보이지 않으니 양보심, 배려심이 약해졌다""며 ""예전 같았으면 사회적 약자 목소리를 더 신경쓸 수 있었지만 지금은 시위로 인한 피해조차 억울하고 서운한 감정을 느끼는 상황""이라고 진단했다
심석순 부산장신대학교 교수는 ""장애인들이 수십 년동안 겪은 불편함에 대한 얘기를 들어주지 않아 출근길 시위까지 오게된 상황인데, 불편하다고 해서 장애인들을 역으로 공격하는 상황은 아직 우리 사회가 장애인에 대한 이해도와 공감능력이 낮다고 볼 수 있다""며 ""정치인들이 이들의 얘기를 적극 귀담아 듣고 정책을 통해 이들의 권리를 실현하는 게 우선이고, 장애인 단체도 과한 불편감을 유발하는 행동은 조금씩 자제할 필요가 있다""고 당부했다
출근길에서 자주 이들을 마주친다는 한 시민은 ""당연히 불편하고 짜증도 나지만 저 분들에게는 생존이 걸린 절실한 문제이기 때문에 조금만 더 인내심을 가질 필요가 있다""고 강조했다
"

91,"[동행취재기] 인권연대 숨이 주관한 휠체어로 '저상버스 쏘댕기기'        ▲  인권연대 숨에서 제작한 저상버스 타고 쏘댕기기 포스터            ⓒ 인권연대 숨  두 다리 대신 동그란 바퀴, 앞을 보는 시야 대신 노란 조끼를 입은 안내견
다름은 틀림이 아니라는 걸 다른 사람보다 빨리 깨우친 이들에게 세상은 여전히 차갑다
2020년 기준 국내 등록된 장애인의 수는 약 263만 명에 달한다
장애인 이동권 투쟁의 역사는 21년이 됐으나, 이들의 이동권은 여전히 보장되지 않고 있다
'착한 장애인'만을 원하는 사회가 장애인들의 입을 막고 있다
그런데도 이런 어려움 속에서 느리지만 선명한 보폭으로 세상을 향해 나아가는 사람들이 있다
청주시 장애인 이동권 향상을 위해 '저상버스 타고 쏘댕기기' 프로그램을 진행 중인 인권연대 숨 활동가들이다
지난 15일 인권연대 숨이 주관하고 기자가 직접 동행한 휠체어로 '저상버스 쏘댕기기', 그 현장을 기록해봤다
저상버스로 세상을 움직이다'쏘댕기다'
그래서 인권연대 숨의 프로그램 '저상버스 타고 쏘댕기기'는 말 그대로 휠체어 이용자인 인권연대 숨의 이구원 활동가가 저상버스를 타고 청주 도심을 탐방하는 프로그램으로, 지난 2020년 11월에 시작해 지금까지 꾸준히 이어지고 있다
지난해에는 휠체어를 타고 저상버스를 이용해 국립현대미술관 등 청주의 문화적 공간을 방문하고 탑동에서부터 청주대까지 이어지는 이면도로를 현장 답사했다
올해 루트는 청주 시외버스터미널에서 시작해 오송역으로 향하는 것이었다
청주 시외버스터미널에서는 ▲ 장애인 전용 창구의 실효성 ▲ 편의시설의 문턱 ▲ 휠체어 이용 장애인이 탑승 가능한 시외버스의 유무 등을 점검하고자 했다
가장 먼저 문의를 하기 위해 찾아간 장애인 전용 창구에는 직원이 대기하지 않는 대신 직원 호출용 벨이 있었다
호출을 통해 나온 직원에게 청주 내 시외 저상버스는 몇 대가 운영 중이냐고 물으니 0대라는 답이 돌아왔다
청주에서 운행하고 있는 시외버스 400여 대의 중 휠체어 이용 장애인이 혼자 탑승할 수 있는 시외버스는 단 한 대도 없었다
터미널 바로 앞에 있는 시내버스 정류장부터 매표기까지 점자블럭이 깔려 있었고, 카페와 같은 편의시설은 문턱 없이 낮은 경사처럼 돼 있어 휠체어의 진입이 수월했다
2층까지 올라갈 수 있는 엘리베이터도 정상운행 중이었다
다만 휠체어 높이에 맞는 매표기가 없어 매표기 화면이 휠체어 이용 장애인의 시야에 온전히 들어오지 않았다
또 코로나19로 인한 폐쇄 영향으로 하차장에서 시내버스 정류장으로 가는 내리막길이 천막으로 가려져 휠체어 보행이 불가능한 곳도 있었다
이와 같은 몇몇 요소만 제외한다면 청주 시외버스터미널의 설비는 장애인에게 나름 친화적이었다
그러나 장애인이 이용할 수 있는 시외버스는 단 한 대도 존재하지 않았기에 쏘댕기기에 동행한 기자로서는 '그저 허울만 좋은 것이 아닌가' 하는 생각이 들었다
▲  정류소 블럭의 높이와 저상버스 리프트 높이가 맞지 않아 리프트가 완전히 내려오지 않았다
그 탓에 휠체어가 혼자 올라갈 수 없는 환경이 조성됐다
ⓒ 배시혜  시외버스터미널에서 오송역으로 이동하는 길에 탑승한 저상버스에도 장애인 이동권의 실태가 드러났다
첫째로, 시내버스 정류장 버스정보안내기의 화면이 휠체어 높이에 거의 맞지 않았다
화면의 일부는 보였던 매표기와 달리 높이에 역광까지 더해지자 휠체어 이용 장애인의 시점에서는 화면이 아예 보이지 않았다
도로와 정류장의 거리가 멀지 않은 구조적 특성상 휠체어가 서 있을 공간도 마땅치 않았다
두 번째는 저상버스의 리프트 문제이다
휠체어 이용자가 저상버스에 탑승하기 위해서는 버스 정류장이 있는 인도에 버스가 바짝 붙어 서야 하므로, 동행하는 이 혹은 휠체어 이용 당사자가 버스 기사에게 직접 수신호를 보내야 한다
그런데 이 수신호란 것이 특정 행동으로 규정된 것이 아니기에, 당사자가 아무리 손을 흔들어도 버스 기사가 알아보지 못하면 소용없다
그 탓에 이날 동행한 이재헌 활동지원사가 미리 손을 흔들어 수신호를 보냈음에도 버스 기사는 ""왜 신호를 보내지 않았느냐""며 불평했다
버스 리프트 역시 인도의 높이 탓에 제대로 내려오지 않아 이구원 활동가는 이재헌 활동지원사의 도움으로 버스에 겨우 탑승할 수 있었다
이날 우리가 탄 버스는 747번 버스로, 오송역으로 향하는 몇 안 되는 저상버스 중 하나다
최근 오송역으로 향하는 또 다른 버스인 502번 노선에도 저상버스가 도입됐지만, 그 수가 절대적으로 부족하다
이처럼 저상버스 대수 자체가 적다 보니 출퇴근과 등하교 시간대의 탑승은 더더욱 어려운 상황이다
운 좋게 저상버스를 맞이한다 해도 그게 끝이 아니다
계절에 따라, 정비 상황에 따라 고장 가능성이 잦아 불안한 저상버스 내 자동 리프트도 문제다
이용하려는 버스가 저상이라고 해도, 리프트가 고장 난 상태라면 말짱 꽝이라는 것이다
물론 정상적인 리프트 상태의 저상버스를 탑승할 때도 리프트를 인도에 붙이는 데에 드는 시간 탓에 버스 탑승객들로부터 받는 눈총은 피할 수 없다
이런 따가운 시선은 장애인들이 대중교통을 이용하는 데에 큰 걸림돌이 된다
한편, 이런저런 어려움 끝에 겨우 탑승한 747번 버스로 30분여를 달렸을까, 드디어 오송역에 도착했다
오송역은 이구원 활동가와 같은 휠체어 이용 장애인들이 다른 지역 이동을 위해 평소에도 자주 이용하는 곳이다
활동지원사 없이는 탑승이 어려운 저상버스와 달리 기차는 플랫폼마다 기차 탑승 리프트가 있어 혼자서도 이용할 수 있다
더하여 장애인 콜택시의 광역이동이 불가능한 청주시 휠체어 이용 장애인들에게는 거의 유일한 광역이동 수단이기도 하다
그러나 이곳마저도 장애인들에게 '무해'한 공간은 아니었다
매표소 옆에 있는 무인발매기는 시각장애인을 위한 음성안내 지원이 없고, 발매기 위 점자는 점자 해독이 불가능할 만큼 무뎌져 있었다
역무원에게 오송역에서 음성 방면으로 가는 전동휠체어 탑승 가능 열차가 몇 대인지 묻자, 거의 매 대 존재할 거라는 답이 돌아왔지만 실제로 무인발매기를 통해 확인해 보니 한 차 건너 한 차 수준으로 배차돼 있어서 시간 내에 도착하지 못하면 다시 몇 시간을 기다려야 했다
안정감 등을 이유로 수동 휠체어보다 전동휠체어를 선호하는 장애인을 고려하지 않은 배차 간격이었다
휠체어를 올리기 위한 리프트는 KTX, SRT, 새마을호, 무궁화호가 정차하는 모든 플랫폼에 존재했다
다만 해당 리프트를 이용하려면 교통약자창구를 통해 15분 전에 이용을 신청해야 한다
그렇게 신청해도 소통이 원활하게 이뤄지지 못하면 이 역시 곧 지연으로 이어졌다
오송역의 설비는 비장애인에게만 '무해'했다
▲  무궁화호와 새마을호 승하차 플랫폼에 존재한 휠체어 리프트 사진이다
함부로 사용할 수 없게 자물쇠로 잠구어져 있다
ⓒ 배시혜  오송역에서의 일정을 마지막으로 프로그램 종료 후 진행한 인터뷰에서 이구원 활동가는 ""지금까지 갔던 쏘댕기기 장소 중 이번이 가장 어려웠다
이전까지는 좋은 부분을 많이 말했는데, 이번에는 실질적으로 탑승이 불가능한 시외버스 문제를 말하니 어쩔 수 없는 일인 것 같다""라는 소감을 전했다
이어 그는 ""저상버스는 단순히 장애인'만'을 위한 편의가 아니라, 모두가 함께 살아가기 위한 세상으로 나아가기 위해 충분히 논의될 수 있는 하나의 권리다""라며 저상버스 도입의 중요성을 강조했다
발전과 비발전, 그 경계에서쏘댕기기 프로그램 현장에서 알 수 있었듯, 청주시 장애인 이동권 상황은 그리 좋지 않았다
광역이동 측면에서 더욱 그랬다
자차를 제외하면 다른 지역으로 이동할 수 있는 교통수단이 기차밖에 없는데, 그마저도 탑승 환경이 녹록하지 않았다
청주시 장애인들은 이전부터 꾸준히 장애인 콜택시 광역이동 승인을 요구해왔지만, 지금도 해결되지 못한 난제로 남아 있다
시외버스는 저상버스 아예 없기에 활동지원사의 도움 없이는 탑승 자체가 불가능하다
휠체어 이용 장애인이 시외버스를 탑승하려면 기본적으로 활동지원사같은 동행인이 휠체어와 장애인을 함께 들어올려야 한다
근로복지공단 재활공학연구소의 2012년 '초경량 전동휠체어 시험 및 평가 보고서'에 따르면 일반적으로 전동휠체어의 무게는 50~100kg이다
수동 휠체어는 무게가 가볍기에 이동 중 장애인이 휠체어와 함께 넘어질 우려가 있다
더구나 두 손을 모두 사용할 수 없는 장애인은 이동 자체가 불가능하다
이런 이유로 전동휠체어를 선호하는 장애인이 늘어났고, 이는 시외버스를 '타기 어렵다'에서 '탑승 불가'로 만들었다
이런 상황은 청주에만 한정된 게 아니다
지난 2019년 10월부터 전동휠체어 탑승 설비를 장착한 고속버스 10대가 시범운행을 시작했으나 탑승 가능한 휠체어가 한정돼 있고 ▲서울↔부산 ▲서울↔강릉 ▲서울↔전주 ▲서울↔당진 등 노선 역시 고르지 못했다
현재는 이 중 3대가 운행을 중단해 전국에서 전동휠체어 탑승 설비를 갖춘 시외버스는 단 7대에 불과하다
이에 대해 이구원 활동가는 ""지자체나 국가에서 시외저상버스 문제를 회사로 전가하고 있다
문제는 이것조차 대부분 권고 수준에 그친다
그래서 현재까지도 해결되지 않았다""라고 지적했다
광역이동 이외에도 문제는 또 있다
저상버스 내 자동 리프트의 잦은 고장 자체도 문제지만, 많은 버스 기사가 휠체어 이용자가 탑승할 수 있게 리프트가 인도에 완전히 내려왔는지 확인하지 않는다
버스 정류장에서 휠체어 이용자가 대기할 만한 공간이 여의치 않은 것도 문제다
그리고 이 같은 환경적 요소들을 떠나, 저상버스를 이용하고자 하는 휠체어 이용자를 뚫어져라 쳐다보는 사람들의 '시선'도 장애인들을 힘들게 한다
장애인 이동권 관련 여건이 잘 갖춰진 독일은 지난 2009년을 기점으로 수도 베를린에서 운행하는 모든 시내버스를 저상버스로 바꿨다
또한, 저상버스의 리프트는 고장이 잦은 자동 대신 불편해도 고장이 적은 수동으로 장착했다
이는 기사가 아닌 탑승객이 나서 휠체어 이용자를 도와주고 배려하는 문화가 있기에 가능했다
독일에는 휠체어 이용 장애인에게 불평을 쏟아내는 비장애인도, 눈치를 보는 휠체어 장애인도 없다고 한다
물론 우리나라도 느리지만 변하고 있다
지난 2016년, 서울시는 국내에서 처음으로 '무장애 버스정류소'를 시행했는데, 이는 도로와 너무 가까워 휠체어가 진입할 공간이 없던 정류장에 휠체어 진입 공간을 충분히 마련했다는 점에서 호평을 받았다
▲  서울에 있는 무장애 버스 정류소이다
협소한 장소 탓에 휠체어가 서 있을 수 없는 기존 정류장과 달리 휠체어가 서 있을 수 있는 공간을 만든 덕에 휠체어 이용 장애인이 편리하게 버스를 이용할 수 있다
ⓒ 배시혜  지난 2월 17일, 휠체어 이용 장애인 등 교통약자 세 사람이 대한민국과 서울시, 경기도, 금호고속, 명성운수를 상대로 제기한 '시외이동권 보장을 위한 차별구제소송'에 대한 선고가 내려졌다
소송한 지 8년 만에 나온 해당 판결에는 ""원고들이 향후 피고(버스회사)가 운행하는 모든 노선의 버스에 탑승할 구체적·현실적 개연성이 있다고 보기 어렵다""는 내용이 있었다
대법원은 시외버스에 탑승 설비를 설치하긴 해야 하나 '즉시' '모든' 버스에 설치토록 하는 판결을 비례원칙에 위배된다고 봤다
결국 8년의 결과는 부분적인 '혜택'으로 돌아왔다
'지피지기 백전불태', '언더도그마' 등 장애인단체를 공존의 대상이 아닌 적으로 바라보는 내용에는 혜화역 엘리베이터 가동 중지 사건과 언론의 악의로 인해 오해가 생겼던 임종 사건이 담겨 있었다
그러나 직원 개인이든, 서울교통공사 집단의 의견이든, 20년 넘게 이어지고 있는 장애인 이동권에 대한 요구가 공기업에 의해 짓밟힌 건 외면할 수 없는 사실이다
한 사람이 자유롭게 본인의 의지로 이동할 수 있도록 하는 기본권인 '이동권'
덧붙이는 글 | 이 기사는 충북대신문에도 실립니다
"

92,"[KBS 부산]지난 20년이 넘는 시간동안 끊임없이 요구했지만 사회적 이슈가 되지 않았던 장애인 이동권
그런데 이 문제가 단번에 주목을 받고 있습니다
